,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,408.67,42.0,0.91,3.0,93.33,0.96,293.0,10.0,True
1,530.5,13.0,0.92,3.0,77.0,0.5,250.0,36.0,False
2,765.33,50.0,0.63,5.33,74.67,0.63,67.0,35.0,False
3,440.6,852.5,1.92,3.4,95.6,1.66,173.0,41.0,True
4,825.67,650.67,0.34,7.33,94.67,0.06,74.0,2.0,True
5,825.67,650.67,0.34,7.33,94.67,0.06,74.0,2.0,True
6,848.0,231.5,0.85,7.33,62.33,0.81,24.0,2.0,True
7,634.5,41.0,1.81,5.5,72.0,1.03,12.0,4.0,True
8,968.33,941.17,1.55,9.67,86.67,1.66,13.0,0.0,True
9,970.0,183.83,0.24,10.0,93.0,1.0,61.0,60.0,True
10,995.0,569.0,1.03,10.33,57.0,0.49,88.0,27.0,False
11,635.83,0.0,1.46,5.0,75.5,0.0,62.0,14.0,True
12,1003.33,601.5,1.09,10.67,57.67,0.94,14.0,8.0,True
13,792.25,203.83,1.76,9.5,163.0,1.0,11.0,2.0,True
14,553.67,17.0,0.96,6.33,30.5,0.69,350.0,8.0,True
15,859.0,828.33,0.97,9.75,90.5,0.06,15.0,47.0,True
16,446.43,206.17,1.66,5.43,100.29,0.63,149.0,12.0,True
17,277.15,10.0,1.39,2.92,89.0,0.34,278.0,137.0,True
18,541.17,9.0,1.86,6.83,44.17,1.53,142.0,43.0,True
19,681.8,669.0,1.87,9.2,92.4,0.49,25.0,9.0,True
20,416.38,143.0,2.13,5.88,124.88,1.25,58.0,32.0,True
21,493.0,35.0,1.52,6.71,33.0,0.84,201.0,9.0,True
22,642.17,152.0,1.23,8.17,33.17,0.93,120.0,7.0,False
23,835.25,0.0,1.69,12.25,76.5,0.0,11.0,3.0,True
24,712.2,237.33,1.9,10.0,40.4,0.63,51.0,31.0,False
25,388.09,239.17,2.15,4.55,83.36,0.4,265.0,55.0,True
26,870.75,1.0,1.26,12.75,69.5,0.67,159.0,140.0,False
27,495.5,112.0,2.57,6.62,55.38,0.69,108.0,31.0,False
28,362.91,1078.2,2.0,5.09,78.27,0.02,529.0,50.0,True
29,883.5,167.5,0.96,13.5,23.25,0.69,85.0,4.0,True
30,1158.67,1135.83,1.04,18.33,73.67,1.26,157.0,11.0,False
31,879.75,251.67,1.62,14.0,53.0,1.0,54.0,6.0,True
32,1170.33,180.0,1.21,18.67,164.0,0.93,35.0,7.0,False
33,645.0,1.0,2.11,9.5,51.0,0.33,358.0,62.0,False
34,1176.0,210.5,0.97,19.33,40.0,0.69,45.0,0.0,False
35,746.4,106.5,1.61,12.0,12.0,0.84,213.0,20.0,True
36,717.8,67.0,1.65,12.0,70.0,1.59,106.0,25.0,True
37,1212.33,0.0,0.87,20.67,74.33,0.0,87.0,7.0,False
38,463.89,80.0,1.9,7.0,115.11,0.51,286.0,222.0,True
39,1291.0,114.5,1.27,21.33,70.67,1.53,19.0,2.0,True
40,478.62,7.0,2.09,8.0,35.62,0.78,128.0,17.0,True
41,434.7,499.33,2.36,7.0,116.4,0.24,59.0,13.0,True
42,1019.75,272.5,0.75,17.75,56.75,1.13,57.0,25.0,False
43,610.67,9.0,1.27,12.0,13.33,1.08,379.0,1.0,True
44,589.0,0.0,1.57,10.29,15.57,0.0,731.0,1.0,True
45,982.5,220.5,0.73,19.25,22.75,0.93,555.0,15.0,False
46,967.0,1.0,1.48,19.25,40.75,1.0,71.0,1.0,True
47,829.6,1.0,1.2,15.4,21.2,0.5,59.0,23.0,False
48,763.8,90.5,2.0,15.8,67.2,1.03,11.0,0.0,True
49,154.33,777.5,1.3,8.67,82.67,318.0,5.0,111.0,False
50,998.25,231.5,1.23,19.75,15.5,0.93,226.0,51.0,False
51,510.25,317.5,1.03,9.88,8.12,0.69,520.0,41.0,False
52,578.8,15.0,2.01,8.3,26.4,1.08,252.0,105.0,True
53,477.89,12.0,2.0,8.78,55.11,1.48,192.0,11.0,True
54,44.0,2.0,0.0,12.0,83.0,2.0,1.0,0.0,True
55,804.4,241.5,1.36,16.0,14.0,1.67,129.0,84.0,False
56,349.18,90.0,2.45,7.27,77.36,1.59,168.0,71.0,True
57,971.5,16.0,1.27,20.0,57.25,1.39,50.0,0.0,False
58,202.5,1.0,2.16,6.5,66.83,1.0,18.0,9.0,False
59,380.36,111.0,2.49,7.36,52.0,1.07,69.0,15.0,True
60,424.11,20.0,1.89,9.0,41.89,1.39,439.0,36.0,False
61,609.62,16.0,2.12,10.25,27.5,1.0,138.0,89.0,False
62,592.57,1073.0,2.25,11.57,69.86,1.26,129.0,20.0,True
63,823.0,4.0,1.98,14.17,51.67,1.41,249.0,4.0,True
64,81.0,502.17,0.0,17.0,67.0,68.0,0.0,37.0,True
65,637.14,0.0,2.8,12.57,51.86,0.0,34.0,1.0,True
66,1023.5,22.0,1.5,22.75,24.5,1.39,303.0,12.0,True
67,835.4,166.0,1.2,18.2,14.4,1.07,168.0,83.0,False
68,889.2,172.0,1.89,18.2,35.6,1.07,14.0,3.0,True
69,637.43,197.0,1.9,13.43,42.71,0.34,297.0,2.0,True
70,49.0,493.83,0.0,13.0,93.0,353.0,1.0,2.0,True
71,745.33,280.5,1.45,15.33,91.5,0.48,10.0,239.0,True
72,801.2,23.0,1.77,18.4,72.8,1.39,198.0,24.0,False
73,542.4,206.0,2.25,9.3,19.3,0.51,238.0,77.0,True
74,348.38,208.0,2.8,7.08,85.62,0.51,411.0,185.0,False
75,679.75,1.0,1.63,11.88,14.5,0.33,160.0,1.0,True
76,319.86,416.5,2.59,6.79,53.0,0.45,423.0,86.0,True
77,1023.75,3.0,1.44,24.25,29.0,1.25,65.0,3.0,True
78,831.33,4.0,1.48,16.17,18.83,0.27,277.0,102.0,True
79,551.88,7.0,2.72,12.62,43.88,0.7,152.0,95.0,False
80,519.62,238.0,2.09,12.12,20.0,0.51,270.0,30.0,True
81,464.27,292.92,2.83,9.18,88.27,0.63,372.0,79.0,False
82,283.25,3.0,2.49,6.06,92.44,1.11,929.0,95.0,True
83,583.5,71.62,0.47,12.38,69.25,0.33,181.0,3.0,True
84,331.64,48.0,2.23,6.86,62.21,0.71,405.0,27.0,False
85,671.75,72.62,2.21,12.75,18.88,0.17,150.0,15.0,True
86,721.17,6.5,1.86,16.33,103.5,1.0,100.0,4.0,True
87,722.5,427.5,1.4,16.33,73.33,0.69,108.0,31.0,False
88,674.62,1151.13,1.88,13.12,129.5,0.2,186.0,26.0,True
89,228.11,55.0,3.06,5.32,65.05,0.71,602.0,104.0,False
90,595.57,259.0,1.68,14.43,5.71,0.51,191.0,15.0,True
91,710.86,293.5,0.89,15.29,38.71,1.67,228.0,11.0,False
92,1023.25,6.0,1.13,26.0,40.75,1.02,39.0,6.0,False
93,634.71,1.5,2.09,14.86,134.14,1.5,24.0,14.0,True
94,278.6,277.5,2.42,6.93,99.13,1.59,581.0,140.0,True
95,683.14,0.0,2.1,15.0,74.57,0.0,127.0,51.0,False
96,854.8,461.0,2.19,21.0,65.2,1.13,35.0,0.0,True
97,726.57,297.42,1.98,15.71,91.29,1.0,161.0,14.0,True
98,734.67,464.0,2.34,17.5,45.17,1.13,19.0,11.0,True
99,476.9,75.0,2.18,10.7,63.1,0.45,723.0,411.0,True
100,443.2,304.83,2.08,10.6,129.2,0.63,199.0,165.0,False
101,1044.75,0.0,0.72,26.5,157.75,0.0,5.0,20.0,False
102,310.29,30.0,1.99,7.71,27.5,1.39,713.0,96.0,True
103,1162.25,17.5,1.63,27.0,149.25,1.0,8.0,3.0,True
104,445.82,88.0,2.76,10.09,42.73,0.45,101.0,35.0,False
105,757.5,19.5,1.57,19.17,178.5,1.69,65.0,4.0,True
106,719.83,314.0,1.12,18.17,11.5,0.33,240.0,20.0,False
107,633.0,56.0,2.07,15.57,38.14,1.48,476.0,33.0,True
108,324.0,314.83,1.51,11.33,97.67,155.0,2.0,19.0,True
109,206.67,0.0,1.53,10.67,153.67,0.0,4.0,7.0,True
110,339.86,14.0,2.5,8.07,22.0,0.73,523.0,118.0,False
111,699.5,0.0,1.33,18.33,27.17,0.0,33.0,5.0,True
112,926.4,24.0,1.8,22.2,29.0,1.16,96.0,18.0,True
113,303.93,35.0,3.18,7.93,149.71,0.27,632.0,126.0,False
114,788.86,20.5,2.01,16.14,103.86,1.0,19.0,8.0,True
115,703.33,19.5,1.93,12.89,34.44,0.64,101.0,1.0,True
116,604.25,38.0,1.76,14.38,6.38,0.05,680.0,29.0,True
117,788.17,113.0,1.79,19.17,108.5,1.87,40.0,3.0,True
118,474.89,146.42,2.15,12.56,92.11,0.03,71.0,31.0,True
119,525.68,182.27,2.21,11.45,82.87,1.31,290.74,68.71,True
120,312.13,264.58,2.39,7.55,96.93,1.55,541.61,130.32,True
121,596.12,155.13,2.15,12.74,78.24,1.22,207.99,48.38,True
122,366.71,243.54,2.34,8.54,93.33,1.49,477.49,114.58,True
123,696.82,116.31,2.06,14.58,71.61,1.11,89.68,19.33,True
124,294.09,271.53,2.4,7.22,98.11,1.58,562.8,135.53,True
125,614.88,147.89,2.13,13.08,77.0,1.2,185.95,42.97,True
126,752.35,94.91,2.01,15.59,67.95,1.04,24.45,3.3,True
127,714.57,109.47,2.05,14.9,70.44,1.09,68.83,14.2,True
128,398.06,231.46,2.31,9.12,91.27,1.45,440.66,105.53,True
129,537.91,177.56,2.2,11.67,82.07,1.29,276.37,65.18,True
130,655.9,132.09,2.1,13.83,74.3,1.15,137.76,31.13,True
131,525.46,182.36,2.21,11.44,82.89,1.31,290.99,68.77,True
132,327.28,258.74,2.37,7.82,95.93,1.54,523.81,125.95,True
133,670.09,126.62,2.08,14.09,73.37,1.14,121.09,27.04,True
134,350.15,249.92,2.36,8.24,94.42,1.51,496.95,119.36,True
135,710.49,111.05,2.05,14.83,70.71,1.09,73.63,15.38,True
136,753.38,94.52,2.01,15.61,67.89,1.04,23.25,3.01,True
137,751.4,95.28,2.02,15.57,68.02,1.04,25.57,3.58,True
138,676.75,124.05,2.08,14.21,72.93,1.13,113.26,25.12,True
139,515.18,186.32,2.22,11.26,83.56,1.32,303.07,71.74,True
140,650.33,134.23,2.1,13.73,74.67,1.16,144.31,32.74,True
141,317.79,262.4,2.38,7.65,96.55,1.55,534.96,128.69,True
142,630.8,141.76,2.12,13.37,75.95,1.18,167.24,38.38,True
143,329.77,257.78,2.37,7.87,95.77,1.53,520.89,125.23,True
144,395.53,232.43,2.32,9.07,91.44,1.46,443.63,106.26,True
145,653.79,132.9,2.1,13.79,74.44,1.16,140.24,31.74,True
146,573.44,163.86,2.17,12.32,79.73,1.25,234.63,54.93,True
147,408.86,227.3,2.31,9.31,90.56,1.44,427.98,102.42,True
148,698.31,115.74,2.06,14.6,71.51,1.1,87.94,18.9,True
149,694.81,117.09,2.06,14.54,71.74,1.11,92.04,19.91,True
150,410.84,226.54,2.3,9.35,90.43,1.44,425.65,101.84,True
151,718.02,108.14,2.04,14.96,70.21,1.08,64.78,13.21,True
152,548.59,173.44,2.19,11.87,81.36,1.28,263.82,62.1,True
153,406.91,228.05,2.31,9.28,90.69,1.44,430.26,102.98,True
154,541.04,176.35,2.19,11.73,81.86,1.29,272.69,64.27,True
155,319.02,261.92,2.38,7.67,96.47,1.55,533.51,128.34,True
156,487.84,196.86,2.24,10.76,85.36,1.35,335.19,79.63,True
157,452.44,210.5,2.27,10.11,87.69,1.39,376.78,89.84,True
158,738.0,100.44,2.03,15.33,68.9,1.06,41.31,7.44,True
159,411.99,226.09,2.3,9.37,90.35,1.44,424.3,101.51,True
160,726.72,104.79,2.04,15.12,69.64,1.07,54.56,10.7,True
161,653.7,132.93,2.1,13.79,74.45,1.16,140.35,31.77,True
162,631.7,141.41,2.12,13.39,75.89,1.18,166.19,38.12,True
163,463.68,206.17,2.26,10.32,86.95,1.38,363.58,86.6,True
164,520.84,184.14,2.21,11.36,83.19,1.31,296.43,70.1,True
165,749.41,96.04,2.02,15.54,68.15,1.04,27.9,4.15,True
166,675.0,124.72,2.08,14.18,73.04,1.13,115.32,25.62,True
167,396.07,232.23,2.32,9.08,91.4,1.46,443.0,106.11,True
168,732.69,102.49,2.03,15.23,69.25,1.06,47.55,8.98,True
169,634.2,140.45,2.11,13.43,75.73,1.18,163.25,37.39,True
170,471.92,202.99,2.25,10.47,86.41,1.37,353.9,84.22,True
171,293.54,271.74,2.4,7.21,98.15,1.58,563.45,135.69,True
172,435.7,216.95,2.28,9.8,88.79,1.41,396.45,94.67,True
173,633.39,140.76,2.12,13.42,75.78,1.18,164.2,37.63,True
174,704.34,113.42,2.06,14.71,71.11,1.1,80.86,17.16,True
175,287.21,274.18,2.41,7.09,98.57,1.58,570.89,137.52,True
176,290.41,272.95,2.41,7.15,98.36,1.58,567.12,136.59,True
177,282.51,275.99,2.41,7.0,98.88,1.59,576.41,138.87,True
178,368.67,242.79,2.34,8.58,93.21,1.49,475.19,114.01,True
179,642.38,137.3,2.11,13.58,75.19,1.17,153.64,35.03,True
180,559.27,169.33,2.18,12.06,80.66,1.27,251.27,59.01,True
181,608.43,150.38,2.14,12.96,77.43,1.21,193.53,44.83,True
182,362.81,245.05,2.34,8.47,93.59,1.5,482.08,115.7,True
183,762.64,90.95,2.01,15.78,67.28,1.03,12.36,0.33,True
184,583.67,159.92,2.16,12.51,79.06,1.24,222.61,51.98,True
185,538.93,177.17,2.2,11.69,82.0,1.29,275.17,64.88,True
186,496.03,193.7,2.23,10.91,84.82,1.34,325.57,77.26,True
187,348.58,250.53,2.36,8.21,94.53,1.51,498.78,119.81,True
188,429.69,219.27,2.29,9.69,89.19,1.42,403.51,96.41,True
189,675.12,124.68,2.08,14.18,73.04,1.13,115.18,25.59,True
190,735.13,101.55,2.03,15.28,69.09,1.06,44.68,8.27,True
191,576.9,162.53,2.16,12.38,79.5,1.25,230.56,53.93,True
192,612.81,148.69,2.13,13.04,77.14,1.2,188.38,43.57,True
193,467.5,204.69,2.26,10.39,86.7,1.37,359.08,85.49,True
194,297.28,270.3,2.4,7.27,97.9,1.57,559.05,134.61,True
195,627.2,143.15,2.12,13.3,76.19,1.19,171.48,39.42,True
196,366.6,243.58,2.34,8.54,93.34,1.49,477.61,114.61,True
197,750.64,95.57,2.02,15.56,68.07,1.04,26.46,3.8,True
198,406.09,228.36,2.31,9.26,90.74,1.45,431.23,103.21,True
199,722.13,106.56,2.04,15.04,69.94,1.08,59.96,12.02,True
200,393.26,233.31,2.32,9.03,91.59,1.46,446.3,106.92,True
