,nuc,aexp,nd,ns,age,la,ld,target
0,1.67,1.0,3.0,1.0,15.33,1304.0,852.0,1
1,0.41,2.0,9.0,2.0,2.18,1070.0,22.0,1
2,2.93,0.0,4.0,3.0,9.93,1845.0,370.0,1
3,7.2,0.0,2.0,2.0,2.4,279.0,90.0,0
4,4.18,1.0,5.0,2.0,4.91,1295.0,38.0,1
5,7.0,7.0,2.0,2.0,2.5,248.0,180.0,1
6,11.0,8.0,2.0,2.0,13.0,99.0,127.0,1
7,7.25,9.0,3.0,2.0,22.5,112.0,3.0,1
8,11.25,1.0,2.0,2.0,18.75,205.0,152.0,1
9,7.0,10.0,4.0,2.0,11.29,200.0,12.0,1
10,5.7,11.0,6.0,2.0,9.9,408.0,84.0,1
11,5.56,10.0,5.0,2.0,5.33,653.0,359.0,1
12,8.43,12.0,3.0,2.0,10.0,192.0,78.0,1
13,4.2,19.0,2.0,1.0,10.0,1.0,354.0,1
14,12.14,17.0,3.0,2.0,1.29,502.0,4.0,1
15,12.0,14.0,3.0,2.0,4.0,294.0,35.0,1
16,15.5,0.0,3.0,2.0,28.5,142.0,12.0,1
17,20.5,5.0,2.0,2.0,13.0,149.0,214.0,1
18,11.67,18.0,2.0,2.0,18.0,74.0,70.0,1
19,13.33,15.0,2.0,2.0,11.33,475.0,179.0,1
20,26.67,13.0,2.0,2.0,7.33,281.0,237.0,1
21,11.88,23.0,5.0,2.0,18.5,619.0,222.0,1
22,14.57,14.0,3.0,2.0,19.29,505.0,24.0,1
23,18.71,12.0,3.0,2.0,23.43,281.0,40.0,1
24,36.67,19.0,2.0,2.0,55.33,33.0,5.0,1
25,7.76,4.0,4.0,2.0,22.43,2994.0,1263.0,1
26,10.88,17.0,8.0,3.0,36.88,1012.0,10.0,1
27,67.0,14.0,2.0,2.0,46.5,49.0,24.0,1
28,23.38,30.0,5.0,2.0,33.88,112.0,473.0,1
29,24.12,30.0,2.0,2.0,20.38,155.0,24.0,1
30,13.25,31.0,3.0,2.0,54.67,702.0,14.0,1
31,18.56,23.0,5.0,2.0,12.67,349.0,45.0,1
32,10.18,18.0,4.0,2.0,13.71,485.0,49.0,1
33,21.27,32.0,3.0,2.0,7.45,146.0,55.0,1
34,16.36,6.0,4.0,2.0,20.91,173.0,1821.0,1
35,23.5,23.0,3.0,2.0,6.12,702.0,2.0,1
36,20.25,5.0,3.0,2.0,1.75,592.0,11.0,1
37,58.33,27.0,3.0,2.0,31.33,28.0,12.0,1
38,59.0,28.0,2.0,2.0,46.0,36.0,4.0,1
39,12.58,24.0,4.0,3.0,11.0,1680.0,10.0,1
40,15.54,29.0,5.0,2.0,21.08,1082.0,60.0,1
41,60.67,27.0,2.0,2.0,42.33,69.0,28.0,1
42,32.33,9.0,5.0,2.0,42.67,9.0,3.0,1
43,15.29,24.0,5.0,2.0,46.07,19.0,14.0,1
44,6.03,29.0,3.0,2.0,9.11,1766.0,821.0,1
45,10.59,28.0,9.0,2.0,24.24,1944.0,703.0,1
46,11.53,1.0,2.0,2.0,11.35,1607.0,3.0,1
47,32.71,30.0,4.0,2.0,26.43,36.0,13.0,1
48,11.32,29.0,4.0,3.0,25.0,2362.0,1097.0,1
49,9.78,33.0,8.0,2.0,22.89,1043.0,73.0,1
50,70.0,34.0,3.0,2.0,0.0,145.0,27.0,1
51,21.08,36.0,5.0,2.0,0.54,341.0,33.0,1
52,11.25,34.0,5.0,2.0,7.88,1933.0,713.0,1
53,7.51,8.0,14.0,2.0,23.76,2246.0,1082.0,1
54,11.95,27.0,5.0,2.0,3.52,2144.0,254.0,1
55,37.33,10.0,5.0,2.0,7.67,140.0,18.0,1
56,80.67,42.0,3.0,2.0,32.67,42.0,0.0,1
57,84.33,37.0,3.0,2.0,15.33,130.0,50.0,1
58,46.0,38.0,2.0,2.0,20.17,1255.0,816.0,1
59,41.5,44.0,3.0,2.0,9.67,1894.0,16.0,1
60,14.95,43.0,10.0,2.0,46.77,60.0,28.0,1
61,128.5,53.0,2.0,2.0,32.5,66.0,49.0,1
62,33.91,45.0,7.0,2.0,2.55,48.0,344.0,1
63,8.09,11.0,14.0,2.0,48.67,753.0,125.0,1
64,21.93,40.0,4.0,3.0,23.67,231.0,435.0,1
65,18.81,39.0,8.0,2.0,23.62,668.0,54.0,1
66,26.06,48.0,3.0,2.0,27.69,1130.0,38.0,1
67,100.67,42.0,2.0,2.0,44.67,18.0,6.0,1
68,12.0,40.0,6.0,2.0,37.48,534.0,183.0,1
69,70.5,60.0,4.0,2.0,51.75,108.0,2.0,1
70,28.0,41.0,7.0,2.0,33.07,692.0,14.0,1
71,77.0,63.0,3.0,2.0,51.25,14.0,11.0,1
72,45.71,57.0,6.0,2.0,44.14,127.0,22.0,1
73,63.4,44.0,3.0,2.0,22.8,202.0,72.0,1
74,34.11,64.0,2.0,2.0,30.33,420.0,50.0,1
75,73.8,67.0,2.0,2.0,26.4,64.0,4.0,1
76,64.33,59.0,5.0,2.0,58.67,76.0,12.0,1
77,78.4,60.0,2.0,2.0,33.2,247.0,11.0,1
78,60.33,71.0,3.0,2.0,89.0,36.0,37.0,1
79,65.0,72.0,2.0,2.0,63.8,85.0,16.0,1
80,164.0,45.0,2.0,2.0,99.0,21.0,94.0,1
81,70.5,6.0,4.0,2.0,4.17,331.0,4.0,1
82,36.64,44.0,5.0,2.0,13.29,310.0,225.0,1
83,90.0,76.0,3.0,2.0,5.0,180.0,5.0,1
84,36.92,46.0,5.0,2.0,20.69,251.0,28.0,1
85,24.39,51.0,5.0,2.0,30.78,775.0,196.0,1
86,14.9,54.0,2.0,2.0,111.14,416.0,477.0,1
87,34.87,52.0,4.0,2.0,14.07,390.0,227.0,1
88,70.83,9.0,4.0,2.0,10.67,378.0,51.0,1
