,nuc,aexp,nd,ns,age,la,ld,target
0,7.2,0.0,2.0,2.0,2.4,279.0,90.0,0
1,7.25,9.0,3.0,2.0,22.5,112.0,3.0,1
2,19.0,8.0,2.0,2.0,1.0,180.0,7.0,1
3,31.0,3.0,2.0,2.0,23.0,20.0,28.0,1
4,2.0,9.0,1.0,1.0,2.0,0.0,2.0,1
5,29.67,10.0,2.0,2.0,1.67,244.0,3.0,1
6,26.67,13.0,2.0,2.0,7.33,281.0,237.0,1
7,26.0,11.0,3.0,2.0,10.5,84.0,17.0,1
8,16.0,12.0,2.0,2.0,3.14,210.0,32.0,1
9,53.0,1.0,2.0,2.0,4.0,14.0,3.0,1
10,51.0,15.0,2.0,2.0,38.5,4.0,2.0,1
11,23.33,14.0,4.0,2.0,9.33,104.0,4.0,1
12,0.0,21.0,1.0,1.0,0.0,62.0,0.0,1
13,18.5,24.0,2.0,2.0,25.7,194.0,55.0,1
14,29.5,2.0,2.0,2.0,44.75,22.0,19.0,1
15,10.0,4.0,5.0,2.0,16.62,653.0,81.0,1
16,23.17,26.0,4.0,2.0,38.5,86.0,31.0,1
17,23.38,30.0,5.0,2.0,33.88,112.0,473.0,1
18,25.0,5.0,4.0,2.0,2.43,85.0,1.0,1
19,4.0,29.0,1.0,1.0,3.0,2.0,2.0,1
20,13.25,31.0,3.0,2.0,54.67,702.0,14.0,1
21,21.27,32.0,3.0,2.0,7.45,146.0,55.0,1
22,20.25,5.0,3.0,2.0,1.75,592.0,11.0,1
23,22.88,35.0,5.0,2.0,27.38,457.0,82.0,1
24,31.67,26.0,3.0,2.0,7.5,412.0,1.0,1
25,58.33,27.0,3.0,2.0,31.33,28.0,12.0,1
26,97.5,30.0,2.0,2.0,26.5,8.0,0.0,1
27,32.71,30.0,4.0,2.0,26.43,36.0,13.0,1
28,99.5,37.0,2.0,2.0,9.5,6.0,0.0,1
29,67.67,10.0,2.0,2.0,25.67,76.0,21.0,1
30,70.0,34.0,3.0,2.0,0.0,145.0,27.0,1
31,108.0,35.0,2.0,2.0,0.0,137.0,43.0,1
32,21.08,36.0,5.0,2.0,0.54,341.0,33.0,1
33,51.0,48.0,2.0,2.0,24.8,175.0,20.0,1
34,131.5,52.0,2.0,2.0,11.5,4.0,1.0,1
35,128.5,53.0,2.0,2.0,32.5,66.0,49.0,1
36,69.0,39.0,3.0,2.0,8.75,162.0,7.0,1
37,26.06,48.0,3.0,2.0,27.69,1130.0,38.0,1
