,nuc,aexp,nd,ns,age,la,ld,target
0,2.0,4.0,2.0,2.0,3.0,34.0,10.0,1
1,5.5,3.0,2.0,2.0,2.25,34.0,2.0,1
2,7.2,0.0,2.0,2.0,2.4,279.0,90.0,0
3,11.25,1.0,2.0,2.0,18.75,205.0,152.0,1
4,12.14,17.0,3.0,2.0,1.29,502.0,4.0,1
5,15.5,0.0,3.0,2.0,28.5,142.0,12.0,1
6,20.5,5.0,2.0,2.0,13.0,149.0,214.0,1
7,19.5,7.0,2.0,2.0,8.75,66.0,8.0,1
8,20.5,8.0,2.0,2.0,0.0,8.0,66.0,1
9,21.5,9.0,2.0,2.0,0.0,67.0,8.0,1
10,16.0,12.0,2.0,2.0,3.14,210.0,32.0,1
11,14.57,14.0,3.0,2.0,19.29,505.0,24.0,1
12,31.67,1.0,2.0,2.0,48.0,117.0,14.0,1
13,0.0,21.0,1.0,1.0,0.0,62.0,0.0,1
14,18.5,24.0,2.0,2.0,25.7,194.0,55.0,1
15,44.33,25.0,2.0,2.0,0.0,13.0,2.0,1
16,23.17,26.0,4.0,2.0,38.5,86.0,31.0,1
17,36.25,8.0,3.0,2.0,12.5,17.0,14.0,1
18,13.25,31.0,3.0,2.0,54.67,702.0,14.0,1
19,87.5,34.0,2.0,2.0,3.5,3.0,83.0,1
20,20.25,5.0,3.0,2.0,1.75,592.0,11.0,1
21,15.54,29.0,5.0,2.0,21.08,1082.0,60.0,1
22,61.33,26.0,2.0,2.0,8.0,65.0,82.0,1
23,96.5,0.0,2.0,2.0,28.5,12.0,3.0,1
24,52.0,32.0,3.0,2.0,4.5,53.0,12.0,1
25,111.5,36.0,2.0,2.0,36.5,9.0,0.0,1
26,116.5,9.0,2.0,2.0,3.0,5.0,1.0,1
27,63.75,35.0,2.0,2.0,5.25,154.0,19.0,1
28,80.67,42.0,3.0,2.0,32.67,42.0,0.0,1
29,84.33,37.0,3.0,2.0,15.33,130.0,50.0,1
30,41.5,44.0,3.0,2.0,9.67,1894.0,16.0,1
31,85.0,49.0,2.0,2.0,24.67,120.0,72.0,1
32,26.06,48.0,3.0,2.0,27.69,1130.0,38.0,1
33,93.67,43.0,2.0,2.0,38.0,49.0,12.0,1
34,58.0,13.0,3.0,2.0,11.4,337.0,10.0,1
35,92.75,55.0,2.0,2.0,18.0,60.0,53.0,1
36,104.0,9.0,2.0,2.0,12.33,155.0,105.0,1
37,41.38,41.0,5.0,2.0,29.12,158.0,34.0,1
38,78.4,60.0,2.0,2.0,33.2,247.0,11.0,1
39,110.33,14.0,3.0,2.0,39.33,21.0,2.0,1
40,164.0,45.0,2.0,2.0,99.0,21.0,94.0,1
41,70.5,6.0,4.0,2.0,4.17,331.0,4.0,1
42,115.33,50.0,3.0,2.0,17.0,46.0,16.0,1
43,174.5,11.0,2.0,2.0,14.0,10.0,6.0,1
44,178.0,7.0,2.0,2.0,0.0,6.0,2.0,1
45,117.0,8.0,2.0,2.0,22.67,143.0,38.0,1
46,34.87,52.0,4.0,2.0,14.07,390.0,227.0,1
47,63.33,81.0,2.0,2.0,27.67,184.0,13.0,1
48,46.67,84.0,6.0,2.0,50.67,343.0,19.0,1
49,101.5,87.0,2.0,2.0,61.5,63.0,55.0,1
50,35.5,58.0,7.0,2.0,40.92,247.0,50.0,1
51,120.5,54.0,4.0,2.0,3.75,16.0,14.0,1
52,31.21,48.0,9.0,2.0,31.63,291.0,53.0,1
53,137.33,42.0,2.0,2.0,5.0,5.0,2.0,1
54,67.25,43.0,4.0,2.0,22.75,270.0,3.0,1
55,0.0,44.0,1.0,1.0,0.0,237.0,0.0,1
56,208.0,13.0,2.0,2.0,6.5,62.0,12.0,1
57,26.39,66.0,5.0,2.0,54.22,1627.0,388.0,1
58,146.0,0.0,2.0,2.0,55.0,70.0,22.0,1
59,222.0,18.0,2.0,2.0,0.5,61.0,26.0,1
60,52.1,2.0,5.0,2.0,3.9,109.0,70.0,1
61,37.92,68.0,7.0,2.0,43.38,529.0,11.0,1
62,157.0,5.0,2.0,2.0,0.33,1014.0,0.0,1
63,242.5,18.0,2.0,2.0,6.0,6.0,7.0,1
64,246.0,121.0,2.0,2.0,106.5,17.0,3.0,1
65,97.0,17.0,4.0,2.0,73.83,360.0,35.0,1
66,0.0,9.0,1.0,1.0,0.0,183.0,0.0,1
67,119.4,1.0,4.0,2.0,7.0,203.0,123.0,1
68,0.0,48.0,1.0,1.0,0.0,271.0,0.0,1
69,191.67,130.0,3.0,3.0,4.0,34.0,20.0,1
70,114.33,19.0,2.0,2.0,50.0,214.0,121.0,1
71,278.0,18.0,2.0,2.0,15.5,10.0,32.0,1
72,202.0,20.0,2.0,2.0,4.33,165.0,43.0,1
73,203.33,137.0,2.0,2.0,60.33,143.0,33.0,1
74,186.0,139.0,2.0,2.0,5.67,71.0,1.0,1
75,193.33,21.0,3.0,2.0,3.67,31.0,2.0,1
