,nuc,aexp,nd,ns,age,la,ld,target
0,7.2,0.0,2.0,2.0,2.4,279.0,90.0,0
1,4.18,1.0,5.0,2.0,4.91,1295.0,38.0,1
2,28.5,7.0,2.0,2.0,1.0,12.0,2.0,1
3,8.43,12.0,3.0,2.0,10.0,192.0,78.0,1
4,19.0,8.0,2.0,2.0,1.0,180.0,7.0,1
5,12.8,9.0,2.0,2.0,1.6,176.0,34.0,1
6,26.5,12.0,2.0,2.0,11.5,9.0,1.0,1
7,12.0,14.0,3.0,2.0,4.0,294.0,35.0,1
8,31.0,3.0,2.0,2.0,23.0,20.0,28.0,1
9,20.5,5.0,2.0,2.0,13.0,149.0,214.0,1
10,19.5,7.0,2.0,2.0,8.75,66.0,8.0,1
11,29.67,10.0,2.0,2.0,1.67,244.0,3.0,1
12,38.0,12.0,2.0,2.0,17.0,13.0,10.0,1
13,13.33,15.0,2.0,2.0,11.33,475.0,179.0,1
14,26.67,13.0,2.0,2.0,7.33,281.0,237.0,1
15,42.5,20.0,2.0,2.0,27.5,34.0,10.0,1
16,11.88,23.0,5.0,2.0,18.5,619.0,222.0,1
17,48.0,5.0,2.0,2.0,4.5,5.0,2.0,1
18,49.5,24.0,2.0,2.0,10.5,9.0,5.0,1
19,17.78,13.0,4.0,2.0,22.44,419.0,97.0,1
20,52.0,16.0,2.0,2.0,24.0,43.0,41.0,1
21,53.0,17.0,2.0,2.0,18.0,4.0,1.0,1
22,23.33,14.0,4.0,2.0,9.33,104.0,4.0,1
23,57.5,20.0,2.0,2.0,9.5,19.0,12.0,1
24,18.5,24.0,2.0,2.0,25.7,194.0,55.0,1
25,44.33,25.0,2.0,2.0,0.0,13.0,2.0,1
26,60.5,18.0,2.0,2.0,6.0,4.0,0.0,1
27,32.4,27.0,3.0,2.0,6.4,113.0,12.0,1
28,36.75,19.0,2.0,2.0,9.25,61.0,6.0,1
29,36.25,8.0,3.0,2.0,12.5,17.0,14.0,1
30,25.0,5.0,4.0,2.0,2.43,85.0,1.0,1
31,56.33,16.0,2.0,2.0,5.0,16.0,3.0,1
32,30.2,21.0,2.0,2.0,0.8,449.0,1.0,1
33,13.25,31.0,3.0,2.0,54.67,702.0,14.0,1
34,18.56,23.0,5.0,2.0,12.67,349.0,45.0,1
35,21.27,32.0,3.0,2.0,7.45,146.0,55.0,1
36,78.5,0.0,2.0,2.0,18.0,8.0,3.0,1
37,81.5,34.0,2.0,2.0,7.0,5.0,1.0,1
38,56.67,1.0,2.0,2.0,24.0,164.0,1.0,1
39,87.5,34.0,2.0,2.0,3.5,3.0,83.0,1
40,20.25,5.0,3.0,2.0,1.75,592.0,11.0,1
41,58.33,27.0,3.0,2.0,31.33,28.0,12.0,1
42,15.54,29.0,5.0,2.0,21.08,1082.0,60.0,1
43,45.75,26.0,3.0,2.0,0.0,217.0,15.0,1
44,32.33,9.0,5.0,2.0,42.67,9.0,3.0,1
45,11.53,1.0,2.0,2.0,11.35,1607.0,3.0,1
46,96.5,0.0,2.0,2.0,28.5,12.0,3.0,1
47,32.71,30.0,4.0,2.0,26.43,36.0,13.0,1
48,105.0,32.0,2.0,2.0,0.5,13.0,2.0,1
49,70.0,34.0,3.0,2.0,0.0,145.0,27.0,1
50,108.0,35.0,2.0,2.0,0.0,137.0,43.0,1
51,109.0,36.0,2.0,2.0,0.0,56.0,12.0,1
52,110.0,37.0,2.0,2.0,0.0,10.0,1.0,1
53,111.5,38.0,2.0,2.0,0.0,16.0,3.0,1
54,111.5,36.0,2.0,2.0,36.5,9.0,0.0,1
55,116.5,9.0,2.0,2.0,3.0,5.0,1.0,1
56,63.75,35.0,2.0,2.0,5.25,154.0,19.0,1
57,53.2,36.0,2.0,2.0,5.8,111.0,10.0,1
58,37.33,10.0,5.0,2.0,7.67,140.0,18.0,1
59,121.5,43.0,2.0,2.0,12.5,9.0,5.0,1
60,51.0,48.0,2.0,2.0,24.8,175.0,20.0,1
61,85.0,49.0,2.0,2.0,24.67,120.0,72.0,1
62,44.83,51.0,2.0,2.0,24.17,26.0,0.0,1
63,26.06,48.0,3.0,2.0,27.69,1130.0,38.0,1
64,46.67,12.0,3.0,2.0,30.67,356.0,206.0,1
65,135.5,41.0,2.0,2.0,18.0,8.0,2.0,1
66,137.5,7.0,2.0,2.0,24.0,8.0,1.0,1
67,93.67,43.0,2.0,2.0,38.0,49.0,12.0,1
68,70.5,60.0,4.0,2.0,51.75,108.0,2.0,1
69,75.5,8.0,3.0,2.0,27.25,106.0,16.0,1
70,145.5,54.0,2.0,2.0,28.0,8.0,3.0,1
71,92.75,55.0,2.0,2.0,18.0,60.0,53.0,1
72,77.0,63.0,3.0,2.0,51.25,14.0,11.0,1
73,34.11,64.0,2.0,2.0,30.33,420.0,50.0,1
74,78.4,60.0,2.0,2.0,33.2,247.0,11.0,1
75,110.33,14.0,3.0,2.0,39.33,21.0,2.0,1
76,111.0,46.0,2.0,2.0,10.33,54.0,2.0,1
77,54.67,74.0,4.0,2.0,16.5,200.0,5.0,1
78,164.0,45.0,2.0,2.0,99.0,21.0,94.0,1
79,85.0,48.0,2.0,2.0,5.25,205.0,14.0,1
80,70.5,6.0,4.0,2.0,4.17,331.0,4.0,1
81,97.25,48.0,2.0,2.0,29.5,107.0,12.0,1
82,174.5,11.0,2.0,2.0,14.0,10.0,6.0,1
83,117.0,8.0,2.0,2.0,22.67,143.0,38.0,1
84,184.0,79.0,2.0,2.0,0.5,6.0,1.0,1
85,178.5,52.0,2.0,2.0,114.5,4.0,1.0,1
86,63.33,81.0,2.0,2.0,27.67,184.0,13.0,1
87,70.83,9.0,4.0,2.0,10.67,378.0,51.0,1
88,213.0,15.0,2.0,2.0,12.0,52.0,20.0,1
89,44.46,53.0,3.0,2.0,51.54,405.0,76.0,1
90,188.0,7.0,2.0,2.0,68.0,25.0,6.0,1
91,33.41,47.0,5.0,2.0,15.53,743.0,69.0,1
92,51.62,59.0,4.0,2.0,27.62,130.0,18.0,1
93,120.5,54.0,4.0,2.0,3.75,16.0,14.0,1
94,106.0,60.0,3.0,2.0,1.0,612.0,65.0,1
95,137.33,42.0,2.0,2.0,5.0,5.0,2.0,1
96,67.25,43.0,4.0,2.0,22.75,270.0,3.0,1
97,208.0,13.0,2.0,2.0,6.5,62.0,12.0,1
98,140.33,3.0,3.0,2.0,4.33,33.0,6.0,1
99,117.0,100.0,2.0,2.0,13.25,6.0,3.0,1
100,141.0,14.0,2.0,2.0,8.33,518.0,19.0,1
101,216.0,55.0,2.0,2.0,2.0,24.0,3.0,1
102,63.57,16.0,3.0,2.0,16.57,34.0,28.0,1
103,146.0,0.0,2.0,2.0,55.0,70.0,22.0,1
104,223.0,16.0,2.0,2.0,18.5,8.0,4.0,1
105,27.67,3.0,5.0,2.0,34.1,524.0,147.0,1
106,55.18,59.0,3.0,2.0,15.36,371.0,82.0,1
107,230.0,4.0,2.0,2.0,3.5,19.0,6.0,1
108,242.5,18.0,2.0,2.0,6.0,6.0,7.0,1
109,160.33,7.0,3.0,2.0,19.33,59.0,37.0,1
110,99.0,119.0,3.0,2.0,26.0,179.0,124.0,1
111,35.5,10.0,4.0,2.0,26.14,154.0,116.0,1
112,119.4,1.0,4.0,2.0,7.0,203.0,123.0,1
113,114.33,19.0,2.0,2.0,50.0,214.0,121.0,1
114,140.25,65.0,3.0,2.0,28.5,39.0,9.0,1
115,186.33,19.0,2.0,2.0,10.67,150.0,28.0,1
116,202.0,20.0,2.0,2.0,4.33,165.0,43.0,1
117,127.6,3.0,4.0,2.0,31.8,166.0,21.0,1
118,309.0,25.0,2.0,2.0,3.0,30.0,18.0,1
119,161.5,66.0,4.0,2.0,7.5,51.0,28.0,1
120,133.2,73.0,2.0,2.0,70.2,104.0,25.0,1
121,319.0,22.0,2.0,2.0,0.5,7.0,0.0,1
122,97.0,22.0,4.0,2.0,98.29,174.0,11.0,1
123,324.5,27.0,2.0,2.0,29.5,7.0,0.0,1
124,96.0,36.0,2.0,2.0,54.86,147.0,49.0,1
125,332.5,32.0,2.0,2.0,43.0,4.0,0.0,1
126,169.5,33.0,2.0,2.0,110.75,23.0,0.0,1
127,171.25,38.0,3.0,2.0,11.75,122.0,8.0,1
128,368.0,3.0,2.0,2.0,17.5,3.0,5.0,1
129,233.67,35.0,3.0,2.0,3.33,38.0,0.0,1
130,231.0,5.0,2.0,2.0,7.67,32.0,1.0,1
131,78.78,6.0,3.0,2.0,58.67,478.0,182.0,1
132,57.23,38.0,3.0,2.0,12.38,289.0,68.0,1
133,349.0,97.0,2.0,2.0,41.5,13.0,11.0,1
134,241.33,98.0,2.0,2.0,66.0,28.0,4.0,1
135,360.5,14.0,2.0,2.0,41.0,18.0,0.0,1
136,239.33,10.0,2.0,2.0,7.67,178.0,228.0,1
137,359.5,0.0,2.0,2.0,94.5,11.0,0.0,1
138,245.67,1.0,2.0,2.0,58.0,94.0,1.0,1
139,274.67,12.0,2.0,2.0,80.33,41.0,12.0,1
140,364.5,7.0,2.0,2.0,39.5,97.0,35.0,1
141,77.8,14.0,3.0,2.0,55.6,38.0,37.0,1
142,163.0,1.0,3.0,2.0,65.0,49.0,0.0,1
143,375.5,12.0,2.0,2.0,68.5,10.0,0.0,1
144,193.25,18.0,2.0,2.0,97.5,176.0,4.0,1
145,401.5,107.0,2.0,2.0,17.0,4.0,1.0,1
146,159.2,31.0,3.0,2.0,115.4,150.0,23.0,1
147,206.5,2.0,3.0,2.0,3.75,238.0,79.0,1
148,325.67,150.0,2.0,2.0,2.33,19.0,9.0,1
149,420.0,40.0,2.0,2.0,35.5,11.0,0.0,1
150,233.5,121.0,3.0,2.0,35.0,120.0,0.0,1
