,nuc,aexp,nd,ns,age,la,ld,target
0,8.09,11.0,14.0,2.0,48.67,753.0,125.0,True
1,36.0,85.0,7.0,2.0,75.08,38.0,28.0,True
2,48.5,114.0,4.0,2.0,157.9,201.0,10.0,True
3,11.89,47.0,25.0,2.0,114.72,433.0,622.0,True
4,25.56,79.0,13.0,2.0,113.96,57.0,54.0,True
5,21.03,136.0,8.0,2.0,143.62,129.0,52.0,True
6,36.72,65.0,14.0,2.0,51.72,496.0,166.0,True
7,61.23,39.0,7.0,2.0,166.23,236.0,57.0,True
8,89.3,19.0,7.0,2.0,172.4,72.0,14.0,True
9,91.45,116.0,5.0,2.0,169.73,87.0,7.0,True
10,97.67,117.0,4.0,2.0,179.67,354.0,595.0,True
11,44.22,2.0,10.0,2.0,206.91,512.0,11.0,True
12,90.42,124.0,3.0,2.0,189.5,37.0,40.0,True
13,37.69,108.0,11.0,1.0,32.08,293.0,18.0,True
14,46.67,144.0,11.0,1.0,41.33,15.0,14.0,True
15,33.59,153.0,13.0,1.0,50.77,173.0,117.0,True
16,59.67,165.0,9.0,1.0,51.5,162.0,69.0,True
17,15.21,31.0,17.0,1.0,81.92,479.0,816.0,True
18,28.59,38.0,15.0,1.0,63.0,620.0,224.0,True
19,41.58,106.0,15.0,1.0,51.17,147.0,108.0,True
20,52.9,285.0,7.0,3.0,81.8,28.0,9.0,True
21,56.78,248.0,11.0,1.0,115.22,364.0,234.0,True
22,25.89,160.0,15.0,4.0,52.15,295.0,61.0,True
23,55.38,202.0,11.0,1.0,118.81,570.0,365.0,True
24,94.18,203.0,6.0,1.0,141.27,176.0,24.0,True
25,48.04,86.0,11.0,3.0,75.48,79.0,44.0,True
26,23.34,240.0,9.0,2.0,25.05,224.0,255.0,True
27,25.68,418.0,25.0,1.0,98.51,225.0,116.0,True
28,3.86,274.0,17.0,1.0,18.45,1798.0,131.0,True
29,36.53,256.0,12.0,1.0,55.94,1468.0,517.0,True
30,39.34,92.0,13.0,1.0,151.76,1063.0,106.0,True
31,52.46,258.0,13.0,2.0,73.54,1064.0,208.0,True
32,94.29,272.0,8.0,1.0,52.93,236.0,25.0,True
33,29.87,245.0,24.0,2.0,55.22,453.0,420.0,True
34,42.51,277.0,22.0,2.0,32.05,284.0,131.0,True
35,83.33,285.0,11.0,2.0,17.44,174.0,64.0,True
36,91.81,286.0,12.0,2.0,19.56,75.0,29.0,True
37,65.19,291.0,12.0,1.0,33.43,342.0,324.0,True
38,62.8,311.0,12.0,1.0,75.2,123.0,119.0,True
39,15.11,106.0,22.0,2.0,61.16,218.0,398.0,True
40,28.32,171.25,14.28,3.91,54.82,270.97,56.32,True
41,52.14,281.47,7.23,3.03,80.96,35.55,10.47,True
42,47.24,258.79,8.68,3.21,75.58,83.99,19.9,True
43,31.45,185.72,13.35,3.79,58.25,240.06,50.3,True
44,28.86,173.75,14.12,3.89,55.41,265.63,55.28,True
45,34.57,200.18,12.43,3.68,61.68,209.18,44.29,True
46,48.84,266.19,8.2,3.15,77.34,68.18,16.82,True
47,33.83,196.77,12.65,3.71,60.87,216.46,45.7,True
48,44.62,246.7,9.45,3.31,72.71,109.81,24.93,True
49,37.29,212.75,11.62,3.58,64.66,182.34,39.06,True
50,27.32,166.64,14.58,3.95,53.72,280.82,58.24,True
51,42.04,234.73,10.22,3.4,69.88,135.37,29.91,True
52,29.31,175.81,13.99,3.87,55.9,261.23,54.42,True
53,49.45,269.03,8.02,3.13,78.01,62.11,15.64,True
54,29.61,177.2,13.9,3.86,56.23,258.26,53.84,True
55,38.55,218.58,11.25,3.53,66.04,169.87,36.63,True
56,47.71,260.98,8.54,3.19,76.1,79.31,18.99,True
57,26.13,161.1,14.93,3.99,52.41,292.65,60.54,True
58,43.24,240.31,9.86,3.36,71.2,123.46,27.59,True
59,28.66,172.81,14.18,3.9,55.19,267.64,55.67,True
60,46.26,254.25,8.97,3.25,74.51,93.68,21.79,True
61,52.74,284.28,7.05,3.01,81.63,29.54,9.3,True
62,26.96,164.98,14.68,3.96,53.33,284.37,58.93,True
63,28.39,171.59,14.26,3.91,54.9,270.24,56.18,True
64,27.62,168.02,14.49,3.94,54.05,277.87,57.66,True
65,32.82,192.09,12.95,3.74,59.76,226.45,47.65,True
66,26.25,161.69,14.89,3.99,52.55,291.4,60.3,True
67,27.05,165.4,14.65,3.96,53.43,283.47,58.76,True
68,38.5,218.38,11.26,3.53,66.0,170.3,36.71,True
69,47.79,261.37,8.51,3.19,76.2,78.47,18.83,True
70,50.29,272.93,7.77,3.1,78.94,53.77,14.02,True
71,39.4,222.53,11.0,3.5,66.98,161.43,34.99,True
72,51.31,277.63,7.47,3.06,80.05,43.75,12.07,True
73,47.9,261.86,8.48,3.19,76.31,77.42,18.63,True
74,27.17,165.94,14.62,3.95,53.56,282.31,58.53,True
75,41.73,233.33,10.31,3.41,69.54,138.38,30.5,True
76,51.26,277.42,7.49,3.06,80.0,44.2,12.15,True
77,30.47,181.18,13.64,3.83,57.17,249.77,52.19,True
78,43.16,239.91,9.89,3.36,71.1,124.31,27.76,True
79,33.12,193.45,12.86,3.73,60.08,223.56,47.09,True
80,50.78,275.19,7.63,3.08,79.47,48.96,13.08,True
81,42.52,236.94,10.08,3.38,70.4,130.65,28.99,True
82,37.4,213.26,11.59,3.57,64.78,181.24,38.84,True
83,34.28,198.84,12.51,3.69,61.36,212.03,44.84,True
84,33.17,193.71,12.84,3.73,60.14,223.01,46.98,True
85,30.09,179.43,13.76,3.84,56.76,253.5,52.92,True
86,47.13,258.28,8.71,3.21,75.46,85.07,20.11,True
87,34.93,201.83,12.32,3.67,62.07,205.65,43.6,True
88,41.53,232.38,10.37,3.42,69.32,140.39,30.89,True
89,36.69,209.99,11.8,3.6,64.01,188.22,40.2,True
90,37.25,212.57,11.64,3.58,64.62,182.72,39.13,True
91,51.34,277.79,7.46,3.06,80.09,43.4,12.0,True
92,42.65,237.56,10.04,3.38,70.55,129.32,28.73,True
93,29.02,174.5,14.07,3.88,55.59,264.03,54.97,True
94,52.89,284.96,7.0,3.0,81.79,28.09,9.02,True
95,44.05,244.03,9.62,3.33,72.08,115.51,26.04,True
96,48.09,262.73,8.43,3.18,76.52,75.56,18.26,True
97,31.43,185.62,13.36,3.8,58.23,240.28,50.34,True
98,42.06,234.85,10.21,3.4,69.9,135.12,29.86,True
99,34.5,199.85,12.45,3.68,61.6,209.87,44.42,True
100,36.38,208.53,11.89,3.61,63.66,191.34,40.81,True
101,50.69,274.78,7.65,3.08,79.38,49.83,13.25,True
102,47.06,257.98,8.73,3.22,75.39,85.7,20.24,True
103,28.07,170.1,14.35,3.92,54.54,273.42,56.8,True
104,44.41,245.72,9.51,3.31,72.48,111.91,25.34,True
105,41.22,230.93,10.46,3.43,68.97,143.49,31.49,True
106,34.35,199.16,12.49,3.69,61.44,211.35,44.71,True
107,48.0,262.32,8.45,3.18,76.42,76.44,18.43,True
108,29.77,177.98,13.85,3.86,56.41,256.6,53.52,True
109,35.4,204.0,12.18,3.65,62.59,201.02,42.7,True
110,48.52,264.73,8.3,3.16,76.99,71.29,17.43,True
111,52.65,283.84,7.07,3.01,81.53,30.47,9.48,True
112,51.99,280.81,7.27,3.03,80.81,36.95,10.74,True
113,49.1,267.43,8.12,3.14,77.63,65.53,16.31,True
114,29.38,176.18,13.96,3.87,55.99,260.45,54.27,True
115,32.1,188.76,13.16,3.77,58.97,233.56,49.03,True
116,41.82,233.74,10.28,3.41,69.64,137.48,30.32,True
117,42.7,237.8,10.02,3.38,70.6,128.82,28.64,True
118,35.66,205.2,12.11,3.64,62.87,198.44,42.19,True
119,47.36,259.37,8.64,3.21,75.72,82.75,19.66,True
120,26.91,164.72,14.7,3.96,53.27,284.92,59.04,True
121,52.58,283.5,7.1,3.01,81.44,31.2,9.62,True
122,26.79,164.16,14.73,3.97,53.13,286.12,59.27,True
123,33.54,195.4,12.73,3.72,60.55,219.39,46.27,True
124,34.05,197.75,12.58,3.7,61.1,214.37,45.3,True
125,28.18,170.6,14.32,3.92,54.66,272.36,56.59,True
126,42.84,238.44,9.98,3.37,70.76,127.44,28.37,True
127,33.49,195.17,12.75,3.72,60.49,219.88,46.37,True
128,32.64,191.22,13.0,3.75,59.55,228.31,48.01,True
129,26.26,161.72,14.89,3.99,52.56,291.32,60.28,True
130,34.05,197.77,12.58,3.7,61.11,214.33,45.29,True
131,27.58,167.82,14.5,3.94,54.0,278.29,57.74,True
132,38.11,216.55,11.38,3.55,65.56,174.22,37.48,True
133,46.07,253.37,9.02,3.25,74.3,95.55,22.16,True
134,42.6,237.31,10.05,3.38,70.49,129.86,28.84,True
135,51.35,277.84,7.46,3.06,80.1,43.3,11.98,True
136,34.52,199.94,12.44,3.68,61.62,209.7,44.39,True
137,39.67,223.78,10.92,3.49,67.28,158.77,34.47,True
138,32.07,188.58,13.17,3.77,58.93,233.95,49.11,True
139,37.02,211.52,11.7,3.59,64.37,184.95,39.57,True
140,30.25,180.19,13.71,3.84,56.94,251.86,52.6,True
141,48.11,262.82,8.42,3.18,76.54,75.37,18.22,True
142,41.66,232.98,10.33,3.42,69.46,139.11,30.64,True
143,40.07,225.63,10.8,3.47,67.72,154.8,33.7,True
144,43.43,241.2,9.8,3.35,71.41,121.56,27.22,True
145,48.11,262.82,8.42,3.18,76.54,75.37,18.23,True
146,26.19,161.37,14.91,3.99,52.47,292.06,60.43,True
147,50.06,271.85,7.84,3.11,78.68,56.08,14.47,True
148,45.29,249.76,9.26,3.28,73.44,103.27,23.66,True
149,39.47,222.84,10.98,3.5,67.05,160.78,34.86,True
150,44.63,246.74,9.45,3.31,72.73,109.71,24.91,True
151,40.72,228.65,10.61,3.45,68.43,148.37,32.44,True
152,42.87,238.57,9.97,3.37,70.79,127.18,28.32,True
153,46.68,256.22,8.84,3.23,74.97,89.47,20.97,True
154,45.93,252.74,9.06,3.26,74.15,96.91,22.42,True
155,28.51,172.14,14.22,3.9,55.03,269.07,55.95,True
156,32.47,190.46,13.05,3.76,59.37,229.94,48.33,True
157,31.97,188.16,13.2,3.77,58.83,234.85,49.29,True
158,41.38,231.69,10.41,3.43,69.16,141.86,31.18,True
159,52.89,284.96,7.0,3.0,81.79,28.09,9.02,True
160,51.46,278.33,7.43,3.05,80.22,42.26,11.78,True
161,27.94,169.48,14.39,3.92,54.4,274.75,57.06,True
162,30.88,183.11,13.52,3.82,57.63,245.63,51.39,True
163,50.6,274.36,7.68,3.09,79.28,50.73,13.43,True
164,46.05,253.32,9.03,3.25,74.29,95.67,22.18,True
