,nuc,aexp,nd,ns,age,la,ld,target
0,273.0,61.0,2.0,2.0,133.0,5.0,1.0,True
1,183.67,4.0,2.0,2.0,134.67,227.0,123.0,True
2,120.8,12.0,2.0,2.0,164.8,218.0,2.0,True
3,299.0,13.0,2.0,2.0,207.5,5.0,6.0,True
4,219.33,25.0,3.0,2.0,297.33,7.0,4.0,True
5,356.5,63.0,2.0,2.0,284.5,5.0,0.0,True
6,85.73,2.0,3.0,2.0,257.27,29.0,12.0,True
7,81.64,3.0,2.0,2.0,229.82,151.0,36.0,True
8,271.33,5.0,2.0,2.0,116.67,49.0,17.0,True
9,246.0,102.0,2.0,2.0,142.67,72.0,33.0,True
10,370.5,1.0,2.0,2.0,173.5,9.0,0.0,True
11,157.4,15.0,2.0,2.0,172.0,38.0,3.0,True
12,256.0,17.0,2.0,2.0,124.5,124.0,4.0,True
13,3.0,103.0,1.0,1.0,263.0,35.0,2.0,True
14,89.3,19.0,7.0,2.0,172.4,72.0,14.0,True
15,157.0,109.0,3.0,2.0,316.0,290.0,15.0,True
16,388.0,111.0,2.0,2.0,137.0,4.0,1.0,True
17,268.33,112.0,3.0,2.0,132.33,21.0,6.0,True
18,389.0,113.0,2.0,2.0,143.5,7.0,4.0,True
19,398.0,15.0,2.0,2.0,239.0,6.0,0.0,True
20,91.45,116.0,5.0,2.0,169.73,87.0,7.0,True
21,397.5,17.0,2.0,2.0,145.5,4.0,0.0,True
22,201.0,0.0,3.0,2.0,258.0,138.0,2.0,True
23,65.92,1.0,3.0,2.0,325.85,157.0,91.0,True
24,406.0,36.0,2.0,2.0,175.0,7.0,0.0,True
25,279.33,44.0,3.0,2.0,158.67,31.0,3.0,True
26,293.33,45.0,2.0,2.0,126.0,42.0,11.0,True
27,90.42,124.0,3.0,2.0,189.5,37.0,40.0,True
28,180.2,6.0,3.0,2.0,235.6,274.0,2.0,True
29,279.67,149.0,2.0,1.0,175.67,112.0,0.0,True
30,287.0,166.0,2.0,1.0,120.0,46.0,0.0,True
31,232.25,16.0,3.0,1.0,108.5,36.0,29.0,True
32,230.5,206.0,2.0,1.0,137.0,178.0,44.0,True
33,244.75,234.0,3.0,1.0,147.0,63.0,75.0,True
34,318.0,244.0,2.0,1.0,147.67,126.0,11.0,True
35,208.8,32.0,2.0,1.0,110.4,133.0,141.0,True
36,222.0,112.0,5.0,1.0,113.4,449.0,106.0,True
37,284.75,11.0,3.0,1.0,142.0,9.0,0.0,True
38,226.2,306.0,2.0,1.0,220.8,135.0,8.0,True
39,582.0,276.0,2.0,1.0,197.5,2.0,4.0,True
40,150.02,53.98,3.93,2.0,216.92,114.27,4.33,True
41,195.49,5.83,3.1,2.0,253.56,135.44,2.25,True
42,159.95,43.46,3.75,2.0,224.92,118.89,3.87,True
43,92.37,115.03,4.98,2.0,170.46,87.43,6.96,True
44,167.07,35.92,3.62,2.0,230.66,122.21,3.55,True
45,171.25,31.5,3.54,2.0,234.03,124.15,3.36,True
46,159.02,44.46,3.77,2.0,224.17,118.45,3.92,True
47,119.39,86.41,4.49,2.0,192.24,100.01,5.72,True
48,165.22,37.89,3.65,2.0,229.17,121.34,3.63,True
49,173.55,29.07,3.5,2.0,235.88,125.22,3.25,True
50,94.3,112.99,4.95,2.0,172.02,88.32,6.87,True
51,113.76,92.38,4.59,2.0,187.7,97.39,5.98,True
52,179.02,23.27,3.4,2.0,240.29,127.77,3.0,True
53,161.69,41.62,3.72,2.0,226.33,119.7,3.79,True
54,193.45,8.0,3.14,2.0,251.91,134.48,2.34,True
55,112.77,93.43,4.61,2.0,186.91,96.92,6.03,True
56,116.48,89.5,4.54,2.0,189.89,98.65,5.86,True
57,100.32,106.61,4.84,2.0,176.87,91.13,6.6,True
58,154.63,49.1,3.85,2.0,220.64,116.41,4.12,True
59,125.22,80.25,4.38,2.0,196.93,102.72,5.46,True
60,132.79,72.23,4.25,2.0,203.04,106.24,5.11,True
61,97.19,109.93,4.9,2.0,174.35,89.67,6.74,True
62,113.81,92.33,4.59,2.0,187.74,97.41,5.98,True
63,183.84,18.17,3.31,2.0,244.17,130.01,2.78,True
64,166.85,36.16,3.62,2.0,230.49,122.1,3.56,True
65,188.12,13.64,3.24,2.0,247.62,132.01,2.59,True
66,131.97,73.1,4.26,2.0,202.37,105.86,5.15,True
67,179.25,23.03,3.4,2.0,240.47,127.87,2.99,True
68,148.8,55.28,3.95,2.0,215.94,113.7,4.38,True
69,149.99,54.01,3.93,2.0,216.9,114.25,4.33,True
70,118.49,87.38,4.51,2.0,191.51,99.59,5.77,True
71,99.75,107.22,4.85,2.0,176.41,90.86,6.62,True
72,93.24,114.11,4.97,2.0,171.17,87.83,6.92,True
73,181.61,20.53,3.35,2.0,242.38,128.97,2.88,True
74,172.41,30.27,3.52,2.0,234.96,124.69,3.3,True
75,104.42,102.27,4.76,2.0,180.17,93.03,6.41,True
76,186.33,15.54,3.27,2.0,246.18,131.17,2.67,True
77,179.87,22.38,3.39,2.0,240.97,128.16,2.96,True
78,140.77,63.78,4.1,2.0,209.47,109.96,4.75,True
79,142.58,61.87,4.07,2.0,210.92,110.8,4.67,True
80,108.67,97.77,4.69,2.0,183.6,95.01,6.21,True
81,127.18,78.17,4.35,2.0,198.52,103.63,5.37,True
82,177.99,24.36,3.42,2.0,239.46,127.29,3.05,True
83,122.56,83.07,4.43,2.0,194.79,101.48,5.58,True
84,106.36,100.22,4.73,2.0,181.74,93.94,6.32,True
85,120.04,85.74,4.48,2.0,192.76,100.31,5.7,True
86,167.64,35.32,3.61,2.0,231.12,122.47,3.52,True
87,134.88,70.02,4.21,2.0,204.72,107.22,5.02,True
88,125.74,79.7,4.37,2.0,197.35,102.96,5.44,True
89,130.68,74.46,4.28,2.0,201.34,105.26,5.21,True
90,162.13,41.16,3.71,2.0,226.68,119.9,3.77,True
91,186.63,15.21,3.26,2.0,246.42,131.31,2.66,True
92,100.73,106.17,4.83,2.0,177.2,91.32,6.58,True
93,197.96,3.22,3.06,2.0,255.55,136.58,2.14,True
94,132.73,72.29,4.25,2.0,202.99,106.22,5.12,True
95,192.43,9.07,3.16,2.0,251.09,134.01,2.39,True
96,166.56,36.47,3.63,2.0,230.25,121.96,3.57,True
97,176.76,25.67,3.44,2.0,238.47,126.72,3.11,True
98,132.04,73.02,4.26,2.0,202.43,105.9,5.15,True
99,190.36,11.27,3.19,2.0,249.43,133.05,2.49,True
100,116.07,89.94,4.55,2.0,189.56,98.46,5.88,True
101,175.61,26.88,3.46,2.0,237.54,126.18,3.16,True
102,92.9,114.47,4.97,2.0,170.89,87.67,6.93,True
103,113.77,92.37,4.59,2.0,187.71,97.39,5.98,True
104,115.23,90.83,4.57,2.0,188.88,98.07,5.91,True
105,157.03,46.56,3.8,2.0,222.57,117.53,4.01,True
106,178.88,23.42,3.4,2.0,240.18,127.7,3.01,True
107,101.67,105.19,4.81,2.0,177.96,91.75,6.53,True
108,194.07,7.34,3.13,2.0,252.42,134.78,2.32,True
109,168.35,34.57,3.6,2.0,231.69,122.8,3.49,True
110,165.98,37.08,3.64,2.0,229.78,121.7,3.6,True
111,188.07,13.69,3.24,2.0,247.58,131.98,2.59,True
112,92.88,114.49,4.97,2.0,170.88,87.66,6.93,True
113,182.84,19.23,3.33,2.0,243.37,129.54,2.83,True
114,175.97,26.5,3.46,2.0,237.83,126.35,3.14,True
115,188.95,12.76,3.22,2.0,248.29,132.39,2.55,True
116,146.29,57.93,4.0,2.0,213.91,112.53,4.5,True
117,197.17,4.05,3.07,2.0,254.91,136.22,2.17,True
118,126.3,79.1,4.36,2.0,197.81,103.22,5.41,True
119,191.09,10.49,3.18,2.0,250.02,133.39,2.45,True
120,185.72,16.19,3.28,2.0,245.68,130.88,2.7,True
121,102.2,104.62,4.8,2.0,178.39,92.0,6.51,True
122,189.51,12.17,3.21,2.0,248.74,132.65,2.52,True
123,163.45,39.77,3.69,2.0,227.74,120.52,3.71,True
124,137.55,67.19,4.16,2.0,206.87,108.46,4.9,True
125,112.73,93.48,4.61,2.0,186.87,96.9,6.03,True
126,146.84,57.35,3.99,2.0,214.36,112.79,4.47,True
127,147.85,56.28,3.97,2.0,215.17,113.26,4.43,True
128,113.76,92.39,4.59,2.0,187.7,97.38,5.98,True
129,131.09,74.03,4.28,2.0,201.67,105.45,5.19,True
130,186.2,15.67,3.27,2.0,246.08,131.11,2.68,True
131,114.96,91.11,4.57,2.0,188.67,97.94,5.93,True
132,175.32,27.2,3.47,2.0,237.3,126.04,3.17,True
133,102.66,104.14,4.8,2.0,178.76,92.22,6.49,True
134,138.99,65.67,4.13,2.0,208.03,109.13,4.83,True
135,170.23,32.59,3.56,2.0,233.2,123.67,3.4,True
136,109.14,97.28,4.68,2.0,183.98,95.23,6.19,True
137,113.37,92.79,4.6,2.0,187.39,97.2,6.0,True
138,126.63,78.75,4.36,2.0,198.07,103.38,5.39,True
139,147.54,56.61,3.98,2.0,214.92,113.11,4.44,True
140,193.71,7.72,3.13,2.0,252.12,134.6,2.33,True
141,92.83,114.54,4.97,2.0,170.84,87.64,6.94,True
142,103.74,103.0,4.78,2.0,179.62,92.72,6.44,True
143,173.38,29.25,3.5,2.0,235.74,125.14,3.26,True
144,149.61,54.42,3.94,2.0,216.59,114.07,4.35,True
145,188.41,13.34,3.23,2.0,247.85,132.14,2.57,True
146,164.79,38.34,3.66,2.0,228.82,121.14,3.65,True
147,145.99,58.25,4.0,2.0,213.67,112.39,4.51,True
148,141.77,62.72,4.08,2.0,210.27,110.43,4.7,True
149,106.7,99.86,4.72,2.0,182.01,94.1,6.3,True
150,107.13,99.4,4.71,2.0,182.36,94.3,6.28,True
151,103.66,103.07,4.78,2.0,179.56,92.68,6.44,True
152,147.61,56.54,3.97,2.0,214.98,113.14,4.44,True
153,126.83,78.54,4.35,2.0,198.24,103.47,5.39,True
154,195.47,5.86,3.1,2.0,253.54,135.42,2.25,True
155,91.56,115.89,5.0,2.0,169.81,87.05,7.0,True
156,109.73,96.65,4.67,2.0,184.45,95.51,6.17,True
157,169.5,33.36,3.58,2.0,232.62,123.33,3.44,True
158,109.66,96.73,4.67,2.0,184.39,95.47,6.17,True
159,178.87,23.44,3.4,2.0,240.16,127.7,3.01,True
160,167.8,35.16,3.61,2.0,231.24,122.54,3.52,True
161,140.34,64.23,4.11,2.0,209.12,109.76,4.77,True
162,98.61,108.43,4.87,2.0,175.49,90.33,6.67,True
163,130.07,75.11,4.3,2.0,200.84,104.98,5.24,True
164,111.04,95.26,4.64,2.0,185.51,96.12,6.11,True
165,178.92,23.38,3.4,2.0,240.21,127.72,3.01,True
166,197.89,3.29,3.06,2.0,255.5,136.55,2.14,True
167,149.71,54.31,3.94,2.0,216.67,114.12,4.34,True
168,199.96,1.1,3.02,2.0,257.17,137.52,2.05,True
169,171.76,30.96,3.53,2.0,234.44,124.39,3.33,True
170,135.13,69.75,4.2,2.0,204.92,107.33,5.01,True
171,92.65,114.73,4.98,2.0,170.69,87.56,6.95,True
172,119.86,85.92,4.48,2.0,192.61,100.22,5.7,True
173,102.03,104.8,4.81,2.0,178.25,91.92,6.52,True
174,159.85,43.57,3.75,2.0,224.84,118.84,3.88,True
175,107.7,98.8,4.7,2.0,182.82,94.56,6.26,True
176,160.11,43.3,3.75,2.0,225.05,118.96,3.87,True
177,150.46,53.52,3.92,2.0,217.27,114.47,4.31,True
178,95.28,111.95,4.93,2.0,172.81,88.78,6.83,True
179,182.52,19.57,3.34,2.0,243.11,129.39,2.84,True
180,132.27,72.78,4.25,2.0,202.61,106.0,5.14,True
181,135.33,69.54,4.2,2.0,205.08,107.43,5.0,True
182,171.77,30.95,3.53,2.0,234.45,124.39,3.33,True
183,152.2,51.67,3.89,2.0,218.68,115.28,4.23,True
184,140.72,63.83,4.1,2.0,209.43,109.94,4.75,True
185,195.2,6.15,3.11,2.0,253.32,135.3,2.26,True
186,190.84,10.76,3.19,2.0,249.81,133.27,2.46,True
187,97.27,109.84,4.89,2.0,174.41,89.71,6.73,True
188,198.4,2.75,3.05,2.0,255.91,136.79,2.12,True
189,198.71,2.42,3.04,2.0,256.16,136.93,2.1,True
190,121.77,83.9,4.45,2.0,194.16,101.11,5.62,True
191,104.1,102.61,4.77,2.0,179.92,92.89,6.42,True
192,169.78,33.06,3.57,2.0,232.84,123.46,3.43,True
