,nuc,aexp,nd,ns,age,la,ld,target
0,142.75,212.0,4.0,1.0,6.25,20.0,1.0,True
1,47.45,213.0,4.0,1.0,0.91,307.0,144.0,True
2,131.75,218.0,2.0,1.0,1.75,39.0,29.0,True
3,203.0,234.0,2.0,1.0,2.67,108.0,9.0,True
4,123.0,236.0,4.0,1.0,37.0,39.0,3.0,True
5,45.28,241.0,6.0,1.0,24.44,256.0,44.0,True
6,120.43,250.0,6.0,1.0,6.57,707.0,1.0,True
7,194.0,255.0,4.0,1.0,14.6,44.0,4.0,True
8,131.75,224.0,6.0,1.0,48.62,217.0,17.0,True
9,205.2,230.0,3.0,1.0,8.0,208.0,48.0,True
10,142.71,273.0,5.0,1.0,66.43,438.0,51.0,True
11,197.83,278.0,5.0,1.0,4.5,79.0,7.0,True
12,220.2,216.0,5.0,1.0,26.8,95.0,0.0,True
13,258.5,260.0,3.0,1.0,2.25,58.0,14.0,True
14,201.6,228.0,3.0,1.0,0.6,352.0,21.0,True
15,126.0,264.0,2.0,1.0,23.62,1262.0,1.0,True
16,203.4,234.0,4.0,1.0,25.0,12.0,18.0,True
17,41.75,349.0,2.0,1.0,106.25,130.0,89.0,True
18,94.29,272.0,8.0,1.0,52.93,236.0,25.0,True
19,179.17,273.0,3.0,1.0,88.83,465.0,41.0,True
20,66.33,274.0,2.0,1.0,94.0,313.0,12.0,True
21,159.25,223.0,5.0,1.0,27.0,133.0,43.0,True
22,287.0,256.0,2.0,1.0,0.0,138.0,0.0,True
23,171.0,285.0,6.0,2.0,26.57,62.0,5.0,True
24,17.36,237.0,7.0,1.0,17.79,523.0,171.0,True
25,132.5,240.0,5.0,2.0,24.0,98.0,34.0,True
26,83.33,285.0,11.0,2.0,17.44,174.0,64.0,True
27,91.81,286.0,12.0,2.0,19.56,75.0,29.0,True
28,226.8,290.0,3.0,1.0,45.4,201.0,6.0,True
29,65.19,291.0,12.0,1.0,33.43,342.0,324.0,True
30,62.8,311.0,12.0,1.0,75.2,123.0,119.0,True
31,284.25,312.0,2.0,1.0,41.0,124.0,4.0,True
32,104.91,322.0,4.0,1.0,94.36,176.0,3.0,True
33,234.4,326.0,3.0,1.0,17.2,70.0,19.0,True
34,300.25,278.0,4.0,1.0,24.5,40.0,27.0,True
35,149.0,344.0,5.0,1.0,3.7,75.0,79.0,True
36,319.0,283.0,3.0,1.0,0.0,3.0,21.0,True
37,121.8,306.0,3.0,1.0,106.3,557.0,490.0,True
38,45.07,307.0,10.0,2.0,3.29,18.0,96.0,True
39,24.04,313.0,10.0,2.0,1.3,55.0,68.0,True
40,170.28,265.52,2.0,1.0,49.72,230.56,6.35,True
41,248.82,259.11,2.0,1.0,16.26,168.28,2.08,True
42,80.13,272.87,2.0,1.0,88.12,302.06,11.25,True
43,115.09,270.02,2.0,1.0,73.23,274.33,9.35,True
44,121.58,269.49,2.0,1.0,70.46,269.18,9.0,True
45,230.86,260.58,2.0,1.0,23.92,182.52,3.05,True
46,268.34,257.52,2.0,1.0,7.95,152.8,1.01,True
47,81.57,272.76,2.0,1.0,87.51,300.92,11.17,True
48,97.64,271.45,2.0,1.0,80.67,288.17,10.3,True
49,75.76,273.23,2.0,1.0,89.98,305.52,11.49,True
50,174.6,265.17,2.0,1.0,47.88,227.14,6.11,True
51,146.7,267.44,2.0,1.0,59.77,249.27,7.63,True
52,206.75,262.55,2.0,1.0,34.18,201.64,4.36,True
53,87.45,272.28,2.0,1.0,85.0,296.25,10.85,True
54,152.46,266.97,2.0,1.0,57.31,244.69,7.32,True
55,130.08,268.8,2.0,1.0,66.84,262.44,8.53,True
56,68.68,273.81,2.0,1.0,93.0,311.14,11.87,True
57,146.58,267.45,2.0,1.0,59.82,249.36,7.64,True
58,159.79,266.38,2.0,1.0,54.19,238.89,6.92,True
59,83.24,272.62,2.0,1.0,86.8,299.59,11.08,True
60,238.13,259.99,2.0,1.0,20.82,176.75,2.66,True
61,273.54,257.1,2.0,1.0,5.74,148.68,0.73,True
62,284.81,256.18,2.0,1.0,0.93,139.74,0.12,True
63,280.26,256.55,2.0,1.0,2.87,143.34,0.37,True
64,278.99,256.65,2.0,1.0,3.41,144.35,0.44,True
65,264.76,257.81,2.0,1.0,9.47,155.64,1.21,True
66,218.76,261.57,2.0,1.0,29.07,192.12,3.71,True
67,201.7,262.96,2.0,1.0,36.34,205.65,4.64,True
68,279.83,256.59,2.0,1.0,3.06,143.69,0.39,True
69,113.01,270.19,2.0,1.0,74.12,275.98,9.46,True
70,159.32,266.42,2.0,1.0,54.39,239.26,6.94,True
71,170.77,265.48,2.0,1.0,49.51,230.18,6.32,True
72,218.86,261.56,2.0,1.0,29.03,192.04,3.71,True
73,252.94,258.78,2.0,1.0,14.51,165.01,1.85,True
74,275.74,256.92,2.0,1.0,4.8,146.93,0.61,True
75,90.76,272.01,2.0,1.0,83.59,293.63,10.67,True
76,177.27,264.95,2.0,1.0,46.74,225.02,5.97,True
77,177.36,264.94,2.0,1.0,46.7,224.95,5.96,True
78,103.11,271.0,2.0,1.0,78.33,283.84,10.0,True
79,114.46,270.07,2.0,1.0,73.5,274.83,9.38,True
80,74.88,273.3,2.0,1.0,90.36,306.22,11.54,True
81,107.02,270.68,2.0,1.0,76.67,280.73,9.79,True
82,86.2,272.38,2.0,1.0,85.54,297.24,10.92,True
83,210.04,262.28,2.0,1.0,32.78,199.03,4.19,True
84,265.12,257.79,2.0,1.0,9.32,155.36,1.19,True
85,284.34,256.22,2.0,1.0,1.14,140.11,0.14,True
86,112.93,270.2,2.0,1.0,74.15,276.05,9.47,True
87,94.41,271.71,2.0,1.0,82.04,290.73,10.47,True
88,95.51,271.62,2.0,1.0,81.57,289.86,10.41,True
89,127.04,269.05,2.0,1.0,68.14,264.85,8.7,True
90,76.19,273.2,2.0,1.0,89.8,305.18,11.46,True
91,230.17,260.64,2.0,1.0,24.21,183.07,3.09,True
92,228.0,260.81,2.0,1.0,25.13,184.79,3.21,True
93,204.71,262.71,2.0,1.0,35.05,203.26,4.47,True
94,234.67,260.27,2.0,1.0,22.29,179.5,2.85,True
95,72.77,273.47,2.0,1.0,91.26,307.89,11.65,True
96,276.11,256.89,2.0,1.0,4.64,146.64,0.59,True
97,284.57,256.2,2.0,1.0,1.03,139.92,0.13,True
98,146.02,267.5,2.0,1.0,60.05,249.8,7.67,True
99,136.31,268.29,2.0,1.0,64.19,257.5,8.19,True
100,106.47,270.73,2.0,1.0,76.9,281.17,9.82,True
101,212.34,262.09,2.0,1.0,31.8,197.21,4.06,True
102,250.64,258.97,2.0,1.0,15.49,166.84,1.98,True
103,246.83,259.28,2.0,1.0,17.11,169.86,2.18,True
104,154.22,266.83,2.0,1.0,56.56,243.3,7.22,True
105,263.83,257.89,2.0,1.0,9.87,156.38,1.26,True
106,95.01,271.66,2.0,1.0,81.78,290.25,10.44,True
107,117.08,269.86,2.0,1.0,72.38,272.76,9.24,True
108,123.93,269.3,2.0,1.0,69.46,267.32,8.87,True
109,139.57,268.03,2.0,1.0,62.8,254.92,8.02,True
110,200.39,263.06,2.0,1.0,36.89,206.69,4.71,True
111,212.61,262.07,2.0,1.0,31.69,196.99,4.05,True
112,192.2,263.73,2.0,1.0,40.38,213.18,5.16,True
113,185.61,264.27,2.0,1.0,43.19,218.4,5.51,True
114,181.04,264.64,2.0,1.0,45.14,222.03,5.76,True
115,170.67,265.49,2.0,1.0,49.55,230.26,6.33,True
116,78.36,273.02,2.0,1.0,88.88,303.46,11.35,True
117,97.73,271.44,2.0,1.0,80.63,288.1,10.29,True
118,172.16,265.37,2.0,1.0,48.92,229.07,6.24,True
119,222.6,261.25,2.0,1.0,27.43,189.07,3.5,True
120,208.63,262.39,2.0,1.0,33.39,200.16,4.26,True
121,75.77,273.23,2.0,1.0,89.98,305.51,11.49,True
122,143.41,267.71,2.0,1.0,61.17,251.88,7.81,True
123,86.72,272.34,2.0,1.0,85.32,296.83,10.89,True
124,74.03,273.37,2.0,1.0,90.72,306.9,11.58,True
125,239.9,259.84,2.0,1.0,20.06,175.35,2.56,True
126,196.6,263.37,2.0,1.0,38.51,209.69,4.92,True
127,128.15,268.96,2.0,1.0,67.67,263.98,8.64,True
128,155.95,266.69,2.0,1.0,55.83,241.93,7.13,True
