,nuc,aexp,nd,ns,age,la,ld,target
0,1.1,11.0,6.0,3.0,13.18,2203.0,693.0,True
1,2.93,0.0,4.0,3.0,9.93,1845.0,370.0,True
2,8.5,3.0,4.0,3.0,15.0,493.0,34.0,True
3,5.74,15.0,9.0,4.0,45.31,2934.0,989.0,True
4,10.88,17.0,8.0,3.0,36.88,1012.0,10.0,True
5,15.1,21.0,8.0,5.0,24.1,161.0,277.0,True
6,12.58,24.0,4.0,3.0,11.0,1680.0,10.0,True
7,13.88,31.0,5.0,3.0,6.81,3043.0,4.0,True
8,36.38,37.0,5.0,3.0,0.0,306.0,10.0,True
9,21.93,40.0,4.0,3.0,23.67,231.0,435.0,True
10,13.25,1.0,4.0,4.0,31.04,111.0,109.0,True
11,46.25,44.0,7.0,6.0,6.5,319.0,5.0,True
12,27.75,50.0,10.0,6.0,61.88,792.0,225.0,True
13,31.58,61.0,3.0,2.0,83.42,2468.0,173.0,True
14,14.56,2.0,15.0,3.0,53.06,1393.0,219.0,True
15,37.62,50.0,6.0,3.0,42.46,219.0,10.0,True
16,26.39,66.0,5.0,2.0,54.22,1627.0,388.0,True
17,35.43,34.0,5.0,4.0,42.43,164.0,5.0,True
18,33.0,106.0,2.0,2.0,34.86,1486.0,348.0,True
19,69.71,67.0,4.0,4.0,54.14,13.0,29.0,True
20,33.22,45.0,5.0,4.0,29.11,461.0,12.0,True
21,191.67,130.0,3.0,3.0,4.0,34.0,20.0,True
22,42.41,17.0,7.0,3.0,72.12,487.0,226.0,True
23,23.63,143.0,2.0,2.0,76.56,2282.0,621.0,True
24,72.0,34.0,4.0,3.0,144.7,834.0,7.0,True
25,165.8,11.0,3.0,3.0,46.0,168.0,0.0,True
26,92.0,106.0,3.0,3.0,1.33,738.0,0.0,True
27,29.12,41.0,13.0,4.0,140.19,639.0,723.0,True
28,154.5,41.0,4.0,3.0,113.33,134.0,1.0,True
29,0.42,95.0,6.0,3.0,0.0,142.0,118.0,True
30,12.17,37.0,8.0,4.0,0.06,150.0,6.0,True
31,52.9,285.0,7.0,3.0,81.8,28.0,9.0,True
32,42.5,145.0,11.0,3.0,31.82,2688.0,32.0,True
33,25.89,160.0,15.0,4.0,52.15,295.0,61.0,True
34,24.62,8.0,13.0,3.0,45.72,736.0,562.0,True
35,48.04,86.0,11.0,3.0,75.48,79.0,44.0,True
36,23.34,240.0,9.0,2.0,25.05,224.0,255.0,True
37,52.46,258.0,13.0,2.0,73.54,1064.0,208.0,True
38,83.33,285.0,11.0,2.0,17.44,174.0,64.0,True
39,157.7,107.0,9.0,3.0,39.6,36.0,22.0,True
40,35.41,38.33,5.48,3.76,39.36,467.2,63.01,True
41,40.64,22.41,6.61,3.19,63.81,481.98,184.65,True
42,41.26,20.51,6.75,3.13,66.73,483.74,199.19,True
43,36.21,35.9,5.65,3.67,43.09,469.45,81.58,True
44,35.52,38.01,5.5,3.75,39.85,467.49,65.46,True
45,36.2,35.91,5.65,3.68,43.07,469.44,81.45,True
46,39.06,27.21,6.27,3.36,56.44,477.52,147.97,True
47,34.09,42.36,5.19,3.91,33.16,463.45,32.14,True
48,39.77,25.06,6.42,3.29,59.74,479.51,164.38,True
49,36.9,33.81,5.8,3.6,46.3,471.39,97.55,True
50,42.28,17.42,6.97,3.01,71.48,486.61,222.83,True
51,40.01,24.31,6.48,3.26,60.89,480.21,170.13,True
52,33.36,44.57,5.03,3.98,29.78,461.4,15.31,True
53,34.79,40.23,5.34,3.83,36.44,465.43,48.45,True
54,33.24,44.96,5.0,4.0,29.18,461.04,12.32,True
55,38.07,30.23,6.05,3.47,51.79,474.71,124.87,True
56,39.1,27.1,6.28,3.36,56.61,477.62,148.82,True
57,41.97,18.35,6.9,3.05,70.04,485.74,215.65,True
58,41.11,20.97,6.72,3.14,66.02,483.31,195.66,True
59,37.27,32.67,5.88,3.56,48.04,472.44,106.2,True
60,41.4,20.07,6.78,3.11,67.4,484.15,202.55,True
61,40.54,22.7,6.59,3.2,63.36,481.7,182.41,True
62,41.29,20.41,6.76,3.12,66.87,483.83,199.91,True
63,33.25,44.93,5.01,4.0,29.22,461.07,12.55,True
64,35.9,36.83,5.58,3.71,41.66,468.59,74.43,True
65,37.04,33.37,5.83,3.58,46.97,471.8,100.88,True
66,34.83,40.11,5.35,3.83,36.62,465.54,49.35,True
67,40.16,23.87,6.51,3.25,61.57,480.62,173.5,True
68,33.86,43.06,5.14,3.93,32.09,462.8,26.84,True
69,36.59,34.74,5.73,3.63,44.87,470.53,90.4,True
70,37.57,31.75,5.95,3.53,49.46,473.3,113.26,True
71,36.15,36.07,5.64,3.68,42.82,469.29,80.23,True
72,34.14,42.21,5.2,3.9,33.4,463.59,33.33,True
73,36.02,36.48,5.61,3.7,42.19,468.91,77.1,True
74,35.09,39.31,5.41,3.8,37.85,466.28,55.48,True
75,36.2,35.93,5.65,3.68,43.05,469.43,81.35,True
76,39.37,26.26,6.34,3.33,57.89,478.4,155.2,True
77,39.44,26.06,6.35,3.32,58.21,478.59,156.78,True
78,36.22,35.88,5.65,3.67,43.12,469.47,81.7,True
79,38.16,29.97,6.07,3.46,52.2,474.96,126.89,True
80,41.78,18.92,6.86,3.07,69.16,485.21,211.3,True
81,37.38,32.32,5.91,3.55,48.58,472.77,108.88,True
82,34.87,39.99,5.36,3.82,36.81,465.65,50.29,True
83,36.98,33.54,5.82,3.59,46.71,471.64,99.57,True
84,38.29,29.55,6.1,3.45,52.84,475.35,130.09,True
85,36.84,33.97,5.79,3.61,46.06,471.24,96.32,True
86,36.96,33.62,5.81,3.59,46.59,471.57,98.96,True
87,37.61,31.62,5.96,3.52,49.67,473.43,114.3,True
88,36.47,35.09,5.71,3.65,44.33,470.2,87.73,True
89,34.79,40.21,5.34,3.83,36.47,465.45,48.6,True
90,34.01,42.59,5.17,3.91,32.82,463.24,30.44,True
91,35.7,37.44,5.54,3.73,40.72,468.02,69.79,True
92,40.3,23.44,6.54,3.23,62.22,481.02,176.77,True
93,34.41,41.39,5.26,3.87,34.65,464.35,39.56,True
94,38.39,29.27,6.12,3.44,53.28,475.61,132.25,True
95,38.06,30.25,6.05,3.47,51.76,474.7,124.72,True
96,40.92,21.55,6.67,3.16,65.12,482.77,191.19,True
97,40.18,23.81,6.51,3.24,61.65,480.67,173.92,True
98,37.73,31.27,5.98,3.51,50.2,473.75,116.92,True
99,34.12,42.27,5.2,3.9,33.31,463.54,32.88,True
100,33.7,43.54,5.1,3.95,31.35,462.36,23.15,True
101,39.98,24.4,6.47,3.26,60.76,480.13,169.47,True
102,41.05,21.16,6.7,3.15,65.73,483.14,194.23,True
103,39.16,26.92,6.29,3.35,56.88,477.79,150.17,True
104,40.87,21.71,6.66,3.17,64.88,482.63,189.99,True
105,41.61,19.46,6.82,3.09,68.35,484.72,207.23,True
106,41.81,18.84,6.87,3.07,69.29,485.29,211.95,True
107,34.85,40.03,5.35,3.82,36.74,465.61,49.96,True
108,37.17,32.98,5.86,3.57,47.57,472.16,103.86,True
109,39.79,25.0,6.43,3.29,59.83,479.57,164.86,True
110,40.98,21.38,6.69,3.16,65.4,482.94,192.55,True
111,37.25,32.72,5.88,3.56,47.98,472.41,105.88,True
112,38.26,29.66,6.1,3.45,52.67,475.24,129.23,True
113,35.68,37.52,5.53,3.73,40.6,467.95,69.19,True
114,34.57,40.88,5.29,3.85,35.44,464.83,43.48,True
115,39.89,24.68,6.45,3.27,60.31,479.86,167.27,True
116,41.54,19.65,6.81,3.09,68.05,484.54,205.77,True
117,37.45,32.12,5.92,3.54,48.9,472.96,110.46,True
118,33.3,44.76,5.02,3.99,29.48,461.23,13.86,True
119,33.25,44.9,5.01,4.0,29.26,461.09,12.74,True
120,42.41,17.0,7.0,3.0,72.11,487.0,225.96,True
121,37.13,33.09,5.85,3.57,47.41,472.06,103.03,True
122,35.73,37.36,5.55,3.73,40.84,468.09,70.36,True
123,37.1,33.18,5.84,3.58,47.27,471.98,102.36,True
124,41.55,19.61,6.81,3.09,68.1,484.57,206.03,True
125,33.27,44.86,5.01,3.99,29.33,461.13,13.1,True
126,36.3,35.63,5.67,3.67,43.51,469.7,83.64,True
127,41.17,20.79,6.73,3.14,66.3,483.48,197.05,True
128,38.87,27.78,6.23,3.39,55.56,476.99,143.6,True
129,34.25,41.86,5.22,3.89,33.94,463.92,36.02,True
130,39.97,24.44,6.47,3.27,60.69,480.09,169.15,True
131,34.64,40.67,5.31,3.85,35.76,465.02,45.11,True
132,40.88,21.66,6.67,3.17,64.96,482.67,190.4,True
133,37.21,32.85,5.87,3.57,47.78,472.28,104.88,True
134,42.09,17.98,6.93,3.03,70.62,486.09,218.53,True
135,34.68,40.57,5.32,3.84,35.91,465.11,45.83,True
136,35.21,38.93,5.43,3.78,38.43,466.64,58.39,True
137,36.15,36.08,5.64,3.68,42.8,469.28,80.14,True
138,38.95,27.54,6.25,3.38,55.92,477.21,145.42,True
139,42.07,18.06,6.92,3.04,70.5,486.02,217.93,True
140,39.68,25.33,6.4,3.3,59.32,479.26,162.31,True
141,37.45,32.13,5.92,3.54,48.88,472.95,110.36,True
142,39.78,25.01,6.43,3.29,59.81,479.56,164.76,True
143,40.61,22.5,6.61,3.2,63.67,481.89,183.96,True
144,37.47,32.05,5.92,3.54,48.99,473.02,110.94,True
145,34.55,40.94,5.29,3.85,35.35,464.77,43.03,True
146,37.09,33.21,5.84,3.58,47.22,471.95,102.12,True
147,34.75,40.35,5.33,3.83,36.25,465.32,47.54,True
148,33.88,43.01,5.14,3.93,32.17,462.85,27.22,True
149,33.28,44.81,5.01,3.99,29.4,461.17,13.43,True
150,38.74,28.19,6.2,3.4,54.93,476.61,140.46,True
151,36.1,36.23,5.63,3.69,42.58,469.14,79.0,True
152,35.97,36.64,5.6,3.7,41.95,468.76,75.88,True
153,36.79,34.12,5.78,3.61,45.82,471.1,95.13,True
154,40.64,22.39,6.61,3.19,63.83,481.99,184.78,True
155,33.46,44.28,5.05,3.97,30.22,461.67,17.51,True
156,34.24,41.89,5.22,3.89,33.89,463.89,35.76,True
157,38.52,28.85,6.15,3.42,53.92,476.0,135.43,True
158,40.01,24.33,6.48,3.26,60.87,480.2,170.01,True
159,38.37,29.32,6.12,3.44,53.19,475.56,131.81,True
160,38.59,28.66,6.17,3.42,54.21,476.17,136.9,True
161,42.2,17.65,6.95,3.02,71.12,486.4,221.03,True
162,33.53,44.06,5.07,3.97,30.56,461.87,19.18,True
163,39.13,27.0,6.29,3.36,56.76,477.71,149.57,True
164,42.29,17.38,6.97,3.01,71.53,486.65,223.09,True
165,39.67,25.34,6.4,3.3,59.3,479.25,162.23,True
166,42.17,17.73,6.95,3.03,71.0,486.32,220.43,True
167,40.85,21.75,6.66,3.17,64.82,482.59,189.67,True
168,40.11,24.02,6.5,3.25,61.34,480.49,172.38,True
169,42.1,17.96,6.93,3.03,70.65,486.11,218.7,True
170,39.62,25.51,6.39,3.3,59.05,479.1,160.99,True
171,34.37,41.51,5.25,3.88,34.47,464.24,38.68,True
172,40.98,21.37,6.69,3.16,65.41,482.94,192.6,True
173,36.63,34.63,5.74,3.63,45.05,470.63,91.29,True
174,36.93,33.71,5.81,3.6,46.46,471.49,98.32,True
175,36.21,35.9,5.65,3.67,43.09,469.45,81.56,True
176,33.38,44.53,5.03,3.98,29.83,461.44,15.59,True
177,39.5,25.86,6.37,3.32,58.51,478.77,158.3,True
178,39.05,27.24,6.27,3.37,56.4,477.5,147.77,True
179,42.05,18.1,6.92,3.04,70.43,485.98,217.61,True
180,41.43,19.98,6.79,3.11,67.54,484.23,203.24,True
181,41.67,19.27,6.84,3.08,68.63,484.89,208.67,True
182,38.76,28.12,6.21,3.4,55.04,476.67,141.01,True
183,38.28,29.58,6.1,3.45,52.8,475.32,129.85,True
184,41.06,21.13,6.7,3.15,65.77,483.16,194.41,True
185,35.82,37.08,5.57,3.72,41.28,468.36,72.55,True
186,34.46,41.24,5.27,3.87,34.89,464.49,40.74,True
187,41.18,20.75,6.73,3.13,66.35,483.52,197.32,True
188,33.26,44.87,5.01,4.0,29.31,461.12,12.97,True
189,35.43,38.28,5.48,3.76,39.43,467.24,63.34,True
190,33.43,44.36,5.05,3.98,30.09,461.59,16.88,True
191,42.28,17.41,6.97,3.01,71.49,486.62,222.86,True
192,34.15,42.18,5.2,3.9,33.44,463.62,33.52,True
193,33.88,42.98,5.14,3.93,32.21,462.87,27.41,True
194,39.64,25.45,6.4,3.3,59.13,479.15,161.39,True
195,36.74,34.29,5.76,3.62,45.56,470.94,93.83,True
196,42.25,17.49,6.97,3.02,71.37,486.55,222.27,True
197,36.84,33.96,5.79,3.61,46.06,471.25,96.36,True
198,33.32,44.7,5.02,3.99,29.57,461.28,14.3,True
199,38.17,29.91,6.08,3.46,52.29,475.01,127.32,True
200,38.98,27.46,6.25,3.37,56.06,477.29,146.07,True
201,36.22,35.86,5.65,3.67,43.16,469.49,81.89,True
202,41.56,19.6,6.81,3.09,68.13,484.59,206.14,True
203,34.04,42.51,5.18,3.91,32.93,463.31,31.02,True
204,35.34,38.54,5.46,3.77,39.03,467.0,61.35,True
205,33.33,44.69,5.02,3.99,29.59,461.29,14.4,True
206,39.85,24.81,6.44,3.28,60.12,479.74,166.28,True
207,38.83,27.92,6.22,3.39,55.34,476.86,142.53,True
208,40.18,23.8,6.51,3.24,61.67,480.68,174.02,True
209,36.29,35.66,5.67,3.67,43.46,469.67,83.39,True
210,37.39,32.29,5.91,3.55,48.63,472.8,109.11,True
211,42.02,18.19,6.91,3.04,70.29,485.89,216.88,True
212,42.33,17.24,6.98,3.01,71.75,486.78,224.19,True
213,33.79,43.26,5.12,3.94,31.78,462.61,25.29,True
214,36.99,33.51,5.82,3.59,46.77,471.67,99.85,True
215,35.23,38.87,5.44,3.78,38.53,466.69,58.86,True
216,35.83,37.06,5.57,3.72,41.3,468.37,72.65,True
217,34.47,41.2,5.27,3.86,34.95,464.53,41.03,True
218,33.66,43.67,5.09,3.95,31.15,462.23,22.15,True
219,33.98,42.68,5.17,3.92,32.67,463.15,29.71,True
220,36.19,35.95,5.65,3.68,43.02,469.41,81.2,True
221,40.69,22.23,6.63,3.19,64.08,482.14,186.02,True
222,40.14,23.93,6.51,3.25,61.47,480.57,173.04,True
