,nuc,aexp,nd,ns,age,la,ld,target
0,368.0,3.0,2.0,2.0,17.5,3.0,5.0,True
1,360.5,14.0,2.0,2.0,41.0,18.0,0.0,True
2,381.5,6.0,2.0,2.0,9.5,9.0,1.0,True
3,364.5,7.0,2.0,2.0,39.5,97.0,35.0,True
4,370.0,9.0,2.0,2.0,81.5,4.0,0.0,True
5,375.5,12.0,2.0,2.0,68.5,10.0,0.0,True
6,380.5,27.0,2.0,2.0,35.5,5.0,1.0,True
7,401.5,107.0,2.0,2.0,17.0,4.0,1.0,True
8,388.0,28.0,2.0,2.0,11.5,11.0,3.0,True
9,395.5,20.0,2.0,2.0,101.5,4.0,1.0,True
10,390.5,22.0,2.0,2.0,23.0,43.0,1.0,True
11,397.5,30.0,2.0,2.0,16.0,7.0,2.0,True
12,397.5,17.0,2.0,2.0,145.5,4.0,0.0,True
13,420.0,40.0,2.0,2.0,35.5,11.0,0.0,True
14,423.5,42.0,2.0,2.0,5.5,4.0,1.0,True
15,465.5,122.0,2.0,2.0,0.5,7.0,4.0,True
16,422.5,15.0,2.0,2.0,85.5,182.0,155.0,True
17,472.0,153.0,2.0,2.0,0.5,9.0,2.0,True
18,429.0,8.0,2.0,2.0,0.0,197.0,0.0,True
19,369.5,39.0,2.0,2.0,0.0,3.0,2.0,True
20,395.5,54.0,2.0,1.0,0.0,23.0,15.0,True
21,411.0,55.0,2.0,1.0,4.0,10.0,0.0,True
22,427.0,155.0,2.0,1.0,12.0,4.0,0.0,True
23,425.5,162.0,2.0,1.0,81.0,8.0,0.0,True
24,445.5,97.0,2.0,1.0,0.0,22.0,6.0,True
25,448.5,1.0,2.0,1.0,10.5,38.0,19.0,True
26,457.0,199.0,2.0,1.0,18.0,5.0,0.0,True
27,456.5,203.0,2.0,1.0,18.5,193.0,190.0,True
28,479.5,87.0,2.0,1.0,7.0,72.0,24.0,True
29,496.5,253.0,2.0,1.0,7.5,4.0,0.0,True
30,517.5,25.0,2.0,1.0,3.0,10.0,3.0,True
31,495.0,71.0,2.0,1.0,0.0,4.0,0.0,True
32,512.0,210.0,2.0,1.0,111.0,56.0,0.0,True
33,535.5,65.0,2.0,1.0,0.0,9.0,0.0,True
34,539.0,66.0,2.0,1.0,87.0,4.0,0.0,True
35,566.0,298.0,2.0,1.0,4.0,22.0,0.0,True
36,390.67,56.0,2.0,1.0,74.33,95.0,2.0,True
37,585.0,1.0,2.0,1.0,4.5,10.0,3.0,True
38,394.67,57.0,2.0,1.0,0.33,123.0,19.0,True
39,593.0,305.0,2.0,1.0,45.0,5.0,0.0,True
40,408.61,96.04,2.0,1.0,4.99,15.09,8.76,True
41,402.5,76.44,2.0,1.0,2.67,18.78,11.67,True
42,413.32,111.14,2.0,1.0,6.79,12.25,6.51,True
43,407.7,93.11,2.0,1.0,4.65,15.64,9.19,True
44,397.77,61.29,2.0,1.0,0.87,21.63,13.92,True
45,416.02,119.78,2.0,1.0,7.82,10.63,5.23,True
46,421.16,136.26,2.0,1.0,9.77,7.52,2.78,True
47,397.15,59.28,2.0,1.0,0.63,22.01,14.22,True
48,399.4,66.51,2.0,1.0,1.49,20.65,13.14,True
49,413.65,112.2,2.0,1.0,6.92,12.05,6.36,True
50,419.1,129.67,2.0,1.0,8.99,8.76,3.76,True
51,403.77,80.51,2.0,1.0,3.15,18.01,11.06,True
52,418.62,128.12,2.0,1.0,8.81,9.06,3.99,True
53,405.39,85.72,2.0,1.0,3.77,17.03,10.29,True
54,398.83,64.69,2.0,1.0,1.27,20.99,13.41,True
55,426.1,152.1,2.0,1.0,11.66,4.54,0.43,True
56,423.83,144.85,2.0,1.0,10.79,5.91,1.51,True
57,407.2,91.52,2.0,1.0,4.46,15.94,9.43,True
58,408.69,96.28,2.0,1.0,5.02,15.05,8.72,True
59,397.72,61.11,2.0,1.0,0.84,21.66,13.94,True
60,417.61,124.89,2.0,1.0,8.42,9.66,4.47,True
61,410.17,101.04,2.0,1.0,5.59,14.15,8.01,True
62,396.88,58.42,2.0,1.0,0.53,22.17,14.34,True
