,nuc,aexp,nd,ns,age,la,ld,target
0,141.5,82.0,2.0,1.0,1.0,56.0,95.0,True
1,157.5,73.0,2.0,1.0,12.5,42.0,10.0,True
2,164.0,87.0,2.0,1.0,14.0,7.0,0.0,True
3,123.67,102.0,3.0,1.0,0.0,171.0,2.0,True
4,139.67,113.0,3.0,1.0,7.0,147.0,50.0,True
5,113.75,123.0,3.0,1.0,0.5,530.0,26.0,True
6,148.0,125.0,2.0,1.0,24.67,48.0,0.0,True
7,151.33,126.0,3.0,1.0,5.67,338.0,4.0,True
8,217.5,114.0,2.0,1.0,3.5,21.0,14.0,True
9,186.33,148.0,2.0,1.0,0.0,43.0,5.0,True
10,269.0,152.0,2.0,1.0,7.0,12.0,8.0,True
11,184.67,149.0,2.0,1.0,0.0,59.0,4.0,True
12,190.67,64.0,2.0,1.0,13.67,8.0,3.0,True
13,198.0,71.0,2.0,1.0,0.0,34.0,2.0,True
14,208.33,75.0,2.0,1.0,24.67,82.0,27.0,True
15,222.67,39.0,2.0,1.0,11.67,39.0,4.0,True
16,224.67,62.0,2.0,1.0,22.67,61.0,0.0,True
17,186.0,35.0,2.0,1.0,8.25,101.0,12.0,True
18,242.67,77.0,2.0,1.0,5.67,81.0,5.0,True
19,356.0,87.0,2.0,1.0,4.5,6.0,1.0,True
20,242.0,93.0,2.0,1.0,54.33,71.0,73.0,True
21,271.33,124.0,3.0,1.0,9.33,61.0,36.0,True
22,202.5,127.0,3.0,1.0,0.5,16.0,70.0,True
23,201.75,132.0,2.0,1.0,40.75,87.0,5.0,True
24,275.0,135.0,2.0,1.0,45.33,50.0,4.0,True
25,284.33,143.0,3.0,1.0,7.33,70.0,6.0,True
26,280.33,61.0,2.0,1.0,2.0,239.0,28.0,True
27,210.5,63.0,2.0,1.0,24.5,299.0,26.0,True
28,231.25,66.0,2.0,1.0,27.75,74.0,2.0,True
29,213.25,46.0,2.0,1.0,1.75,202.0,15.0,True
30,177.67,162.0,2.0,1.0,3.67,20.0,3.0,True
31,186.0,171.0,2.0,1.0,4.67,179.0,30.0,True
32,295.33,51.0,2.0,1.0,15.0,417.0,179.0,True
33,307.33,61.0,2.0,1.0,6.67,65.0,6.0,True
34,324.0,64.0,2.0,1.0,20.0,110.0,0.0,True
35,265.5,33.0,4.0,1.0,26.75,192.0,3.0,True
36,182.5,110.0,2.0,1.0,48.5,638.0,215.0,True
37,304.0,105.0,3.0,1.0,4.75,26.0,12.0,True
38,290.0,50.0,2.0,1.0,14.5,237.0,3.0,True
39,301.5,48.0,2.0,1.0,27.0,337.0,220.0,True
40,210.93,119.75,2.79,1.0,11.99,27.74,70.64,True
41,223.94,108.54,2.46,1.0,29.72,45.86,71.63,True
42,239.28,95.34,2.07,1.0,50.63,67.22,72.79,True
43,241.13,93.75,2.02,1.0,53.14,69.78,72.93,True
44,225.61,107.11,2.41,1.0,32.0,48.18,71.76,True
45,204.78,125.04,2.94,1.0,3.61,19.18,70.17,True
46,229.78,103.52,2.31,1.0,37.67,53.98,72.07,True
47,233.28,100.5,2.22,1.0,42.45,58.86,72.34,True
48,239.38,95.26,2.07,1.0,50.76,67.35,72.8,True
49,235.5,98.6,2.16,1.0,45.47,61.94,72.51,True
50,234.28,99.65,2.2,1.0,43.81,60.25,72.41,True
51,225.69,107.04,2.41,1.0,32.11,48.3,71.76,True
52,239.25,95.37,2.07,1.0,50.59,67.17,72.79,True
53,221.32,110.8,2.52,1.0,26.14,42.2,71.43,True
54,218.74,113.02,2.59,1.0,22.64,38.62,71.23,True
55,204.25,125.49,2.96,1.0,2.89,18.44,70.13,True
56,204.48,125.3,2.95,1.0,3.19,18.75,70.15,True
57,234.69,99.29,2.19,1.0,44.37,60.82,72.44,True
58,206.19,123.82,2.91,1.0,5.53,21.14,70.28,True
59,221.86,110.33,2.51,1.0,26.89,42.96,71.47,True
60,238.47,96.04,2.09,1.0,49.52,66.09,72.73,True
61,208.42,121.9,2.85,1.0,8.57,24.24,70.45,True
62,220.27,111.7,2.55,1.0,24.72,40.74,71.35,True
63,213.91,117.18,2.71,1.0,16.05,31.89,70.87,True
64,208.73,121.64,2.84,1.0,8.98,24.67,70.47,True
65,217.26,114.29,2.63,1.0,20.62,36.55,71.12,True
66,220.68,111.35,2.54,1.0,25.28,41.31,71.38,True
67,206.59,123.48,2.9,1.0,6.07,21.69,70.31,True
68,229.09,104.11,2.33,1.0,36.73,53.02,72.02,True
69,219.16,112.66,2.58,1.0,23.2,39.19,71.27,True
70,223.65,108.8,2.46,1.0,29.32,45.44,71.61,True
71,241.61,93.33,2.01,1.0,53.81,70.46,72.97,True
72,216.36,115.07,2.65,1.0,19.38,35.29,71.05,True
73,211.08,119.61,2.78,1.0,12.2,27.95,70.65,True
74,207.12,123.03,2.88,1.0,6.79,22.43,70.35,True
75,202.55,126.96,3.0,1.0,0.56,16.07,70.0,True
76,211.94,118.87,2.76,1.0,13.37,29.15,70.72,True
77,240.62,94.19,2.04,1.0,52.45,69.07,72.89,True
78,230.79,102.65,2.28,1.0,39.06,55.39,72.15,True
79,213.2,117.79,2.73,1.0,15.09,30.9,70.81,True
80,208.61,121.74,2.85,1.0,8.83,24.51,70.46,True
81,206.87,123.24,2.89,1.0,6.46,22.09,70.33,True
82,229.36,103.88,2.32,1.0,37.11,53.4,72.04,True
83,238.38,96.12,2.09,1.0,49.4,65.95,72.72,True
84,206.45,123.6,2.9,1.0,5.88,21.49,70.3,True
85,241.2,93.68,2.02,1.0,53.25,69.89,72.94,True
86,203.98,125.73,2.96,1.0,2.51,18.06,70.11,True
87,211.16,119.55,2.78,1.0,12.3,28.06,70.66,True
88,236.28,97.93,2.14,1.0,46.53,63.03,72.57,True
89,229.76,103.53,2.31,1.0,37.65,53.96,72.07,True
90,232.07,101.54,2.25,1.0,40.8,57.18,72.25,True
91,210.9,119.77,2.79,1.0,11.95,27.69,70.64,True
