,nuc,aexp,nd,ns,age,la,ld
1056,312.25,99.5,4.0,2,0.75,128.0,60.5
1067,407.333333333333,99.5,4.0,2,36.0,54.0,15.0
1060,423.666666666667,113.0,4.0,2,10.6666666666667,54.0,15.0
1057,591.0,99.5,4.0,2,1.0,308.0,15.0
1062,40.466666666666704,99.5,5,3,16.6,256.0,60.5
1068,,,,,,,
1063,65.75,113.0,5,3,31.8,256.0,15.0
1064,25.862068965517203,99.5,5,3,10.2068965517241,308.0,60.5
1069,55.3809523809524,99.5,5,2,16.727272727272698,128.0,60.5
1065,260.2,113.0,4,2,3.8805555555555546,308.0,28.5
1066,112.090909090909,113.0,5,3,21.8181818181818,308.0,73.0
1070,203.833333333333,113.0,5.0,2,36.1666666666667,308.0,60.5
1071,605.0,99.5,4.0,2,35.30555555555555,128.0,32
1072,408.666666666667,99.5,4.0,2,35.30555555555555,203,60.5
1074,613.5,29.5,4.0,2,35.30555555555555,54.0,12
1075,92.0,5,5,2,35.30555555555555,256.0,60.5
1076,614.5,29.5,4.0,2,35.30555555555555,54.0,7
1077,73.6111111111111,99.5,5,2,40.6666666666667,128.0,73.0
1078,622.0,84,4.0,2,35.30555555555555,54.0,15.0
1079,112.615384615385,99.5,5,2,35.30555555555555,190,28.5
1080,442.333333333333,99.5,4.0,2,22.0,128.0,73.0
1081,630.0,55.0,4.0,2,35.30555555555555,54.0,10
1082,425.666666666667,113.0,5.0,2,9.0,308.0,73.0
1083,,,,,,,
1084,95.7727272727273,99.5,5,2,35.30555555555555,188,73.0
1085,110.333333333333,99.5,5,3,35.30555555555555,282,60.5
1086,424.333333333333,113.0,5.0,2,35.30555555555555,54.0,2
1087,633.0,92,4.0,2,35.30555555555555,54.0,28.5
1089,,,,,,,
1090,353.5,99.5,5.0,2,35.30555555555555,148,73.0
1091,184.75,113.0,5,3,33.375,308.0,28.5
1092,76.3636363636364,99.5,5,2,29.4545454545455,256.0,60.5
1094,335.5,99.5,4,2,14.25824175824175,256.0,28.5
1095,119.714285714286,99.5,5,2,16.1428571428571,256.0,60.5
1096,256.4,113.0,4.0,2,0.0,256.0,15.0
1097,353.75,99.5,5.0,2,32.5,308.0,15.0
1100,356.0,113.0,4,2,14.25824175824175,128.0,28.5
1102,185.57142857142892,113.0,5.0,2,0.0,256.0,15.0
1103,573.0,99.5,4.0,2,35.30555555555555,54.0,15
1105,368.5,99.5,4,2,3.8805555555555546,54.0,15.0
1106,436.333333333333,113.0,5.0,2,3.6666666666666696,128.0,73.0
1108,450.333333333333,99.5,4.0,2,35.30555555555555,128.0,0
1109,98.52941176470593,113.0,5,2,35.30555555555555,256.0,25
1110,356.5,98,5.0,2,35.30555555555555,128.0,28.5
1112,701.5,99.5,4.0,2,8.5,54.0,15.0
1113,75.2,55,5,2,35.30555555555555,256.0,60.5
1114,103.928571428571,99.5,5,2,35.30555555555555,256.0,10
1115,415.0,99.5,4.0,2,35.30555555555555,111,73.0
1116,274.8,99.5,4,2,35.30555555555555,308.0,73.0
1117,162.3,99.5,5,3,35.30555555555555,253,28.5
1118,352.5,113.0,4,2,6.15340909090909,308.0,28.5
1120,,,,,,,
1121,287.6,99.5,5.0,2,34.2,128.0,73.0
1123,34.175,99.5,5,2,35.30555555555555,215,60.5
1125,153.0,99.5,5,2,36.7,308.0,73.0
1126,214.57142857142892,99.5,5,3,35.30555555555555,163,73.0
1128,173.625,99.5,5,3,35.30555555555555,256.0,12
1129,205.285714285714,99.5,5.0,2,35.30555555555555,128.0,14
1130,457.666666666667,99.5,4.0,2,35.30555555555555,128.0,1
1133,,,,,,,
1134,139.5,99.5,5,3,72.8,256.0,60.5
1135,208.14285714285705,99.5,4,2,35.30555555555555,256.0,73.0
1136,369.5,99.5,5.0,2,35.30555555555555,256.0,48
1137,253.0,99.5,5.0,2,35.30555555555555,127,28.5
1138,462.666666666667,99.5,4.0,2,35.30555555555555,128.0,1
1139,476.666666666667,99.5,5.0,2,30.3333333333333,128.0,15.0
