,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.08,105.0,5.0,2.0,1.27,0.52,2338.0,2262.0,True
1,0.6,26.0,2.0,1.0,0.2,18.0,1165.0,1015.0,True
2,1.42,9.0,8.0,1.0,11.18,6.0,1878.0,114.0,True
3,0.38,29.0,7.0,2.0,1.51,0.54,3679.0,765.0,True
4,1.79,193.0,4.0,1.0,25.11,91.0,724.0,826.0,True
5,0.65,151.0,4.0,1.0,0.86,98.0,3044.0,31.0,True
6,4.0,159.0,2.0,1.0,5.0,105.0,836.0,618.0,True
7,7.5,303.0,1.0,1.0,3.5,197.0,754.0,696.0,True
8,1.06,123.0,4.0,1.0,16.15,109.0,2953.0,1910.0,True
9,1.12,78.0,2.0,1.0,0.88,6.0,1061.0,1134.0,True
10,2.59,96.0,9.0,1.0,6.09,23.0,1802.0,2074.0,True
11,2.97,517.0,3.0,1.0,92.34,280.0,2.0,1880.0,True
12,7.51,149.0,6.0,1.0,22.74,133.0,1204.0,343.0,True
13,2.14,157.0,8.0,1.0,11.46,140.0,1592.0,850.0,True
14,7.27,162.0,14.0,1.0,16.33,144.0,1932.0,1089.0,True
15,18.67,687.0,1.0,1.0,7.67,390.0,788.0,889.0,True
16,6.64,199.0,8.0,1.0,28.64,176.0,973.0,522.0,True
17,4.78,203.0,3.0,1.0,6.33,180.0,750.0,719.0,True
18,7.71,733.0,8.0,2.0,8.18,0.52,2907.0,584.0,True
19,8.74,743.0,12.0,1.0,43.71,427.0,226.0,1982.0,True
20,2.9,744.0,5.0,1.0,8.7,428.0,2447.0,14.0,True
21,6.94,159.0,4.0,2.0,74.24,0.48,460.0,1464.0,True
22,2.11,281.0,6.0,1.0,13.94,257.0,2977.0,112.0,True
23,5.0,710.0,1.0,1.0,126.5,18.0,351.0,1130.0,True
24,4.0,787.0,3.0,1.0,145.0,500.0,629.0,602.0,True
25,8.4,761.0,2.0,1.0,134.9,6.0,620.0,629.0,True
26,30.08,810.0,5.0,1.0,52.8,756.0,1182.0,377.0,True
27,0.54,877.0,1.0,1.0,25.31,817.0,1358.0,434.0,True
28,1.08,878.0,1.0,1.0,12.46,818.0,2372.0,1293.0,True
29,57.25,3.0,3.0,1.0,58.88,2.0,720.0,630.0,True
30,32.91,764.0,10.0,2.0,126.18,0.94,500.0,825.0,True
31,17.33,1114.0,4.0,1.0,99.67,1020.0,1007.0,617.0,True
32,6.65,98.0,5.0,1.0,243.0,77.0,591.0,582.0,True
33,8.06,235.0,1.0,1.0,246.35,174.0,2346.0,319.0,True
34,15.46,754.0,2.0,2.0,81.96,0.82,2792.0,537.0,True
35,2.0,353.0,1.0,1.0,61.0,253.0,650.0,901.0,True
36,0.69,491.0,5.0,3.0,58.33,0.39,1482.0,1271.0,True
37,0.05,648.0,16.0,1.0,0.21,15.0,1128.0,1056.0,True
38,0.04,649.0,17.0,1.0,0.11,16.0,1560.0,1531.0,True
39,1.83,13.0,1.0,1.0,6.17,8.0,1243.0,893.0,True
40,2.8,686.5,5.12,1.0,9.35,406.76,2512.82,26.17,True
41,2.24,357.86,5.83,1.0,13.07,285.39,2889.02,95.73,True
42,2.39,446.0,5.64,1.0,12.08,317.94,2788.12,77.07,True
43,2.7,625.89,5.26,1.0,10.04,384.38,2582.21,39.0,True
44,2.88,734.15,5.02,1.0,8.81,424.36,2458.27,16.08,True
45,2.18,323.48,5.91,1.0,13.46,272.69,2928.37,103.01,True
46,2.13,291.29,5.98,1.0,13.83,260.8,2965.23,109.82,True
47,2.23,351.25,5.85,1.0,13.15,282.94,2896.59,97.13,True
48,2.56,542.69,5.43,1.0,10.98,353.65,2677.45,56.61,True
49,2.21,337.92,5.88,1.0,13.3,278.02,2911.84,99.95,True
50,2.68,612.71,5.28,1.0,10.19,379.51,2597.29,41.79,True
51,2.16,307.29,5.94,1.0,13.65,266.71,2946.9,106.43,True
52,2.43,467.76,5.6,1.0,11.83,325.97,2763.22,72.47,True
53,2.6,566.74,5.38,1.0,10.71,362.53,2649.91,51.52,True
54,2.88,729.53,5.03,1.0,8.86,422.65,2463.57,17.06,True
55,2.63,584.31,5.34,1.0,10.51,369.02,2629.79,47.8,True
56,2.65,594.63,5.32,1.0,10.39,372.83,2617.98,45.62,True
57,2.78,672.42,5.15,1.0,9.51,401.56,2528.94,29.15,True
58,2.14,295.27,5.97,1.0,13.78,262.27,2960.67,108.98,True
59,2.14,296.2,5.97,1.0,13.77,262.61,2959.6,108.78,True
60,2.47,493.0,5.54,1.0,11.54,335.3,2734.32,67.13,True
61,2.61,572.54,5.37,1.0,10.64,364.68,2643.27,50.29,True
62,2.24,354.14,5.84,1.0,13.12,284.01,2893.27,96.52,True
63,2.18,320.52,5.91,1.0,13.5,271.6,2931.76,103.64,True
64,2.84,710.91,5.07,1.0,9.07,415.78,2484.88,21.0,True
65,2.83,704.1,5.09,1.0,9.15,413.26,2492.68,22.45,True
66,2.16,310.18,5.94,1.0,13.61,267.78,2943.59,105.82,True
67,2.66,601.51,5.31,1.0,10.31,375.38,2610.1,44.16,True
68,2.71,630.06,5.25,1.0,9.99,385.92,2577.43,38.12,True
69,2.22,345.44,5.86,1.0,13.21,280.8,2903.24,98.36,True
70,2.68,615.68,5.28,1.0,10.15,380.61,2593.89,41.16,True
71,2.23,348.19,5.85,1.0,13.18,281.81,2900.09,97.78,True
72,2.71,631.51,5.24,1.0,9.97,386.45,2575.77,37.81,True
73,2.62,578.24,5.36,1.0,10.58,366.78,2636.75,49.09,True
74,2.29,387.69,5.77,1.0,12.74,296.4,2854.87,89.42,True
75,2.43,466.67,5.6,1.0,11.84,325.57,2764.46,72.7,True
76,2.28,381.05,5.78,1.0,12.81,293.95,2862.47,90.82,True
77,2.34,414.04,5.71,1.0,12.44,306.14,2824.71,83.84,True
78,2.52,521.9,5.48,1.0,11.22,345.97,2701.24,61.01,True
79,2.23,348.77,5.85,1.0,13.18,282.03,2899.42,97.66,True
80,2.23,348.55,5.85,1.0,13.18,281.95,2899.67,97.7,True
81,2.61,573.77,5.37,1.0,10.63,365.13,2641.86,50.03,True
82,2.67,610.01,5.29,1.0,10.22,378.51,2600.38,42.36,True
83,2.41,456.1,5.62,1.0,11.96,321.67,2776.56,74.94,True
84,2.82,695.91,5.1,1.0,9.24,410.24,2502.05,24.18,True
85,2.33,407.12,5.73,1.0,12.52,303.58,2832.63,85.3,True
86,2.6,568.92,5.38,1.0,10.68,363.34,2647.41,51.06,True
87,2.82,698.2,5.1,1.0,9.22,411.09,2499.42,23.69,True
88,2.56,541.61,5.44,1.0,10.99,353.25,2678.68,56.84,True
89,2.15,301.19,5.96,1.0,13.72,264.46,2953.89,107.73,True
90,2.84,706.57,5.08,1.0,9.12,414.18,2489.84,21.92,True
91,2.66,602.29,5.31,1.0,10.31,375.66,2609.21,43.99,True
92,2.71,631.85,5.24,1.0,9.97,386.58,2575.38,37.74,True
93,2.22,347.84,5.86,1.0,13.19,281.68,2900.49,97.85,True
94,2.9,743.55,5.0,1.0,8.71,427.84,2447.51,14.09,True
95,2.73,643.66,5.22,1.0,9.84,390.94,2561.86,35.24,True
96,2.68,616.22,5.28,1.0,10.15,380.81,2593.27,41.05,True
97,2.6,569.43,5.38,1.0,10.68,363.52,2646.84,50.95,True
98,2.84,709.76,5.07,1.0,9.09,415.36,2486.19,21.25,True
99,2.64,591.26,5.33,1.0,10.43,371.59,2621.84,46.33,True
100,2.64,591.42,5.33,1.0,10.43,371.65,2621.66,46.3,True
101,2.76,660.37,5.18,1.0,9.65,397.11,2542.73,31.7,True
102,2.86,719.31,5.05,1.0,8.98,418.88,2475.26,19.23,True
103,2.71,632.97,5.24,1.0,9.96,386.99,2574.09,37.5,True
104,2.66,602.17,5.31,1.0,10.31,375.62,2609.36,44.02,True
105,2.38,438.43,5.66,1.0,12.16,315.14,2796.79,78.68,True
106,2.44,472.32,5.59,1.0,11.78,327.66,2758.0,71.51,True
107,2.53,525.84,5.47,1.0,11.17,347.43,2696.73,60.18,True
108,2.32,404.36,5.73,1.0,12.55,302.56,2835.79,85.89,True
109,2.86,719.44,5.05,1.0,8.98,418.93,2475.12,19.2,True
110,2.62,578.35,5.36,1.0,10.58,366.82,2636.62,49.06,True
111,2.47,491.89,5.54,1.0,11.56,334.89,2735.59,67.36,True
112,2.24,354.54,5.84,1.0,13.11,284.16,2892.82,96.43,True
113,2.16,309.88,5.94,1.0,13.62,267.67,2943.94,105.89,True
114,2.78,673.44,5.15,1.0,9.5,401.94,2527.77,28.93,True
115,2.57,550.41,5.42,1.0,10.89,356.5,2668.6,54.98,True
116,2.39,442.58,5.65,1.0,12.11,316.68,2792.04,77.8,True
117,2.66,601.75,5.31,1.0,10.31,375.46,2609.83,44.11,True
118,2.23,353.43,5.84,1.0,13.12,283.75,2894.09,96.67,True
119,2.68,617.39,5.27,1.0,10.13,381.24,2591.93,40.8,True
120,2.2,331.97,5.89,1.0,13.37,275.83,2918.65,101.21,True
121,2.65,594.7,5.32,1.0,10.39,372.86,2617.9,45.6,True
122,2.71,630.44,5.25,1.0,9.99,386.06,2576.99,38.04,True
123,2.53,525.14,5.47,1.0,11.18,347.17,2697.54,60.33,True
124,2.44,475.78,5.58,1.0,11.74,328.94,2754.03,70.77,True
125,2.11,281.08,6.0,1.0,13.94,257.03,2976.91,111.98,True
126,2.21,339.91,5.87,1.0,13.28,278.76,2909.56,99.53,True
127,2.75,654.98,5.19,1.0,9.71,395.12,2548.91,32.84,True
128,2.81,693.63,5.11,1.0,9.27,409.4,2504.65,24.66,True
129,2.8,685.82,5.13,1.0,9.36,406.51,2513.6,26.31,True
130,2.47,491.79,5.54,1.0,11.56,334.85,2735.71,67.38,True
131,2.43,466.29,5.6,1.0,11.85,325.43,2764.89,72.78,True
132,2.31,398.25,5.75,1.0,12.62,300.3,2842.79,87.18,True
133,2.17,315.68,5.93,1.0,13.55,269.81,2937.31,104.66,True
134,2.56,543.63,5.43,1.0,10.97,354.0,2676.36,56.41,True
135,2.73,643.77,5.22,1.0,9.84,390.98,2561.73,35.21,True
136,2.73,646.07,5.21,1.0,9.81,391.83,2559.1,34.73,True
137,2.42,463.66,5.61,1.0,11.88,324.46,2767.9,73.34,True
138,2.51,518.02,5.49,1.0,11.26,344.54,2705.68,61.83,True
139,2.59,563.51,5.39,1.0,10.74,361.34,2653.61,52.2,True
140,2.83,704.2,5.09,1.0,9.15,413.3,2492.56,22.42,True
141,2.15,305.52,5.95,1.0,13.67,266.06,2948.93,106.81,True
142,2.82,699.35,5.1,1.0,9.21,411.51,2498.11,23.45,True
