,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.64,138.0,4.0,1.0,5.27,51.0,163.0,67.0,True
1,2.8,215.0,3.0,1.0,18.6,99.0,78.0,30.0,True
2,7.14,175.0,3.0,1.0,15.71,114.0,120.0,6.0,True
3,1.14,229.0,3.0,1.0,40.14,106.0,304.0,37.0,True
4,5.25,230.0,5.0,1.0,8.0,107.0,122.0,28.0,True
5,4.38,218.0,3.0,1.0,33.88,136.0,73.0,20.0,True
6,3.71,220.0,3.0,1.0,0.0,138.0,232.0,4.0,True
7,12.0,223.0,3.0,1.0,3.33,141.0,48.0,17.0,True
8,8.67,235.0,3.0,1.0,0.33,149.0,157.0,41.0,True
9,7.0,287.0,5.0,1.0,15.38,132.0,84.0,31.0,True
10,2.67,253.0,3.0,1.0,34.83,164.0,88.0,118.0,True
11,5.33,269.0,3.0,1.0,3.0,174.0,71.0,12.0,True
12,5.46,272.0,5.0,1.0,0.31,177.0,153.0,83.0,True
13,2.0,288.0,4.0,1.0,0.8,187.0,85.0,37.0,True
14,9.0,311.0,4.0,1.0,9.83,150.0,36.0,3.0,True
15,5.43,353.0,5.0,1.0,48.86,177.0,44.0,2.0,True
16,0.4,328.0,3.0,1.0,2.2,218.0,355.0,2.0,True
17,5.83,333.0,3.0,1.0,8.0,222.0,322.0,18.0,True
18,3.1,335.0,3.0,1.0,10.5,224.0,130.0,34.0,True
19,8.75,384.0,4.0,1.0,2.75,189.0,191.0,1.0,True
20,2.33,125.0,3.0,1.0,0.0,111.0,233.0,83.0,True
21,9.85,371.0,3.0,1.0,23.46,246.0,153.0,7.0,True
22,10.8,426.0,4.0,1.0,14.2,217.0,213.0,37.0,True
23,0.0,475.0,3.0,1.0,0.0,1.0,238.0,0.0,True
24,6.07,456.0,5.0,1.0,65.79,295.0,296.0,35.0,True
25,12.29,142.0,4.0,1.0,28.29,45.0,249.0,46.0,True
26,14.73,169.0,4.0,1.0,25.36,151.0,256.0,119.0,True
27,3.62,173.0,5.0,1.0,12.5,154.0,124.0,43.0,True
28,3.5,196.0,3.0,1.0,64.25,173.0,152.0,70.0,True
29,5.9,207.0,3.0,1.0,21.5,184.0,125.0,37.0,True
30,7.25,245.0,3.0,1.0,24.0,222.0,79.0,46.0,True
31,5.91,290.0,5.0,1.0,24.64,266.0,86.0,126.0,True
32,6.36,210.0,3.0,1.0,4.5,126.0,283.0,3.0,True
33,8.43,286.0,3.0,1.0,1.14,11.0,364.0,0.0,True
34,14.14,415.0,3.0,1.0,29.0,250.0,164.0,0.0,True
35,10.0,497.0,3.0,1.0,18.0,293.0,146.0,7.0,True
36,13.2,220.0,4.0,1.0,0.6,160.0,239.0,14.0,True
37,15.0,273.0,4.0,1.0,126.12,198.0,229.0,94.0,True
38,1.2,455.0,4.0,1.0,1.6,335.0,259.0,40.0,True
39,0.8,503.0,3.0,1.0,0.0,2.0,176.0,19.0,True
40,6.51,273.43,3.49,1.0,7.0,163.27,223.14,60.32,True
41,7.09,294.04,3.56,1.0,7.97,170.53,221.77,57.17,True
42,8.61,348.0,3.74,1.0,10.52,189.53,218.18,48.92,True
43,10.46,413.9,3.96,1.0,13.63,212.74,213.8,38.85,True
44,10.5,415.48,3.97,1.0,13.7,213.29,213.7,38.61,True
45,8.44,342.19,3.72,1.0,10.25,187.49,218.57,49.81,True
46,5.37,232.89,3.36,1.0,5.09,149.0,225.83,66.51,True
47,6.17,261.26,3.45,1.0,6.43,158.98,223.95,62.18,True
48,8.35,338.96,3.71,1.0,10.09,186.35,218.78,50.3,True
49,3.57,169.03,3.15,1.0,2.08,126.51,230.07,76.27,True
50,5.14,224.76,3.33,1.0,4.71,146.13,226.37,67.75,True
51,5.51,238.11,3.38,1.0,5.34,150.83,225.48,65.71,True
52,5.32,231.28,3.35,1.0,5.01,148.43,225.94,66.76,True
53,9.11,365.94,3.8,1.0,11.37,195.85,216.99,46.18,True
54,8.65,349.4,3.75,1.0,10.59,190.02,218.09,48.71,True
55,2.4,127.24,3.01,1.0,0.11,111.79,232.85,82.66,True
56,4.85,214.31,3.3,1.0,4.21,142.45,227.07,69.35,True
57,8.04,327.9,3.67,1.0,9.57,182.45,219.52,51.99,True
58,8.79,354.49,3.76,1.0,10.83,191.82,217.75,47.93,True
59,7.12,295.07,3.57,1.0,8.02,170.89,221.7,57.01,True
60,2.99,148.25,3.08,1.0,1.1,119.19,231.46,79.45,True
61,7.11,294.76,3.56,1.0,8.01,170.78,221.72,57.06,True
62,9.81,390.75,3.88,1.0,12.54,204.58,215.34,42.39,True
63,5.77,247.14,3.41,1.0,5.76,154.01,224.88,64.33,True
64,6.04,256.66,3.44,1.0,6.21,157.37,224.25,62.88,True
65,6.62,277.48,3.51,1.0,7.19,164.7,222.87,59.7,True
66,5.82,248.96,3.41,1.0,5.85,154.65,224.76,64.06,True
67,3.09,152.03,3.09,1.0,1.28,120.52,231.2,78.87,True
68,10.39,411.4,3.95,1.0,13.51,211.86,213.97,39.23,True
69,7.01,291.26,3.55,1.0,7.84,169.55,221.95,57.59,True
70,10.72,422.98,3.99,1.0,14.06,215.94,213.2,37.46,True
71,5.44,235.32,3.37,1.0,5.2,149.85,225.67,66.14,True
72,7.2,297.91,3.57,1.0,8.16,171.89,221.51,56.58,True
73,6.16,261.12,3.45,1.0,6.42,158.94,223.96,62.2,True
74,7.26,300.12,3.58,1.0,8.26,172.67,221.36,56.24,True
75,3.14,153.83,3.1,1.0,1.36,121.15,231.08,78.59,True
76,10.28,407.48,3.94,1.0,13.33,210.48,214.23,39.83,True
77,3.73,174.49,3.16,1.0,2.33,128.43,229.71,75.44,True
78,4.97,218.79,3.31,1.0,4.42,144.03,226.77,68.67,True
79,7.11,294.66,3.56,1.0,8.0,170.75,221.73,57.07,True
80,6.55,274.99,3.5,1.0,7.08,163.82,223.03,60.08,True
81,7.9,323.04,3.66,1.0,9.34,180.74,219.84,52.74,True
82,8.99,361.58,3.79,1.0,11.16,194.31,217.28,46.84,True
83,6.55,275.07,3.5,1.0,7.08,163.85,223.03,60.07,True
84,6.66,278.83,3.51,1.0,7.26,165.17,222.78,59.49,True
85,10.74,424.03,3.99,1.0,14.11,216.3,213.13,37.3,True
86,5.57,240.19,3.38,1.0,5.43,151.56,225.35,65.4,True
87,7.63,313.17,3.63,1.0,8.88,177.27,220.5,54.24,True
88,8.03,327.35,3.67,1.0,9.55,182.26,219.56,52.08,True
89,3.03,149.65,3.08,1.0,1.16,119.68,231.36,79.23,True
90,8.53,345.39,3.73,1.0,10.4,188.61,218.36,49.32,True
91,8.67,350.41,3.75,1.0,10.63,190.38,218.02,48.55,True
92,3.26,157.84,3.11,1.0,1.55,122.57,230.82,77.98,True
93,3.58,169.26,3.15,1.0,2.09,126.59,230.06,76.24,True
