,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,6.5,4.0,2.0,2.0,12.0,0.44,39.0,25.0,True
1,4.0,59.0,2.0,2.0,40.0,0.06,3.0,1.0,True
2,20.6,9.0,3.0,2.0,210.8,0.14,124.0,11.0,True
3,16.38,76.0,3.0,2.0,192.12,0.94,364.0,10.0,True
4,8.0,7.0,2.0,2.0,124.5,0.96,25.0,29.0,True
5,7.25,21.0,3.0,2.0,191.25,0.97,301.0,48.0,True
6,3.0,86.0,2.0,2.0,335.0,0.07,2.0,4.0,True
7,6.0,182.0,2.0,2.0,109.5,0.94,6.0,4.0,True
8,5.5,243.0,2.0,2.0,94.75,0.94,13.0,13.0,True
9,4.83,150.0,2.0,2.0,305.5,0.11,0.0,101.0,True
10,16.67,155.0,2.0,2.0,167.0,0.57,76.0,8.0,True
11,12.5,274.0,2.0,2.0,111.5,0.94,2.0,0.0,True
12,9.0,292.0,2.0,2.0,87.0,0.94,3.0,5.0,True
13,16.25,215.0,2.0,2.0,114.25,0.07,53.0,24.0,True
14,23.0,339.0,2.0,2.0,187.33,0.11,16.0,0.0,True
15,10.0,347.0,2.0,2.0,145.38,0.14,239.0,9.0,True
16,9.75,1.0,1.0,2.0,6.0,1.0,156.0,34.0,True
17,9.4,170.0,2.0,2.0,38.6,0.75,78.0,9.0,True
18,32.5,74.0,2.0,2.0,104.0,0.0,38.0,9.0,True
19,1.88,6.0,1.0,2.0,359.75,0.91,252.0,86.0,True
20,1.5,0.0,2.0,2.0,22.5,0.0,23.0,0.0,True
21,0.6,4.0,1.0,2.0,33.4,1.0,140.0,14.0,True
22,2.5,6.0,1.0,2.0,17.0,0.16,6.0,1.0,True
23,2.33,1.0,2.0,2.0,63.67,0.0,35.0,0.0,True
24,16.0,9.0,2.0,2.0,19.0,0.9,19.0,12.0,True
25,4.0,152.0,2.0,2.0,137.0,0.0,165.0,139.0,True
26,13.33,161.0,1.0,2.0,97.67,0.0,109.0,10.0,True
27,3.57,32.0,3.0,2.0,78.0,0.17,180.0,37.0,True
28,8.67,59.0,2.0,2.0,103.0,1.08,47.0,2.0,True
29,1.5,40.0,2.0,2.0,35.5,0.13,14.0,6.0,True
30,1.67,42.0,3.0,2.0,59.33,0.01,77.0,0.0,True
31,4.25,14.0,3.0,2.0,65.88,0.71,312.0,3.0,True
32,1.33,74.0,2.0,2.0,133.5,0.01,33.0,5.0,True
33,12.8,77.0,2.0,2.0,117.6,0.13,170.0,47.0,True
34,1.0,87.0,1.0,2.0,26.5,0.13,16.0,0.0,True
35,5.6,77.0,3.0,2.0,53.2,0.1,123.0,25.0,True
36,5.67,78.0,2.0,2.0,28.33,0.1,45.0,11.0,True
37,1.33,94.0,2.0,2.0,204.67,0.17,32.0,14.0,True
38,6.33,7.0,3.0,2.0,292.56,0.37,282.0,1.0,True
39,1.57,111.0,1.0,2.0,55.14,1.08,145.0,79.0,True
40,1.99,2.95,1.51,2.0,19.79,0.08,14.63,0.49,True
41,1.8,1.82,1.7,2.0,20.83,0.05,17.84,0.3,True
42,1.95,2.69,1.55,2.0,20.04,0.07,15.39,0.45,True
43,1.59,0.56,1.91,2.0,21.99,0.01,21.41,0.09,True
44,2.04,3.22,1.46,2.0,19.55,0.08,13.88,0.54,True
45,2.26,4.58,1.24,2.0,18.3,0.12,10.02,0.76,True
46,1.7,1.18,1.8,2.0,21.42,0.03,19.67,0.2,True
47,1.96,2.78,1.54,2.0,19.95,0.07,15.11,0.46,True
48,2.19,4.16,1.31,2.0,18.69,0.11,11.22,0.69,True
49,2.4,5.43,1.1,2.0,17.53,0.14,7.62,0.9,True
50,1.61,0.66,1.89,2.0,21.9,0.02,21.13,0.11,True
51,1.71,1.28,1.79,2.0,21.33,0.03,19.38,0.21,True
52,2.44,5.64,1.06,2.0,17.33,0.15,7.01,0.94,True
53,1.64,0.86,1.86,2.0,21.71,0.02,20.57,0.14,True
54,1.76,1.58,1.74,2.0,21.05,0.04,18.53,0.26,True
55,1.86,2.14,1.64,2.0,20.54,0.06,16.93,0.36,True
56,1.76,1.58,1.74,2.0,21.05,0.04,18.52,0.26,True
57,2.09,3.54,1.41,2.0,19.26,0.09,12.97,0.59,True
58,2.42,5.54,1.08,2.0,17.42,0.14,7.29,0.92,True
59,1.86,2.18,1.64,2.0,20.51,0.06,16.84,0.36,True
60,2.13,3.79,1.37,2.0,19.02,0.1,12.26,0.63,True
61,2.06,3.35,1.44,2.0,19.42,0.09,13.49,0.56,True
62,1.51,0.04,1.99,2.0,22.46,0.0,22.88,0.01,True
63,2.44,5.61,1.06,2.0,17.36,0.15,7.1,0.94,True
64,2.04,3.27,1.46,2.0,19.5,0.09,13.74,0.54,True
65,1.87,2.24,1.63,2.0,20.45,0.06,16.66,0.37,True
66,1.7,1.2,1.8,2.0,21.4,0.03,19.6,0.2,True
67,1.62,0.7,1.88,2.0,21.86,0.02,21.01,0.12,True
68,2.38,5.29,1.12,2.0,17.65,0.14,8.0,0.88,True
69,1.9,2.43,1.6,2.0,20.27,0.06,16.12,0.4,True
70,1.55,0.3,1.95,2.0,22.22,0.01,22.14,0.05,True
71,2.17,4.04,1.33,2.0,18.8,0.11,11.55,0.67,True
72,2.09,3.51,1.41,2.0,19.28,0.09,13.05,0.59,True
73,2.15,3.91,1.35,2.0,18.92,0.1,11.92,0.65,True
74,1.54,0.24,1.96,2.0,22.28,0.01,22.31,0.04,True
75,2.46,5.78,1.04,2.0,17.2,0.15,6.63,0.96,True
76,1.96,2.75,1.54,2.0,19.98,0.07,15.21,0.46,True
77,1.71,1.28,1.79,2.0,21.33,0.03,19.38,0.21,True
78,2.07,3.41,1.43,2.0,19.37,0.09,13.33,0.57,True
79,2.42,5.53,1.08,2.0,17.43,0.14,7.33,0.92,True
80,2.41,5.46,1.09,2.0,17.5,0.14,7.54,0.91,True
81,1.8,1.8,1.7,2.0,20.85,0.05,17.91,0.3,True
82,1.92,2.54,1.58,2.0,20.17,0.07,15.81,0.42,True
83,1.66,0.97,1.84,2.0,21.61,0.03,20.26,0.16,True
84,2.43,5.57,1.07,2.0,17.39,0.15,7.21,0.93,True
85,2.36,5.19,1.14,2.0,17.74,0.14,8.3,0.86,True
86,2.27,4.6,1.23,2.0,18.28,0.12,9.96,0.77,True
87,1.66,0.93,1.84,2.0,21.64,0.02,20.36,0.16,True
88,1.7,1.19,1.8,2.0,21.41,0.03,19.64,0.2,True
89,2.01,3.06,1.49,2.0,19.7,0.08,14.34,0.51,True
90,1.57,0.43,1.93,2.0,22.11,0.01,21.79,0.07,True
91,1.51,0.04,1.99,2.0,22.46,0.0,22.89,0.01,True
92,2.11,3.64,1.39,2.0,19.17,0.09,12.7,0.61,True
93,2.1,3.62,1.4,2.0,19.18,0.09,12.74,0.6,True
94,2.31,4.89,1.19,2.0,18.02,0.13,9.15,0.81,True
95,1.79,1.77,1.71,2.0,20.88,0.05,17.99,0.29,True
96,1.76,1.56,1.74,2.0,21.07,0.04,18.57,0.26,True
97,1.78,1.67,1.72,2.0,20.97,0.04,18.26,0.28,True
98,1.74,1.42,1.76,2.0,21.2,0.04,18.98,0.24,True
99,2.12,3.7,1.38,2.0,19.11,0.1,12.52,0.62,True
100,1.5,0.01,2.0,2.0,22.49,0.0,22.97,0.0,True
101,1.66,0.99,1.84,2.0,21.59,0.03,20.2,0.16,True
102,2.3,4.78,1.2,2.0,18.12,0.12,9.45,0.8,True
103,1.59,0.54,1.91,2.0,22.01,0.01,21.48,0.09,True
104,1.99,2.93,1.51,2.0,19.81,0.08,14.69,0.49,True
105,1.57,0.44,1.93,2.0,22.1,0.01,21.76,0.07,True
106,1.51,0.09,1.99,2.0,22.42,0.0,22.76,0.01,True
107,2.3,4.83,1.2,2.0,18.08,0.13,9.32,0.8,True
108,2.0,2.97,1.5,2.0,19.78,0.08,14.58,0.5,True
109,2.1,3.58,1.4,2.0,19.22,0.09,12.85,0.6,True
110,1.87,2.24,1.63,2.0,20.45,0.06,16.65,0.37,True
111,1.93,2.56,1.57,2.0,20.16,0.07,15.75,0.43,True
112,2.09,3.55,1.41,2.0,19.25,0.09,12.94,0.59,True
113,1.64,0.83,1.86,2.0,21.73,0.02,20.63,0.14,True
114,1.53,0.18,1.97,2.0,22.33,0.0,22.48,0.03,True
115,2.32,4.9,1.18,2.0,18.01,0.13,9.12,0.82,True
116,1.8,1.78,1.7,2.0,20.87,0.05,17.97,0.3,True
117,2.42,5.52,1.08,2.0,17.44,0.14,7.36,0.92,True
118,2.07,3.45,1.43,2.0,19.34,0.09,13.23,0.57,True
119,2.44,5.66,1.06,2.0,17.32,0.15,6.98,0.94,True
120,1.86,2.16,1.64,2.0,20.52,0.06,16.87,0.36,True
121,1.69,1.12,1.81,2.0,21.48,0.03,19.84,0.19,True
122,2.12,3.75,1.38,2.0,19.07,0.1,12.39,0.62,True
123,1.52,0.14,1.98,2.0,22.37,0.0,22.6,0.02,True
124,1.87,2.23,1.63,2.0,20.45,0.06,16.67,0.37,True
125,1.82,1.92,1.68,2.0,20.74,0.05,17.55,0.32,True
126,2.43,5.55,1.07,2.0,17.41,0.14,7.26,0.93,True
127,2.11,3.65,1.39,2.0,19.16,0.09,12.67,0.61,True
128,2.2,4.22,1.3,2.0,18.63,0.11,11.04,0.7,True
129,1.92,2.51,1.58,2.0,20.2,0.07,15.89,0.42,True
130,2.21,4.25,1.29,2.0,18.61,0.11,10.96,0.71,True
131,2.43,5.61,1.07,2.0,17.36,0.15,7.12,0.93,True
132,2.25,4.51,1.25,2.0,18.36,0.12,10.21,0.75,True
133,1.82,1.94,1.68,2.0,20.72,0.05,17.51,0.32,True
134,1.65,0.91,1.85,2.0,21.66,0.02,20.41,0.15,True
135,1.71,1.24,1.79,2.0,21.37,0.03,19.5,0.21,True
136,2.07,3.41,1.43,2.0,19.38,0.09,13.35,0.57,True
137,1.75,1.5,1.75,2.0,21.13,0.04,18.75,0.25,True
138,1.8,1.82,1.7,2.0,20.83,0.05,17.85,0.3,True
139,1.74,1.44,1.76,2.0,21.18,0.04,18.92,0.24,True
140,2.48,5.89,1.02,2.0,17.1,0.15,6.32,0.98,True
141,1.68,1.07,1.82,2.0,21.52,0.03,19.98,0.18,True
142,1.79,1.76,1.71,2.0,20.88,0.05,18.01,0.29,True
143,2.37,5.19,1.13,2.0,17.74,0.14,8.28,0.87,True
144,1.82,1.92,1.68,2.0,20.74,0.05,17.55,0.32,True
145,1.56,0.34,1.94,2.0,22.19,0.01,22.04,0.06,True
146,2.04,3.21,1.46,2.0,19.55,0.08,13.89,0.54,True
147,1.71,1.26,1.79,2.0,21.35,0.03,19.44,0.21,True
148,1.87,2.24,1.63,2.0,20.45,0.06,16.65,0.37,True
149,2.13,3.81,1.37,2.0,19.01,0.1,12.21,0.63,True
150,2.36,5.15,1.14,2.0,17.78,0.13,8.42,0.86,True
151,1.51,0.07,1.99,2.0,22.44,0.0,22.81,0.01,True
152,1.53,0.18,1.97,2.0,22.33,0.0,22.48,0.03,True
153,1.84,2.07,1.66,2.0,20.6,0.05,17.14,0.34,True
154,2.49,5.92,1.01,2.0,17.08,0.15,6.24,0.99,True
155,2.43,5.59,1.07,2.0,17.38,0.15,7.17,0.93,True
156,1.96,2.77,1.54,2.0,19.96,0.07,15.16,0.46,True
157,2.25,4.5,1.25,2.0,18.38,0.12,10.25,0.75,True
158,2.07,3.44,1.43,2.0,19.35,0.09,13.26,0.57,True
159,1.56,0.34,1.94,2.0,22.18,0.01,22.03,0.06,True
160,2.36,5.13,1.14,2.0,17.8,0.13,8.46,0.86,True
161,2.22,4.32,1.28,2.0,18.54,0.11,10.76,0.72,True
162,2.27,4.65,1.23,2.0,18.24,0.12,9.83,0.77,True
163,2.48,5.89,1.02,2.0,17.1,0.15,6.31,0.98,True
164,1.6,0.62,1.9,2.0,21.94,0.02,21.26,0.1,True
165,1.98,2.88,1.52,2.0,19.86,0.08,14.84,0.48,True
166,2.45,5.72,1.05,2.0,17.26,0.15,6.8,0.95,True
167,1.51,0.09,1.99,2.0,22.42,0.0,22.75,0.01,True
168,2.06,3.39,1.44,2.0,19.39,0.09,13.4,0.56,True
169,2.03,3.19,1.47,2.0,19.57,0.08,13.95,0.53,True
170,2.05,3.3,1.45,2.0,19.47,0.09,13.64,0.55,True
171,2.41,5.48,1.09,2.0,17.48,0.14,7.47,0.91,True
172,1.73,1.35,1.77,2.0,21.26,0.04,19.17,0.23,True
173,1.7,1.2,1.8,2.0,21.4,0.03,19.6,0.2,True
174,1.62,0.72,1.88,2.0,21.84,0.02,20.95,0.12,True
175,2.21,4.23,1.29,2.0,18.62,0.11,11.01,0.71,True
176,2.45,5.67,1.05,2.0,17.3,0.15,6.93,0.95,True
177,1.62,0.73,1.88,2.0,21.83,0.02,20.93,0.12,True
178,2.34,5.05,1.16,2.0,17.87,0.13,8.7,0.84,True
179,1.97,2.85,1.53,2.0,19.89,0.07,14.93,0.47,True
180,1.84,2.03,1.66,2.0,20.64,0.05,17.24,0.34,True
181,2.18,4.08,1.32,2.0,18.76,0.11,11.43,0.68,True
182,2.14,3.84,1.36,2.0,18.98,0.1,12.11,0.64,True
183,2.02,3.12,1.48,2.0,19.64,0.08,14.17,0.52,True
184,1.71,1.27,1.79,2.0,21.34,0.03,19.41,0.21,True
185,1.75,1.49,1.75,2.0,21.13,0.04,18.78,0.25,True
186,2.43,5.55,1.07,2.0,17.41,0.14,7.26,0.93,True
187,1.52,0.12,1.98,2.0,22.39,0.0,22.66,0.02,True
188,2.17,3.99,1.33,2.0,18.84,0.1,11.68,0.67,True
189,1.93,2.6,1.57,2.0,20.12,0.07,15.64,0.43,True
190,1.63,0.79,1.87,2.0,21.77,0.02,20.75,0.13,True
191,1.78,1.67,1.72,2.0,20.97,0.04,18.27,0.28,True
192,2.31,4.87,1.19,2.0,18.04,0.13,9.22,0.81,True
193,2.18,4.05,1.32,2.0,18.78,0.11,11.51,0.68,True
194,2.42,5.55,1.08,2.0,17.42,0.14,7.29,0.92,True
195,1.69,1.12,1.81,2.0,21.47,0.03,19.82,0.19,True
196,2.32,4.9,1.18,2.0,18.01,0.13,9.13,0.82,True
197,1.97,2.83,1.53,2.0,19.91,0.07,14.99,0.47,True
198,2.24,4.46,1.26,2.0,18.41,0.12,10.35,0.74,True
199,2.46,5.74,1.04,2.0,17.23,0.15,6.72,0.96,True
200,2.46,5.75,1.04,2.0,17.23,0.15,6.7,0.96,True
201,2.46,5.75,1.04,2.0,17.23,0.15,6.71,0.96,True
202,2.21,4.25,1.29,2.0,18.61,0.11,10.97,0.71,True
203,2.15,3.92,1.35,2.0,18.9,0.1,11.88,0.65,True
204,2.39,5.33,1.11,2.0,17.62,0.14,7.91,0.89,True
205,2.16,3.95,1.34,2.0,18.88,0.1,11.81,0.66,True
206,1.71,1.29,1.79,2.0,21.32,0.03,19.35,0.21,True
207,2.44,5.66,1.06,2.0,17.31,0.15,6.96,0.94,True
208,2.06,3.34,1.44,2.0,19.44,0.09,13.53,0.56,True
209,1.53,0.19,1.97,2.0,22.33,0.0,22.47,0.03,True
210,2.11,3.66,1.39,2.0,19.15,0.1,12.64,0.61,True
211,1.54,0.25,1.96,2.0,22.27,0.01,22.3,0.04,True
212,1.72,1.33,1.78,2.0,21.28,0.03,19.23,0.22,True
213,2.12,3.7,1.38,2.0,19.11,0.1,12.53,0.62,True
214,1.82,1.92,1.68,2.0,20.74,0.05,17.56,0.32,True
215,1.74,1.45,1.76,2.0,21.17,0.04,18.9,0.24,True
216,1.85,2.1,1.65,2.0,20.57,0.05,17.04,0.35,True
217,1.57,0.44,1.93,2.0,22.1,0.01,21.76,0.07,True
218,2.13,3.79,1.37,2.0,19.02,0.1,12.25,0.63,True
219,2.23,4.36,1.27,2.0,18.5,0.11,10.64,0.73,True
220,2.08,3.5,1.42,2.0,19.29,0.09,13.08,0.58,True
221,2.37,5.25,1.13,2.0,17.69,0.14,8.13,0.87,True
222,2.37,5.19,1.13,2.0,17.74,0.14,8.29,0.87,True
223,2.34,5.05,1.16,2.0,17.87,0.13,8.69,0.84,True
224,1.55,0.31,1.95,2.0,22.22,0.01,22.14,0.05,True
225,1.57,0.41,1.93,2.0,22.13,0.01,21.85,0.07,True
226,2.49,5.94,1.01,2.0,17.06,0.15,6.18,0.99,True
227,2.25,4.48,1.25,2.0,18.4,0.12,10.32,0.75,True
228,2.04,3.23,1.46,2.0,19.54,0.08,13.86,0.54,True
229,2.22,4.31,1.28,2.0,18.55,0.11,10.8,0.72,True
230,1.97,2.81,1.53,2.0,19.93,0.07,15.04,0.47,True
