,nuc,aexp,ns,age,asexp,la,target
0,1.67,55.0,1.0,182.67,5.0,107.0,False
1,12.04,4.0,3.0,34.16,0.4,477.0,False
2,3.0,37.0,1.0,141.0,30.0,2.0,False
3,3.0,30.0,1.0,2.0,8.0,11.0,False
4,9.0,46.0,1.0,9.0,18.0,10.0,False
5,35.88,65.0,2.0,46.24,1.0,490.0,False
6,14.0,12.0,2.0,31.0,0.79,20.0,False
7,0.0,4.0,1.0,0.0,1.0,82.0,False
8,13.0,68.0,1.0,5.0,17.0,1.0,False
9,14.36,72.0,2.0,38.55,1.0,156.0,False
10,8.0,19.0,1.0,26.25,6.0,6.0,False
11,7.67,12.0,1.0,25.67,9.0,169.0,False
12,30.0,14.0,1.0,4.0,11.0,3.0,False
13,27.0,0.0,1.0,2.0,0.0,1.0,False
14,11.92,15.0,2.0,8.75,1.16,71.0,False
15,0.57,21.0,2.0,12.86,0.0,335.0,False
16,5.0,1.0,1.0,31.0,0.0,17.0,False
17,9.0,24.0,1.0,0.0,5.0,2.0,False
18,6.75,26.0,2.0,53.75,0.63,51.0,False
19,20.6,23.0,2.0,8.6,1.16,104.0,False
20,2.33,9.0,1.0,8.33,3.0,36.0,False
21,33.31,33.0,2.0,11.92,0.63,63.0,False
22,44.0,3.0,3.0,1.67,0.52,285.0,False
23,9.18,29.0,2.0,5.18,0.93,63.0,False
24,19.23,10.0,2.0,23.23,1.19,477.0,False
25,4.8,1.0,1.0,14.8,1.0,223.0,False
26,4.5,52.0,1.0,5.0,20.0,187.0,False
27,5.43,31.0,2.0,3.71,0.29,156.0,False
28,28.0,40.0,1.0,6.0,15.0,1.0,False
29,71.0,0.0,1.0,1.0,0.0,1.0,False
30,0.0,34.0,1.0,0.0,0.0,3.0,False
31,0.0,0.0,1.0,0.0,0.0,3.0,True
32,7.5,105.0,1.0,20.75,7.0,71.0,False
33,13.84,6.0,2.0,22.32,1.0,1182.0,False
34,24.0,55.0,1.0,1.0,49.0,23.0,False
35,9.5,0.0,1.0,124.0,0.0,29.0,False
36,5.09,64.0,2.0,0.91,0.02,182.0,False
37,81.0,46.0,1.0,10.0,6.0,3.0,False
38,7.0,2.0,1.0,42.33,1.0,42.0,False
39,13.0,85.0,1.0,0.0,14.0,8.0,False
40,8.1,5.0,1.0,13.2,1.0,163.0,False
41,32.47,0.0,2.0,64.26,0.0,135.0,False
42,15.09,1.0,4.0,26.3,0.25,156.0,False
43,15.0,61.0,1.0,47.5,12.0,7.0,False
44,18.78,108.0,2.0,21.0,0.63,38.0,False
45,19.5,65.0,2.0,8.5,0.43,1.0,False
46,1.2,4.0,1.0,6.4,1.0,116.0,False
47,11.38,10.0,1.0,1.0,1.0,288.0,False
48,20.0,87.0,1.0,0.0,53.0,57.0,False
49,8.54,11.0,1.0,27.38,2.0,232.0,False
50,9.33,2.0,1.0,12.67,1.0,291.0,False
51,6.0,91.0,1.0,1.67,16.0,20.0,False
52,2.0,6.0,1.0,4.0,2.0,23.0,False
53,57.0,0.0,1.0,5.0,0.0,1.0,False
54,16.2,11.0,3.0,15.0,0.02,104.0,False
55,20.89,32.0,2.0,0.78,1.0,297.0,False
56,4.14,15.0,2.0,1.43,0.0,830.0,False
57,2.0,0.0,1.0,23.0,0.0,0.0,False
58,26.25,41.0,1.0,54.38,19.0,216.0,False
59,7.43,4.0,1.0,57.29,2.0,86.0,False
60,2.0,20.0,1.0,5.0,11.0,1.0,False
61,5.42,2.0,2.0,8.42,0.75,236.0,False
62,1.0,39.0,1.0,16.0,4.0,1.0,False
63,23.0,1.0,1.0,30.0,0.0,3.0,False
64,66.67,43.0,2.0,28.67,0.05,93.0,False
65,5.0,159.0,1.0,88.0,56.0,2.0,False
66,12.53,23.0,1.0,73.2,14.0,228.0,False
67,67.6,2.0,4.0,39.4,0.31,212.0,False
68,21.73,157.0,3.0,82.55,0.26,148.0,False
69,0.0,1.0,1.0,0.0,1.0,6.0,True
70,29.0,44.0,1.0,2.0,22.0,15.0,False
71,14.0,0.0,1.0,4.0,0.0,2.0,False
72,14.5,21.0,1.0,22.0,18.0,50.0,False
73,20.33,122.0,2.0,2.67,0.93,73.0,False
