,nuc,aexp,ns,age,asexp,la,target
0,16.44,36.0,3.0,30.31,1.17,136.0,False
1,7.5,146.0,2.0,83.5,1.0,64.0,False
2,4.0,31.0,1.0,0.0,9.0,21.0,False
3,15.25,53.0,2.0,63.5,0.81,230.0,False
4,7.33,0.0,1.0,38.33,0.0,40.0,False
5,10.4,63.0,1.0,6.0,27.0,77.0,False
6,7.97,335.0,2.0,130.72,0.93,499.0,False
7,11.5,58.0,2.0,0.0,1.0,21.0,False
8,34.0,0.0,1.0,19.0,0.0,2.0,False
9,12.0,6.0,1.0,0.0,5.0,1.0,False
10,9.2,9.0,2.0,5.9,1.16,386.0,False
11,36.25,20.0,2.0,13.12,0.79,36.0,False
12,23.97,49.0,2.0,1.0,1.0,251.0,False
13,9.3,16.0,4.0,16.43,0.35,276.0,False
14,3.69,32.0,6.0,14.1,0.2,1685.0,False
15,9.0,24.0,1.0,0.0,5.0,2.0,False
16,1.22,1.0,1.0,6.91,0.0,172.0,False
17,0.83,7.0,1.0,0.5,1.0,539.0,False
18,19.57,28.0,2.0,39.71,0.63,256.0,False
19,51.0,81.0,1.0,5.0,26.0,9.0,False
20,2.0,10.0,1.0,12.0,4.0,118.0,False
21,44.0,3.0,3.0,1.67,0.52,285.0,False
22,5.4,26.0,2.0,3.4,0.93,73.0,False
23,6.0,13.0,1.0,0.0,7.0,1.0,False
24,12.25,28.0,1.0,8.5,23.0,83.0,False
25,19.23,10.0,2.0,23.23,1.19,477.0,False
26,18.0,4.0,4.0,202.8,0.33,117.0,False
27,1.0,15.0,1.0,1.0,5.0,1.0,False
28,4.25,22.0,1.0,15.0,16.0,67.0,False
29,64.0,1.0,1.0,13.0,1.0,3.0,False
30,15.92,52.0,2.0,30.5,1.16,313.0,False
31,6.08,54.0,5.0,10.33,0.26,198.0,False
32,21.8,21.0,4.0,44.6,0.26,458.0,False
33,0.7,31.0,1.0,0.5,25.0,996.0,False
34,37.0,0.0,1.0,24.5,0.0,17.0,False
35,16.96,1.0,3.0,183.92,0.0,34.0,False
36,16.0,33.0,1.0,6.0,27.0,38.0,False
37,0.0,0.0,1.0,0.0,0.0,3.0,True
38,18.0,63.0,2.0,56.88,0.63,69.0,False
39,2.36,35.0,1.0,15.07,29.0,1417.0,False
40,28.51,33.0,2.0,139.53,0.93,727.0,False
41,14.43,69.0,2.0,85.57,0.38,35.0,False
42,75.0,0.0,1.0,15.0,0.0,9.0,False
43,14.5,113.0,1.0,6.0,15.0,13.0,False
44,9.33,47.0,1.0,5.0,41.0,26.0,False
45,13.84,6.0,2.0,22.32,1.0,1182.0,False
46,24.0,55.0,1.0,1.0,49.0,23.0,False
47,12.86,50.0,2.0,263.29,0.93,266.0,False
48,4.0,37.0,1.0,32.0,3.0,5.0,False
49,4.23,7.0,2.0,75.77,0.11,204.0,False
50,24.67,94.0,2.0,3.0,0.63,46.0,False
51,37.32,75.0,2.0,36.73,1.16,699.0,False
52,11.2,104.0,1.0,106.4,34.0,101.0,False
53,25.6,86.0,3.0,1.4,0.0,177.0,False
54,15.0,61.0,1.0,47.5,12.0,7.0,False
55,50.5,62.0,1.0,1.5,13.0,7.0,False
56,4.33,106.0,1.0,64.67,36.0,112.0,False
57,18.78,108.0,2.0,21.0,0.63,38.0,False
58,19.5,65.0,2.0,8.5,0.43,1.0,False
59,21.33,45.0,1.0,15.0,10.0,94.0,False
60,8.0,71.0,1.0,5.5,64.0,415.0,False
61,18.67,72.0,1.0,27.33,65.0,24.0,False
62,34.0,117.0,1.0,0.0,4.0,2.0,False
63,12.0,0.0,1.0,31.0,0.0,3.0,False
64,57.0,0.0,1.0,5.0,0.0,1.0,False
65,2.33,14.0,1.0,30.33,7.0,39.0,False
66,2.0,14.0,1.0,32.5,5.0,52.0,False
67,10.0,0.0,2.0,86.6,0.0,16.0,False
68,3.0,30.0,1.0,33.0,4.0,14.0,False
69,10.09,2.0,3.0,31.89,0.44,1944.0,False
70,17.0,107.0,1.0,6.0,18.0,53.0,False
71,19.0,5.0,1.0,6.0,3.0,1.0,False
72,13.5,0.0,1.0,16.0,0.0,21.0,False
73,4.0,5.0,1.0,6.0,5.0,37.0,False
74,54.5,2.0,1.0,18.0,1.0,136.0,False
75,15.33,0.0,1.0,82.33,0.0,61.0,False
76,21.73,157.0,3.0,82.55,0.26,148.0,False
77,0.0,1.0,1.0,0.0,1.0,6.0,True
78,32.5,5.0,2.0,25.0,0.16,2.0,False
79,4.0,5.0,1.0,98.5,0.0,42.0,False
80,19.81,0.0,6.0,82.8,0.0,1265.0,False
81,7.0,28.0,1.0,3.0,25.0,2.0,False
82,50.67,21.0,1.0,1.0,7.0,42.0,False
83,43.27,52.0,3.0,35.77,0.5,837.0,False
84,12.0,127.0,1.0,61.0,21.0,60.0,False
85,42.41,53.0,3.0,11.23,0.5,265.0,False
86,35.33,56.0,2.0,10.33,1.0,6.0,False
87,18.56,29.0,2.0,50.33,0.28,463.0,False
88,12.09,169.0,2.0,42.59,0.0,642.0,False
89,13.57,51.0,1.0,35.57,48.0,226.0,False
90,44.0,3.0,2.0,10.33,0.0,33.0,False
91,51.14,0.0,2.0,18.29,0.0,109.0,False
92,42.0,56.0,2.0,26.0,1.09,108.0,False
93,8.53,3.0,5.0,240.94,0.25,27.0,False
94,10.59,4.0,1.0,73.71,1.0,465.0,False
95,19.54,0.0,2.0,55.71,0.0,672.0,False
96,2.47,43.0,1.0,18.53,39.0,335.0,False
97,35.44,192.0,2.0,3.0,0.63,183.0,False
98,29.0,78.0,1.0,29.33,36.0,85.0,False
99,10.67,57.0,1.0,59.0,53.0,1043.0,False
100,11.52,58.0,1.0,4.72,54.0,324.0,False
101,12.22,3.0,1.0,14.11,3.0,42.0,False
102,24.0,76.0,1.0,20.0,73.0,67.0,False
103,25.0,0.0,1.0,2.0,0.0,32.0,False
104,71.4,9.0,2.0,40.6,0.39,57.0,False
105,9.62,165.0,2.0,34.75,1.16,96.0,False
106,5.33,10.0,1.0,28.67,3.0,6.0,False
107,46.0,79.0,1.0,4.0,37.0,33.0,False
108,11.78,18.0,1.0,3.67,2.0,42.0,False
109,52.0,11.0,1.0,9.0,7.0,2.0,False
110,14.0,115.0,2.0,2.67,0.0,146.0,False
111,12.0,13.0,1.0,17.0,8.0,78.0,False
112,21.29,95.0,6.0,20.57,0.2,289.0,False
113,21.0,66.0,1.0,0.0,58.0,27.0,False
114,42.05,37.0,4.0,13.83,0.26,1732.0,False
115,25.31,178.0,1.0,2.85,100.0,516.0,False
116,25.39,9.0,3.0,18.52,0.34,641.0,False
117,14.0,0.0,1.0,55.0,0.0,110.0,False
118,1.0,3.0,1.0,1.0,1.0,19.0,False
119,80.0,41.0,1.0,3.0,16.0,43.0,False
120,37.12,188.0,2.0,23.62,1.16,840.0,False
121,14.4,89.0,2.0,15.2,1.0,5.0,False
122,33.91,114.0,2.0,16.05,0.13,752.0,False
123,12.49,39.0,3.0,28.07,0.1,3472.0,False
124,27.75,204.0,2.0,5.83,1.16,259.0,False
125,4.71,0.0,2.0,49.71,0.0,176.0,False
126,39.31,253.0,4.0,18.22,0.14,226.0,False
127,54.0,11.0,2.0,3.25,0.13,46.0,False
128,6.75,102.0,1.0,68.12,46.0,252.0,False
