,nuc,aexp,ns,age,asexp,la,target
0,0.5,140.0,2.0,160.5,0.99,364.0,False
1,12.04,4.0,3.0,34.16,0.4,477.0,False
2,10.0,140.0,1.0,8.0,100.0,9.0,False
3,0.0,27.0,1.0,0.0,5.0,117.0,False
4,1.17,33.0,1.0,3.96,11.0,652.0,False
5,1.09,209.0,1.0,0.36,11.0,1720.0,False
6,29.83,8.0,1.0,18.0,8.0,493.0,False
7,7.97,335.0,2.0,130.72,0.93,499.0,False
8,1.0,338.0,1.0,3.0,22.0,11.0,False
9,11.5,58.0,2.0,0.0,1.0,21.0,False
10,29.57,12.0,2.0,48.57,1.0,358.0,False
11,7.83,66.0,2.0,23.5,1.0,6.0,False
12,3.0,19.0,1.0,96.0,7.0,2.0,False
13,24.5,17.0,1.0,12.5,4.0,5.0,False
14,1.2,1.0,1.0,15.0,1.0,36.0,False
15,0.0,70.0,1.0,0.0,19.0,46.0,False
16,9.2,9.0,2.0,5.9,1.16,386.0,False
17,25.29,12.0,2.0,57.17,1.0,463.0,False
18,23.67,18.0,2.0,0.67,1.16,7.0,False
19,21.0,19.0,1.0,0.0,15.0,0.0,False
20,0.57,21.0,2.0,12.86,0.0,335.0,False
21,23.4,21.0,2.0,4.0,1.16,145.0,False
22,1.36,37.0,1.0,16.14,8.0,772.0,False
23,19.57,28.0,2.0,39.71,0.63,256.0,False
24,51.0,81.0,1.0,5.0,26.0,9.0,False
25,2.0,10.0,1.0,12.0,4.0,118.0,False
26,42.0,5.0,1.0,16.0,3.0,6.0,False
27,0.0,0.0,1.0,0.0,0.0,721.0,False
28,18.55,9.0,2.0,31.36,0.94,286.0,False
29,35.53,16.0,2.0,42.13,1.0,216.0,False
30,19.0,35.0,3.0,10.4,0.26,297.0,False
31,18.77,37.0,3.0,5.55,0.26,531.0,False
32,19.23,10.0,2.0,23.23,1.19,477.0,False
33,60.0,90.0,1.0,1.0,32.0,81.0,False
34,25.0,93.0,1.0,0.4,33.0,27.0,False
35,28.0,40.0,1.0,6.0,15.0,1.0,False
36,1.0,77.0,1.0,3.5,11.0,176.0,False
37,3.0,26.0,1.0,20.73,20.0,40.0,False
38,2.47,30.0,1.0,5.94,24.0,634.0,False
39,30.0,59.0,1.0,3.0,40.0,5.0,False
40,0.0,0.0,1.0,0.0,0.0,3.0,True
41,18.0,63.0,2.0,56.88,0.63,69.0,False
42,2.88,36.0,1.0,27.94,30.0,1170.0,False
43,1.8,104.0,1.0,2.87,6.0,776.0,False
44,13.0,7.0,1.0,82.0,2.0,1.0,False
45,34.15,8.0,2.0,53.77,0.99,208.0,False
46,9.0,44.0,1.0,9.0,38.0,3.0,False
47,4.5,48.0,1.0,3.0,42.0,4.0,False
48,23.0,53.0,1.0,1.0,47.0,28.0,False
49,24.0,55.0,1.0,1.0,49.0,23.0,False
50,2.0,56.0,1.0,16.0,50.0,14.0,False
51,1.2,70.0,3.0,23.61,0.0,2611.0,False
52,10.0,65.0,2.0,1.25,0.02,16.0,False
53,1.0,99.0,1.0,0.0,2.0,0.0,False
54,25.6,86.0,3.0,1.4,0.0,177.0,False
55,51.5,87.0,1.0,0.0,21.0,0.0,False
56,9.0,73.0,1.0,17.0,66.0,2.0,False
57,17.83,27.0,3.0,51.33,0.5,118.0,False
58,11.38,10.0,1.0,1.0,1.0,288.0,False
59,2.92,134.0,1.0,66.46,36.0,81.0,False
60,9.64,136.0,1.0,25.73,38.0,57.0,False
61,7.33,12.0,1.0,8.67,3.0,86.0,False
62,3.07,89.0,1.0,22.67,12.0,1009.0,False
63,8.34,139.0,3.0,18.16,0.5,2349.0,False
64,32.57,73.0,2.0,22.83,0.93,732.0,False
65,6.0,75.0,1.0,43.0,19.0,6.0,False
66,9.2,19.0,1.0,83.4,3.0,59.0,False
67,4.0,0.0,1.0,136.0,0.0,21.0,False
68,4.0,1.0,1.0,3.0,1.0,115.0,False
69,2.0,0.0,1.0,23.0,0.0,0.0,False
70,61.0,78.0,1.0,10.0,21.0,6.0,False
71,3.82,108.0,2.0,27.09,0.0,554.0,False
72,9.0,156.0,1.0,8.0,53.0,8.0,False
73,1.0,39.0,1.0,16.0,4.0,1.0,False
74,46.0,14.0,2.0,29.67,0.54,113.0,False
75,21.0,9.0,1.0,50.5,8.0,15.0,False
76,3.0,0.0,1.0,104.0,0.0,1.0,False
77,0.0,1.0,1.0,0.0,1.0,6.0,True
78,37.0,162.0,1.0,121.0,56.0,1.0,False
79,16.0,7.0,1.0,8.0,7.0,85.0,False
80,12.0,31.0,1.0,5.0,28.0,4.0,False
81,1.5,38.0,1.0,37.0,35.0,20.0,False
82,42.85,134.0,3.0,63.77,0.54,186.0,False
83,4.0,24.0,1.0,0.0,3.0,76.0,False
84,7.0,62.0,1.0,0.0,27.0,5.0,False
85,2.0,45.0,1.0,19.0,42.0,0.0,False
86,27.14,1.0,1.0,21.86,1.0,19.0,False
87,61.0,48.0,1.0,0.0,45.0,1.0,False
88,3.0,170.0,1.0,0.0,66.0,11.0,False
