,nuc,aexp,ns,age,asexp,la,target
0,13.87,130.0,2.0,71.6,0.93,85.0,False
1,12.3,94.0,4.0,23.3,0.33,63.0,False
2,16.44,36.0,3.0,30.31,1.17,136.0,False
3,3.0,30.0,1.0,2.0,8.0,11.0,False
4,1.0,19.0,2.0,2.0,1.0,33.0,False
5,1.17,33.0,1.0,3.96,11.0,652.0,False
6,11.5,49.0,1.0,14.0,20.0,118.0,False
7,6.11,55.0,1.0,55.56,22.0,167.0,False
8,20.0,58.0,1.0,7.0,24.0,5.0,False
9,29.83,8.0,1.0,18.0,8.0,493.0,False
10,26.88,69.0,2.0,31.0,1.0,161.0,False
11,35.29,28.0,3.0,78.57,0.38,174.0,False
12,36.25,20.0,2.0,13.12,0.79,36.0,False
13,10.58,28.0,3.0,8.42,0.5,180.0,False
14,1.45,77.0,2.0,17.8,0.0,270.0,False
15,19.57,28.0,2.0,39.71,0.63,256.0,False
16,14.5,86.0,1.0,164.75,30.0,66.0,False
17,14.0,30.0,2.0,2.67,1.16,46.0,False
18,23.84,10.0,2.0,8.26,1.0,41.0,False
19,19.14,12.0,3.0,40.43,0.49,84.0,False
20,6.29,54.0,1.0,13.57,22.0,161.0,False
21,12.53,38.0,2.0,20.94,1.16,270.0,False
22,28.67,68.0,1.0,0.67,19.0,8.0,False
23,15.92,52.0,2.0,30.5,1.16,313.0,False
24,2.47,30.0,1.0,5.94,24.0,634.0,False
25,0.7,31.0,1.0,0.5,25.0,996.0,False
26,7.4,0.0,4.0,47.2,0.0,193.0,False
27,0.0,0.0,1.0,0.0,0.0,3.0,True
28,28.51,33.0,2.0,139.53,0.93,727.0,False
29,4.82,75.0,3.0,313.57,0.59,75.0,False
30,2.0,36.0,1.0,31.0,2.0,4.0,False
31,4.33,50.0,1.0,2.33,44.0,75.0,False
32,4.0,52.0,1.0,0.0,46.0,182.0,False
33,12.0,63.0,1.0,2.0,57.0,22.0,False
34,3.95,125.0,1.0,34.62,27.0,91.0,False
35,38.0,0.0,1.0,28.0,0.0,37.0,False
36,24.67,94.0,2.0,3.0,0.63,46.0,False
37,15.0,0.0,1.0,12.0,0.0,1.0,False
38,13.0,85.0,1.0,0.0,14.0,8.0,False
39,8.1,5.0,1.0,13.2,1.0,163.0,False
40,32.47,0.0,2.0,64.26,0.0,135.0,False
41,9.0,73.0,1.0,17.0,66.0,2.0,False
42,34.0,117.0,1.0,0.0,4.0,2.0,False
43,6.0,6.0,2.0,26.0,0.17,120.0,False
44,16.04,28.0,6.0,113.35,0.2,57.0,False
45,12.0,0.0,1.0,31.0,0.0,3.0,False
46,57.0,0.0,1.0,5.0,0.0,1.0,False
47,91.0,95.0,1.0,2.0,57.0,57.0,False
48,2.71,15.0,1.0,6.14,8.0,174.0,False
49,3.75,23.0,1.0,0.0,13.0,14.0,False
50,5.0,132.0,2.0,15.0,0.63,52.0,False
51,59.0,0.0,1.0,8.0,0.0,1.0,False
52,2.0,29.0,1.0,3.0,15.0,5.0,False
53,61.0,78.0,1.0,10.0,21.0,6.0,False
54,14.0,19.0,1.0,30.67,10.0,16.0,False
55,46.0,14.0,2.0,29.67,0.54,113.0,False
56,20.83,4.0,1.0,39.83,4.0,213.0,False
57,4.36,158.0,1.0,33.55,55.0,95.0,False
58,5.0,159.0,1.0,88.0,56.0,2.0,False
59,15.33,0.0,1.0,82.33,0.0,61.0,False
60,22.5,10.0,5.0,20.38,0.05,709.0,False
61,35.0,0.0,1.0,0.0,0.0,1.0,False
62,67.6,2.0,4.0,39.4,0.31,212.0,False
63,73.0,156.0,2.0,60.5,0.63,14.0,False
64,0.0,1.0,1.0,0.0,1.0,6.0,True
65,25.75,161.0,3.0,37.88,0.0,123.0,False
66,2.67,28.0,2.0,21.0,0.03,270.0,False
67,29.0,44.0,1.0,2.0,22.0,15.0,False
68,63.0,0.0,1.0,51.0,0.0,5.0,False
69,15.5,163.0,1.0,83.0,57.0,87.0,False
70,32.0,164.0,1.0,3.0,58.0,4.0,False
71,7.0,28.0,1.0,3.0,25.0,2.0,False
72,2.0,33.0,1.0,8.0,30.0,6.0,False
73,39.0,7.0,1.0,47.0,0.0,1.0,False
74,29.0,47.0,1.0,10.0,44.0,1.0,False
75,26.5,29.0,2.0,108.0,0.5,78.0,False
76,25.2,42.0,1.0,16.8,28.0,309.0,False
77,6.83,9.0,1.0,123.83,6.0,301.0,False
78,4.2,52.0,1.0,36.0,49.0,222.0,False
79,38.0,64.0,1.0,11.0,29.0,1.0,False
80,39.0,38.0,1.0,5.0,34.0,6.0,False
81,20.0,66.0,1.0,50.0,31.0,3.0,False
82,14.53,51.0,3.0,29.19,0.81,1627.0,False
83,43.0,68.0,1.0,5.0,65.0,2.0,False
84,9.0,49.0,1.0,64.5,45.0,49.0,False
85,30.88,194.0,2.0,84.88,0.63,217.0,False
86,22.0,197.0,4.0,54.12,0.14,852.0,False
87,13.0,0.0,3.0,210.0,0.0,26.0,False
88,29.0,78.0,1.0,29.33,36.0,85.0,False
89,7.62,111.0,3.0,67.41,0.0,107.0,False
90,12.22,3.0,1.0,14.11,3.0,42.0,False
91,29.0,59.0,1.0,0.5,55.0,18.0,False
92,26.0,11.0,1.0,10.0,11.0,88.0,False
93,2.0,77.0,1.0,20.0,74.0,30.0,False
94,14.8,1.0,1.0,24.0,1.0,79.0,False
95,5.8,11.0,3.0,27.2,0.12,6.0,False
96,51.0,9.0,1.0,0.0,5.0,2.0,False
97,26.0,172.0,1.0,0.6,95.0,105.0,False
