,nuc,aexp,ns,age,asexp,la,target
0,3.0,37.0,1.0,141.0,30.0,2.0,False
1,29.33,129.0,2.0,15.67,1.0,244.0,False
2,1.0,24.0,1.0,13.0,2.0,136.0,False
3,0.0,204.0,2.0,0.0,1.0,535.0,False
4,10.23,60.0,2.0,23.77,0.81,187.0,False
5,6.0,15.0,1.0,52.0,5.0,14.0,False
6,12.0,12.0,1.0,1.0,3.0,26.0,False
7,11.5,58.0,2.0,0.0,1.0,21.0,False
8,7.83,66.0,2.0,23.5,1.0,6.0,False
9,11.0,1.0,1.0,29.0,0.0,1.0,False
10,8.0,19.0,1.0,26.25,6.0,6.0,False
11,4.11,1.0,1.0,68.11,1.0,1330.0,False
12,34.0,0.0,1.0,19.0,0.0,2.0,False
13,28.5,4.0,1.0,34.5,2.0,12.0,False
14,21.0,5.0,1.0,0.0,4.0,4.0,False
15,25.29,12.0,2.0,57.17,1.0,463.0,False
16,36.25,20.0,2.0,13.12,0.79,36.0,False
17,30.0,14.0,1.0,4.0,11.0,3.0,False
18,22.97,2.0,2.0,37.85,0.75,457.0,False
19,23.67,18.0,2.0,0.67,1.16,7.0,False
20,0.57,21.0,2.0,12.86,0.0,335.0,False
21,6.75,26.0,2.0,53.75,0.63,51.0,False
22,1.36,37.0,1.0,16.14,8.0,772.0,False
23,2.67,38.0,1.0,1.33,9.0,253.0,False
24,1.22,1.0,1.0,6.91,0.0,172.0,False
25,19.57,28.0,2.0,39.71,0.63,256.0,False
26,18.55,9.0,2.0,31.36,0.94,286.0,False
27,35.53,16.0,2.0,42.13,1.0,216.0,False
28,3.0,45.0,1.0,19.0,14.0,59.0,False
29,2.74,12.0,1.0,1.84,6.0,247.0,False
30,1.33,27.0,2.0,12.0,0.0,124.0,False
31,60.0,90.0,1.0,1.0,32.0,81.0,False
32,6.29,54.0,1.0,13.57,22.0,161.0,False
33,1.0,15.0,1.0,0.0,0.0,0.0,False
34,8.5,23.0,1.0,1.0,17.0,12.0,False
35,3.5,0.0,1.0,7.5,0.0,71.0,False
36,0.0,34.0,1.0,0.0,0.0,3.0,False
37,0.0,0.0,1.0,0.0,0.0,3.0,True
38,13.5,1.0,1.0,5.0,0.0,5.0,False
39,2.36,35.0,1.0,15.07,29.0,1417.0,False
40,1.8,104.0,1.0,2.87,6.0,776.0,False
41,14.43,69.0,2.0,85.57,0.38,35.0,False
42,3.7,109.0,1.0,18.16,11.0,472.0,False
43,3.4,43.0,1.0,66.2,37.0,58.0,False
