,nuc,aexp,ns,age,asexp,la,target
0,1.0,19.0,2.0,2.0,1.0,33.0,False
1,1.0,32.0,1.0,5.0,10.0,36.0,False
2,10.64,39.0,2.0,12.14,0.81,237.0,False
3,4.0,41.0,1.0,0.0,15.0,2.0,False
4,11.5,49.0,1.0,14.0,20.0,118.0,False
5,3.29,30.0,1.0,49.67,4.0,202.0,False
6,19.33,0.0,2.0,59.67,0.0,218.0,False
7,11.5,58.0,2.0,0.0,1.0,21.0,False
8,5.0,59.0,2.0,0.0,1.0,2.0,False
9,29.57,12.0,2.0,48.57,1.0,358.0,False
10,14.0,12.0,2.0,31.0,0.79,20.0,False
11,0.0,4.0,1.0,0.0,1.0,82.0,False
12,13.0,68.0,1.0,5.0,17.0,1.0,False
13,15.33,0.0,2.0,64.0,0.0,192.0,False
14,8.0,19.0,1.0,26.25,6.0,6.0,False
15,28.5,4.0,1.0,34.5,2.0,12.0,False
16,21.0,5.0,1.0,21.0,3.0,1.0,False
17,22.0,13.0,1.0,30.0,1.0,8.0,False
18,25.29,12.0,2.0,57.17,1.0,463.0,False
19,1.31,30.0,2.0,1.23,0.0,264.0,False
20,12.0,18.0,1.0,1.0,3.0,20.0,False
21,22.97,2.0,2.0,37.85,0.75,457.0,False
22,11.92,15.0,2.0,8.75,1.16,71.0,False
23,21.0,19.0,1.0,0.0,15.0,0.0,False
24,9.0,24.0,1.0,0.0,5.0,2.0,False
25,1.0,36.0,2.0,12.0,0.38,336.0,False
26,1.0,6.0,1.0,13.0,0.0,22.0,False
27,9.6,3.0,2.0,45.2,0.5,31.0,False
28,30.4,8.0,2.0,11.6,1.0,17.0,False
29,36.4,0.0,2.0,13.7,0.0,129.0,False
30,33.31,33.0,2.0,11.92,0.63,63.0,False
31,3.0,45.0,1.0,19.0,14.0,59.0,False
32,5.4,26.0,2.0,3.4,0.93,73.0,False
33,2.0,25.0,1.0,32.0,2.0,82.0,False
34,6.0,13.0,1.0,0.0,7.0,1.0,False
35,12.25,28.0,1.0,8.5,23.0,83.0,False
36,9.18,29.0,2.0,5.18,0.93,63.0,False
37,1.44,38.0,1.0,3.44,14.0,114.0,False
38,3.25,17.0,1.0,12.75,11.0,51.0,False
39,4.8,1.0,1.0,14.8,1.0,223.0,False
40,4.22,18.0,1.0,9.33,12.0,155.0,False
41,19.14,12.0,3.0,40.43,0.49,84.0,False
42,12.53,38.0,2.0,20.94,1.16,270.0,False
43,0.0,62.0,1.0,0.0,2.0,19.0,False
44,1.0,15.0,1.0,1.0,5.0,1.0,False
45,5.43,31.0,2.0,3.71,0.29,156.0,False
46,15.8,0.0,2.0,11.0,0.0,163.0,False
47,10.0,21.0,1.0,0.0,15.0,9.0,False
48,4.25,22.0,1.0,15.0,16.0,67.0,False
49,5.75,27.0,1.0,12.75,21.0,25.0,False
50,3.5,0.0,1.0,7.5,0.0,71.0,False
51,1.0,55.0,1.0,29.0,1.0,20.0,False
52,0.0,0.0,1.0,0.0,0.0,3.0,True
53,3.5,21.0,1.0,19.0,7.0,20.0,False
54,14.43,69.0,2.0,85.57,0.38,35.0,False
55,13.0,7.0,1.0,82.0,2.0,1.0,False
56,3.0,65.0,1.0,0.0,5.0,5.0,False
57,2.0,36.0,1.0,31.0,2.0,4.0,False
58,3.6,0.0,1.0,13.2,0.0,29.0,False
59,4.23,7.0,2.0,75.77,0.11,204.0,False
60,14.6,124.0,2.0,22.2,0.0,169.0,False
61,1.0,38.0,1.0,7.0,4.0,16.0,False
62,7.0,73.0,1.0,0.0,11.0,8.0,False
63,15.0,0.0,1.0,12.0,0.0,1.0,False
64,7.0,2.0,1.0,42.33,1.0,42.0,False
65,11.14,10.0,2.0,22.14,1.02,138.0,False
66,1.2,4.0,1.0,6.4,1.0,116.0,False
67,30.17,111.0,2.0,73.79,0.63,86.0,False
68,1.0,86.0,2.0,63.0,0.0,13.0,False
69,7.33,12.0,1.0,8.67,3.0,86.0,False
70,9.33,2.0,1.0,12.67,1.0,291.0,False
71,8.5,3.0,1.0,9.5,2.0,3.0,False
72,16.2,11.0,3.0,15.0,0.02,104.0,False
73,2.33,14.0,1.0,30.33,7.0,39.0,False
74,2.71,15.0,1.0,6.14,8.0,174.0,False
75,2.0,14.0,1.0,32.5,5.0,52.0,False
76,17.67,76.0,1.0,44.67,20.0,10.0,False
77,10.0,0.0,2.0,86.6,0.0,16.0,False
78,10.33,140.0,2.0,7.33,0.0,15.0,False
79,9.2,19.0,1.0,83.4,3.0,59.0,False
80,23.75,97.0,2.0,24.38,0.93,225.0,False
81,4.89,20.0,1.0,13.56,11.0,155.0,False
82,2.0,0.0,1.0,23.0,0.0,0.0,False
83,0.0,5.0,1.0,0.0,0.0,48.0,False
84,7.43,4.0,1.0,57.29,2.0,86.0,False
85,14.0,19.0,1.0,30.67,10.0,16.0,False
86,4.0,5.0,1.0,2.0,4.0,12.0,False
87,7.38,0.0,1.0,43.38,0.0,133.0,False
88,1.0,39.0,1.0,16.0,4.0,1.0,False
89,21.0,9.0,1.0,50.5,8.0,15.0,False
90,5.0,8.0,1.0,14.5,7.0,6.0,False
91,12.53,23.0,1.0,73.2,14.0,228.0,False
92,2.0,14.0,1.0,5.0,13.0,14.0,False
93,24.0,0.0,1.0,12.0,0.0,32.0,False
94,0.0,1.0,1.0,0.0,1.0,6.0,True
95,14.0,6.0,1.0,64.07,6.0,105.0,False
96,7.33,16.0,3.0,10.67,0.5,147.0,False
97,4.0,24.0,1.0,0.0,21.0,5.0,False
98,5.0,25.0,1.0,3.0,22.0,7.0,False
99,16.0,7.0,1.0,8.0,7.0,85.0,False
100,7.0,28.0,1.0,3.0,25.0,2.0,False
101,5.0,6.0,1.0,2.0,5.0,88.0,False
102,9.0,32.0,1.0,0.0,20.0,2.0,False
103,12.0,18.0,2.0,18.0,1.0,10.0,False
104,9.33,19.0,1.0,19.0,16.0,50.0,False
105,21.62,26.0,3.0,16.54,0.61,308.0,False
106,1.5,35.0,1.0,20.5,23.0,48.0,False
107,26.5,8.0,1.0,23.0,8.0,19.0,False
108,25.67,9.0,1.0,21.33,9.0,57.0,False
109,18.56,29.0,2.0,50.33,0.28,463.0,False
110,10.0,25.0,1.0,40.0,21.0,2.0,False
111,20.67,26.0,1.0,40.33,22.0,12.0,False
112,26.5,29.0,2.0,108.0,0.5,78.0,False
113,1.0,2.0,1.0,55.0,2.0,5.0,False
114,8.5,31.0,2.0,18.5,0.5,164.0,False
115,8.0,12.0,2.0,16.0,0.81,35.0,False
116,15.0,0.0,1.0,3.0,0.0,1.0,False
117,19.4,5.0,1.0,0.0,2.0,20.0,False
118,9.73,66.0,2.0,6.0,1.09,87.0,False
119,30.77,8.0,2.0,7.08,0.22,171.0,False
120,12.22,3.0,1.0,14.11,3.0,42.0,False
121,8.0,56.0,2.0,13.5,0.03,351.0,False
122,14.8,1.0,1.0,24.0,1.0,79.0,False
123,5.8,11.0,3.0,27.2,0.12,6.0,False
124,28.5,48.0,1.0,17.0,14.0,3.0,False
125,4.0,0.0,1.0,12.0,0.0,46.0,False
126,12.5,15.0,1.0,12.0,6.0,10.0,False
127,3.0,2.0,1.0,16.0,2.0,1.0,False
128,17.25,25.0,3.0,16.75,0.09,87.0,False
129,15.25,9.0,1.0,28.0,1.0,80.0,False
130,19.64,70.0,2.0,26.18,0.03,354.0,False
131,7.6,15.0,1.0,31.4,9.0,16.0,False
132,14.0,0.0,1.0,55.0,0.0,110.0,False
133,9.0,12.0,1.0,25.5,6.0,16.0,False
134,3.2,4.0,1.0,31.6,1.0,283.0,False
135,10.0,1.0,1.0,74.0,1.0,120.0,False
136,1.6,38.0,1.0,10.8,15.0,16.0,False
137,32.0,17.0,2.0,1.4,0.56,140.0,False
138,5.0,11.0,1.0,82.0,5.0,1.0,False
139,4.71,0.0,2.0,49.71,0.0,176.0,False
140,1.2,13.0,1.0,28.8,7.0,219.0,False
141,23.25,43.0,3.0,9.88,0.12,137.0,False
142,18.0,25.0,1.0,0.0,16.0,1.0,False
143,10.0,0.0,1.0,35.0,0.0,9.0,False
144,21.0,18.0,1.0,24.0,17.0,2.0,False
145,4.8,49.0,2.0,12.0,0.39,4.0,False
146,25.55,5.0,2.0,69.36,0.97,32.0,False
147,25.5,12.0,1.0,8.0,12.0,74.0,False
148,14.0,0.0,1.0,21.0,0.0,2.0,False
149,2.0,3.0,1.0,35.0,0.0,11.0,False
150,2.0,0.0,1.0,1.0,0.0,73.0,False
151,21.5,24.0,1.0,25.0,23.0,139.0,False
152,12.25,53.0,2.0,45.5,0.2,99.0,False
153,7.5,10.0,2.0,50.5,1.06,15.0,False
154,14.0,45.0,1.0,6.0,26.0,2.0,False
