,nuc,aexp,ns,age,asexp,la,target
0,29.33,129.0,2.0,15.67,1.0,244.0,False
1,0.0,27.0,1.0,0.0,5.0,117.0,False
2,4.0,31.0,1.0,0.0,9.0,21.0,False
3,4.0,41.0,1.0,0.0,15.0,2.0,False
4,11.5,49.0,1.0,14.0,20.0,118.0,False
5,10.23,60.0,2.0,23.77,0.81,187.0,False
6,0.0,10.0,1.0,0.0,1.0,100.0,False
7,35.88,65.0,2.0,46.24,1.0,490.0,False
8,11.0,1.0,1.0,29.0,0.0,1.0,False
9,14.0,12.0,2.0,31.0,0.79,20.0,False
10,1.2,1.0,1.0,15.0,1.0,36.0,False
11,10.0,44.0,1.0,0.0,40.0,0.0,False
12,10.33,31.0,1.0,10.33,1.0,168.0,False
13,14.0,0.0,1.0,8.0,0.0,18.0,False
14,10.0,2.0,2.0,14.67,0.75,21.0,False
15,11.33,24.0,1.0,6.33,8.0,52.0,False
16,35.29,28.0,3.0,78.57,0.38,174.0,False
17,25.29,12.0,2.0,57.17,1.0,463.0,False
18,19.95,3.0,2.0,13.67,1.0,842.0,False
19,32.0,2.0,1.0,6.0,0.0,2.0,False
20,12.4,18.0,2.0,14.9,0.98,458.0,False
21,9.0,24.0,1.0,0.0,5.0,2.0,False
22,23.4,21.0,2.0,4.0,1.16,145.0,False
23,6.75,26.0,2.0,53.75,0.63,51.0,False
24,3.75,35.0,1.0,16.5,6.0,183.0,False
25,1.22,1.0,1.0,6.91,0.0,172.0,False
26,2.0,8.0,1.0,10.0,2.0,4.0,False
27,51.0,81.0,1.0,5.0,26.0,9.0,False
28,6.0,13.0,1.0,0.0,7.0,1.0,False
29,5.0,15.0,1.0,1.0,9.0,1.0,False
30,65.67,17.0,2.0,16.67,1.0,27.0,False
31,1.44,38.0,1.0,3.44,14.0,114.0,False
32,1.33,27.0,2.0,12.0,0.0,124.0,False
33,4.22,18.0,1.0,9.33,12.0,155.0,False
34,4.5,52.0,1.0,5.0,20.0,187.0,False
35,6.29,57.0,1.0,1.57,25.0,763.0,False
36,10.0,21.0,1.0,0.0,15.0,9.0,False
37,14.5,47.0,1.0,7.5,35.0,79.0,False
38,3.0,79.0,1.0,1.0,12.0,10.0,False
39,3.0,26.0,1.0,20.73,20.0,40.0,False
40,15.92,52.0,2.0,30.5,1.16,313.0,False
41,40.0,76.0,1.0,20.0,33.0,9.0,False
42,5.0,22.0,1.0,0.0,7.0,2.0,False
43,71.0,0.0,1.0,1.0,0.0,1.0,False
44,0.0,0.0,1.0,0.0,0.0,3.0,True
45,74.0,0.0,1.0,26.0,0.0,3.0,False
46,7.5,105.0,1.0,20.75,7.0,71.0,False
47,29.0,71.0,1.0,41.0,25.0,7.0,False
48,9.0,44.0,1.0,9.0,38.0,3.0,False
49,22.0,51.0,1.0,0.0,45.0,1.0,False
50,5.6,119.0,1.0,22.4,21.0,54.0,False
51,12.0,63.0,1.0,2.0,57.0,22.0,False
52,5.09,64.0,2.0,0.91,0.02,182.0,False
53,5.5,72.0,1.0,3.5,10.0,13.0,False
54,11.14,10.0,2.0,22.14,1.02,138.0,False
55,25.6,86.0,3.0,1.4,0.0,177.0,False
56,40.0,105.0,1.0,2.0,35.0,5.0,False
57,30.17,111.0,2.0,73.79,0.63,86.0,False
58,24.0,85.0,1.0,6.5,52.0,23.0,False
59,17.83,27.0,3.0,51.33,0.5,118.0,False
60,15.86,1.0,1.0,1.43,1.0,454.0,False
61,7.33,12.0,1.0,8.67,3.0,86.0,False
62,4.8,138.0,2.0,30.93,0.0,386.0,False
63,25.0,13.0,3.0,0.17,0.01,656.0,False
64,2.33,14.0,1.0,30.33,7.0,39.0,False
65,2.71,15.0,1.0,6.14,8.0,174.0,False
66,17.67,76.0,1.0,44.67,20.0,10.0,False
67,31.62,98.0,1.0,12.75,59.0,621.0,False
68,1.86,17.0,1.0,20.43,8.0,98.0,False
69,2.0,0.0,1.0,23.0,0.0,0.0,False
70,22.2,0.0,3.0,22.6,0.0,10.0,False
71,3.0,30.0,1.0,33.0,4.0,14.0,False
72,24.75,152.0,2.0,20.75,0.0,93.0,False
73,13.5,31.0,1.0,38.0,16.0,67.0,False
74,5.42,2.0,2.0,8.42,0.75,236.0,False
75,21.0,9.0,1.0,50.5,8.0,15.0,False
76,4.25,32.0,1.0,7.5,17.0,248.0,False
77,54.5,2.0,1.0,18.0,1.0,136.0,False
78,8.0,21.0,1.0,41.79,12.0,431.0,False
79,11.86,13.0,1.0,29.14,12.0,111.0,False
80,76.0,150.0,2.0,34.0,0.63,12.0,False
81,1.0,11.0,1.0,0.0,10.0,9.0,False
82,0.0,1.0,1.0,0.0,1.0,6.0,True
83,32.64,114.0,1.0,24.55,65.0,354.0,False
84,29.0,44.0,1.0,2.0,22.0,15.0,False
85,41.93,19.0,2.0,37.29,0.13,452.0,False
