,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.09,6.0,10.0,3.0,2.45,0.01,67.0,48.0,True
1,2.09,6.0,10.0,3.0,2.45,0.01,67.0,48.0,True
2,4.15,6.0,11.0,3.0,9.23,1.46,252.0,195.0,True
3,6.0,80.0,10.0,2.0,7.29,0.96,366.0,129.0,True
4,3.75,13.0,11.0,2.0,36.15,0.69,188.0,116.0,False
5,5.33,142.0,10.0,3.0,19.33,0.49,386.0,156.0,True
6,1.85,32.0,15.0,3.0,8.49,0.5,562.0,391.0,True
7,6.93,129.0,9.0,2.0,34.93,1.85,325.0,391.0,False
8,5.06,74.0,9.0,2.0,6.21,1.0,735.0,287.0,True
9,21.26,710.0,13.0,3.0,18.05,0.49,1137.0,969.0,True
10,14.33,135.0,4.0,3.0,9.5,0.5,66.0,40.0,True
11,7.93,333.0,9.0,2.0,32.68,1.85,343.0,165.0,False
12,14.5,175.0,7.0,3.0,56.88,0.5,287.0,416.0,True
13,8.16,245.0,11.0,4.0,9.76,0.0,1396.0,1099.0,True
14,11.43,248.0,13.0,4.0,6.57,0.33,1099.0,750.0,True
15,9.0,0.0,3.0,3.0,79.82,0.0,783.0,85.0,False
16,23.56,16.0,14.0,4.0,57.42,0.33,1089.0,940.0,True
17,9.38,107.0,12.0,3.0,33.15,0.17,48.0,191.0,True
18,25.4,59.0,4.0,3.0,3.0,0.11,175.0,49.0,True
19,6.58,74.0,6.0,4.0,17.83,0.33,338.0,51.0,True
20,3.06,186.0,20.0,8.0,12.67,0.0,116.0,194.0,True
21,6.0,238.0,5.0,3.0,4.4,0.0,597.0,63.0,True
22,5.0,248.0,4.0,4.0,9.0,0.0,51.0,17.0,True
23,0.95,81.0,15.0,6.0,2.13,0.0,510.0,1406.0,True
24,4.78,0.0,19.0,9.0,58.38,0.0,541.0,3.0,True
25,5.0,254.0,7.0,4.0,11.29,0.0,19.0,157.0,True
26,5.0,6.0,11.0,4.0,17.23,0.65,455.0,23.0,True
27,7.44,7.0,8.0,4.0,3.11,0.65,48.0,33.0,True
28,2.83,22.0,3.0,3.0,10.17,0.0,291.0,16.0,False
29,6.55,333.0,7.0,3.0,35.0,0.0,210.0,238.0,True
30,5.05,91.0,11.0,3.0,50.03,0.0,364.0,1159.0,True
31,6.65,106.0,12.0,3.0,4.5,0.0,81.0,183.0,True
32,2.43,354.0,4.0,3.0,17.43,0.0,454.0,242.0,True
33,2.88,108.0,6.0,4.0,37.76,0.0,177.0,30.0,True
34,5.7,359.0,14.0,6.0,13.06,0.0,129.0,143.0,True
35,0.5,366.0,4.0,3.0,21.0,0.0,237.0,198.0,False
36,5.0,418.0,4.0,3.0,5.0,0.0,146.0,70.0,True
37,7.96,421.0,7.0,5.0,0.92,0.0,549.0,468.0,True
38,7.27,424.0,6.0,3.0,13.6,0.0,394.0,29.0,True
39,11.38,10.0,6.0,5.0,14.25,0.0,131.0,61.0,True
40,4.65,9.0,13.0,7.0,31.35,0.0,1037.0,73.0,True
41,7.18,13.0,10.0,2.0,32.5,0.0,181.0,273.0,False
42,0.0,0.0,8.0,8.0,0.0,0.0,769.0,1.0,True
43,1.71,103.0,7.0,4.0,3.43,0.0,159.0,81.0,True
44,17.1,155.0,10.0,7.0,15.0,0.02,102.0,126.0,True
45,2.25,96.0,9.0,4.0,24.19,0.0,165.0,105.0,True
46,1.62,529.0,13.0,6.0,26.08,0.0,869.0,5.0,True
47,6.94,155.0,9.0,2.0,4.44,1.0,549.0,326.0,True
48,2.14,121.0,4.0,3.0,8.43,0.0,209.0,14.0,True
49,0.91,50.0,11.0,2.0,13.78,0.0,268.0,379.0,False
50,1.67,38.0,3.0,4.0,22.44,0.0,355.0,4.0,False
51,1.7,139.0,4.0,3.0,9.2,0.0,692.0,8.0,True
52,1.3,147.0,4.0,3.0,9.2,0.0,208.0,9.0,True
53,6.24,168.0,14.0,12.0,6.36,0.01,388.0,123.0,True
54,3.03,172.0,3.0,3.0,7.0,0.0,449.0,176.0,False
55,4.0,173.0,6.0,5.0,4.29,0.0,41.0,22.0,True
56,4.91,179.0,6.0,3.0,5.09,0.0,200.0,257.0,True
57,11.62,180.0,13.0,6.0,4.95,0.0,661.0,113.0,True
58,7.18,184.0,13.0,5.0,8.55,0.0,828.0,77.0,True
59,6.89,172.0,5.0,3.0,9.67,0.0,170.0,72.0,True
60,11.08,46.0,10.0,4.0,6.75,0.0,638.0,830.0,True
61,3.0,545.0,5.0,3.0,6.14,0.0,113.0,37.0,True
62,4.59,158.0,8.0,3.0,7.36,0.0,1587.0,393.0,True
63,0.76,549.0,7.0,3.0,19.97,0.0,77.0,50.0,False
64,1.86,553.0,3.0,4.0,18.29,0.0,513.0,339.0,False
65,2.75,553.0,11.0,8.0,25.91,0.0,564.0,379.0,True
66,4.64,168.0,3.0,4.0,9.64,0.0,112.0,13.0,False
67,3.23,5.0,9.0,4.0,34.15,0.05,49.0,49.0,True
68,4.08,215.0,7.0,3.0,7.92,0.0,482.0,195.0,True
69,9.44,186.0,5.0,4.0,13.03,0.0,512.0,182.0,True
70,5.29,0.0,3.0,3.0,22.86,0.0,485.0,4.0,False
71,4.58,1.0,9.0,5.0,35.42,0.4,48.0,69.0,True
72,2.24,250.0,6.0,3.0,30.52,0.0,743.0,44.0,True
73,5.0,192.0,5.0,3.0,38.33,0.0,480.0,22.0,True
74,27.6,72.0,9.0,5.0,7.1,0.0,51.0,36.0,True
75,7.04,560.0,10.0,6.0,35.08,0.0,293.0,185.0,True
76,3.3,284.0,5.0,3.0,51.6,0.0,412.0,105.0,True
77,9.11,198.0,5.0,5.0,15.56,0.0,160.0,7.0,True
78,8.75,9.0,17.0,9.0,33.59,0.01,84.0,93.0,True
79,15.56,93.0,7.0,3.0,29.89,0.0,266.0,52.0,True
80,4.38,212.0,5.0,4.0,6.25,0.0,126.0,34.0,True
81,4.2,568.0,4.0,3.0,28.8,0.0,849.0,1.0,True
82,4.53,318.0,8.0,3.0,36.18,0.0,18.0,37.0,True
83,15.45,6.0,6.0,4.0,11.0,0.27,161.0,43.0,True
84,4.86,4.0,3.0,4.0,46.43,0.06,738.0,240.0,False
85,13.19,5.0,15.0,3.0,3.07,0.17,316.0,166.0,True
86,18.38,381.0,5.0,3.0,9.38,0.0,27.0,7.0,True
87,7.57,1.0,5.0,3.0,3.29,0.0,257.0,3.0,True
88,2.17,412.0,2.0,4.0,42.67,0.0,36.0,40.0,False
89,10.83,423.0,21.0,9.0,53.67,0.0,1099.0,679.0,True
90,1.67,221.0,8.0,3.0,8.67,0.0,198.0,28.0,True
91,2.67,267.0,10.0,4.0,22.42,0.0,296.0,81.0,True
92,11.67,277.0,4.0,4.0,33.5,0.0,86.0,30.0,True
93,3.5,153.0,3.0,4.0,17.75,0.0,7.0,5.0,False
94,4.24,456.0,8.0,3.0,5.24,0.0,229.0,250.0,True
95,4.73,53.0,9.0,2.0,37.67,0.0,323.0,316.0,False
96,7.83,219.0,4.0,3.0,17.17,0.0,175.0,241.0,True
97,11.44,0.0,5.0,6.0,56.22,0.0,263.0,24.0,True
98,19.17,1.0,5.0,3.0,17.83,0.33,246.0,11.0,True
99,7.16,562.0,10.0,4.0,68.74,0.0,338.0,377.0,True
100,8.47,592.0,7.0,4.0,10.47,0.0,431.0,88.0,True
101,23.0,649.0,10.0,5.0,18.29,0.0,480.0,56.0,True
102,37.6,71.0,3.0,4.0,7.4,0.27,20.0,75.0,False
103,6.25,164.0,6.0,3.0,0.0,0.0,215.0,107.0,True
104,8.55,15.0,11.0,6.0,7.45,0.03,347.0,82.0,True
105,0.31,3.0,4.0,3.0,8.38,0.15,450.0,448.0,True
106,17.29,0.0,5.0,3.0,88.43,0.0,153.0,92.0,True
107,1.4,231.0,8.0,4.0,4.0,0.0,362.0,187.0,True
108,6.6,330.0,7.0,4.0,11.9,0.0,234.0,41.0,True
109,5.62,44.0,18.0,5.0,5.19,0.01,1039.0,1360.0,True
110,17.93,690.0,7.0,3.0,45.4,0.0,990.0,322.0,True
111,16.38,348.0,6.0,4.0,3.62,0.0,251.0,39.0,True
112,40.4,353.0,10.0,10.0,23.7,0.01,142.0,2.0,True
113,3.67,174.0,6.0,3.0,25.61,0.0,188.0,16.0,True
114,3.67,15.0,3.0,4.0,23.33,0.06,352.0,0.0,True
115,9.05,707.0,11.0,5.0,59.68,0.0,479.0,530.0,True
116,3.56,82.0,11.0,2.0,33.76,0.0,423.0,74.0,False
117,2.7,334.0,5.0,3.0,22.5,0.0,461.0,296.0,True
118,2.15,57.0,5.0,4.0,89.92,0.0,1297.0,54.0,True
119,12.9,2.0,3.0,4.0,32.6,0.0,51.0,42.0,False
120,30.83,4.0,3.0,4.0,17.67,0.19,462.0,432.0,False
121,20.18,218.0,12.0,5.0,39.45,0.0,136.0,430.0,True
122,4.06,353.0,4.0,4.0,9.25,0.0,584.0,160.0,True
123,8.76,24.0,8.0,2.0,35.79,0.0,615.0,32.0,False
124,5.91,781.0,6.0,4.0,16.09,0.0,39.0,336.0,True
125,5.56,799.0,10.0,5.0,9.5,0.0,511.0,62.0,True
126,5.83,0.0,7.0,4.0,3.5,0.0,471.0,161.0,True
127,1.06,82.0,9.0,4.0,15.28,0.0,1885.0,2.0,True
128,3.08,84.0,9.0,5.0,2.46,0.01,415.0,205.0,True
129,15.95,2.0,26.0,6.0,60.55,0.19,442.0,308.0,True
130,3.25,33.0,4.0,4.0,23.25,0.08,8.0,6.0,True
131,41.38,265.0,15.0,7.0,6.0,0.0,367.0,70.0,True
132,6.75,266.0,3.0,3.0,31.0,0.0,275.0,30.0,False
133,8.16,392.0,17.0,6.0,40.58,0.0,781.0,236.0,True
134,5.23,384.0,3.0,5.0,43.73,0.0,1536.0,1133.0,False
135,1.28,0.0,8.0,3.0,31.17,0.0,1150.0,58.0,True
136,9.2,43.0,14.0,7.0,88.8,0.02,23.0,24.0,True
137,1.47,0.0,10.0,2.0,24.67,0.0,275.0,186.0,False
138,18.33,1.0,5.0,3.0,24.17,0.0,139.0,1.0,True
139,27.25,279.0,5.0,3.0,23.5,0.01,975.0,17.0,True
