,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,21.38,859.0,9.0,2.0,22.62,0.96,617.0,645.0,True
1,16.56,923.0,9.0,2.0,72.38,0.96,596.0,11.0,True
2,15.62,934.0,5.0,1.0,72.5,81.0,106.0,15.0,False
3,16.5,988.0,1.0,1.0,54.0,85.0,224.0,221.0,False
4,20.0,1022.0,1.0,1.0,124.0,89.0,24.0,3.0,False
5,18.5,1029.0,3.0,1.0,130.5,90.0,8.0,51.0,False
6,27.0,1141.0,1.0,1.0,54.0,97.0,17.0,0.0,False
7,18.33,1144.0,3.0,2.0,52.67,0.96,16.0,14.0,False
8,16.14,1169.0,6.0,3.0,12.43,0.49,14.0,5.0,True
9,10.0,1185.0,10.0,2.0,13.46,0.96,536.0,383.0,True
10,40.78,1258.0,7.0,2.0,1.78,0.96,162.0,59.0,True
11,15.86,1277.0,7.0,2.0,3.64,0.96,110.0,871.0,True
12,31.84,1287.0,10.0,2.0,10.58,0.96,228.0,275.0,True
13,40.2,1288.0,3.0,2.0,18.0,0.96,71.0,85.0,False
14,17.1,1300.0,6.0,2.0,5.62,0.96,113.0,112.0,True
15,17.93,690.0,7.0,3.0,45.4,0.0,990.0,322.0,True
16,20.0,735.0,4.0,2.0,77.83,0.0,217.0,174.0,False
17,14.5,796.0,5.0,3.0,30.12,0.0,479.0,257.0,True
18,17.67,883.0,2.0,2.0,96.33,0.0,8.0,556.0,False
19,10.79,905.0,8.0,3.0,56.25,0.0,576.0,218.0,True
20,11.06,913.0,7.0,2.0,22.19,0.0,347.0,203.0,False
21,10.18,940.0,9.0,2.0,73.88,0.0,1144.0,221.0,False
22,23.74,944.0,9.0,3.0,21.42,0.0,643.0,316.0,True
23,40.0,948.0,1.0,1.0,14.5,88.0,124.0,16.0,False
24,3.15,953.0,3.0,2.0,35.23,0.0,1422.0,298.0,False
25,29.9,959.0,4.0,2.0,14.0,0.0,351.0,12.0,False
26,36.0,979.0,2.0,1.0,21.0,179.0,100.0,95.0,False
