,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,0.06,18.0,7.0,2.0,0.41,0.0,2652.0,0.0,True
1,1.73,19.0,10.0,3.0,7.31,0.5,1857.0,513.0,True
2,0.0,23.0,5.0,1.0,0.0,12.0,1300.0,0.0,False
3,3.68,27.0,10.0,2.0,4.68,1.0,1273.0,305.0,True
4,7.71,122.0,5.0,1.0,1.57,76.0,2076.0,278.0,False
5,4.0,38.0,8.0,2.0,6.45,0.0,1661.0,593.0,False
6,0.12,127.0,5.0,1.0,10.94,81.0,1420.0,15.0,False
7,0.68,131.0,8.0,1.0,6.32,84.0,2874.0,293.0,False
8,1.59,140.0,7.0,1.0,25.3,92.0,1923.0,399.0,False
9,2.12,50.0,9.0,1.0,11.78,37.0,2992.0,311.0,False
10,5.38,147.0,9.0,1.0,17.6,97.0,2057.0,250.0,False
11,3.42,65.0,8.0,1.0,5.18,44.0,1162.0,315.0,False
12,2.79,14.0,9.0,1.0,8.74,12.0,1106.0,111.0,False
13,4.55,114.0,10.0,2.0,32.59,0.0,1372.0,499.0,False
14,10.2,152.0,8.0,2.0,10.47,1.0,2241.0,273.0,True
15,0.06,18.0,11.0,1.0,0.0,12.0,2651.0,31.0,False
16,0.58,20.0,10.0,1.0,3.47,14.0,1781.0,482.0,False
17,3.29,83.0,7.0,1.0,11.39,69.0,1160.0,28.0,False
18,1.78,11.0,6.0,2.0,11.33,0.6,1682.0,345.0,False
19,0.0,0.0,3.0,1.0,0.0,0.0,2467.0,0.0,True
20,3.0,12.0,4.0,2.0,3.5,0.77,1571.0,1.0,True
21,0.0,22.0,8.0,1.0,0.0,2.0,1623.0,83.0,True
22,4.96,2.0,1.0,1.0,32.88,1.0,1670.0,2.0,False
23,0.0,0.0,7.0,1.0,0.0,0.0,1338.0,0.0,True
24,7.09,44.0,7.0,1.0,0.0,44.0,1211.0,386.0,False
25,22.29,57.0,5.0,1.0,0.0,57.0,1533.0,269.0,False
26,8.75,52.0,8.0,1.0,0.0,52.0,1764.0,61.0,False
27,4.59,158.0,8.0,3.0,7.36,0.0,1587.0,393.0,True
28,1.28,267.0,4.0,1.0,16.17,101.0,1872.0,258.0,False
29,5.62,268.0,7.0,2.0,22.19,0.0,2062.0,232.0,False
30,7.5,0.0,5.0,1.0,2.2,0.0,1165.0,7.0,True
31,0.87,210.0,8.0,3.0,31.06,0.0,2076.0,46.0,True
32,5.0,20.0,7.0,2.0,10.42,1.0,1211.0,170.0,True
33,0.08,0.0,4.0,1.0,6.25,0.0,1457.0,0.0,True
34,3.14,33.0,6.0,2.0,6.07,0.0,1547.0,75.0,False
35,0.4,22.0,8.0,1.0,0.0,10.0,1148.0,28.0,False
36,0.39,50.0,8.0,2.0,3.29,0.0,1430.0,132.0,True
37,1.29,3.0,3.0,1.0,5.29,3.0,1881.0,80.0,False
38,6.68,0.0,7.0,2.0,2.59,0.0,2686.0,0.0,True
39,0.91,59.0,10.0,2.0,19.34,0.0,1918.0,500.0,False
40,4.67,280.0,3.0,1.0,6.5,52.0,1606.0,3.0,False
