,nuc,aexp,nd,ns,age,la,ld,target
0,10.04,40.0,8.0,2.0,62.04,100.0,23.0,True
1,36.0,85.0,7.0,2.0,75.08,38.0,28.0,True
2,36.53,53.0,6.0,2.0,50.12,1018.0,70.0,True
3,22.0,0.0,7.0,2.0,87.15,1531.0,206.0,True
4,37.92,68.0,7.0,2.0,43.38,529.0,11.0,True
5,25.56,79.0,13.0,2.0,113.96,57.0,54.0,True
6,35.68,64.0,7.0,2.0,74.11,60.0,63.0,True
7,21.03,136.0,8.0,2.0,143.62,129.0,52.0,True
8,61.23,39.0,7.0,2.0,166.23,236.0,57.0,True
9,89.3,19.0,7.0,2.0,172.4,72.0,14.0,True
10,3.08,12.0,8.0,1.0,38.96,416.0,123.0,True
11,2.44,13.0,6.0,1.0,39.26,1333.0,146.0,True
12,14.26,73.0,9.0,1.0,17.57,859.0,201.0,True
13,24.69,88.0,7.0,1.0,33.69,63.0,28.0,True
14,37.69,108.0,11.0,1.0,32.08,293.0,18.0,True
15,64.0,49.0,8.0,1.0,35.11,57.0,25.0,True
16,27.4,133.0,5.0,1.0,38.1,386.0,130.0,True
17,36.93,141.0,9.0,1.0,45.47,742.0,592.0,True
18,40.21,21.0,3.0,1.0,34.79,805.0,209.0,True
19,59.67,165.0,9.0,1.0,51.5,162.0,69.0,True
20,70.11,29.0,5.0,1.0,23.11,352.0,160.0,True
21,25.0,26.0,12.0,1.0,27.44,393.0,81.0,True
22,28.59,38.0,15.0,1.0,63.0,620.0,224.0,True
23,67.62,82.0,11.0,1.0,30.46,80.0,56.0,True
24,108.57,167.0,5.0,1.0,73.14,292.0,11.0,True
25,101.5,119.0,5.0,1.0,91.62,279.0,54.0,True
26,91.4,56.0,10.0,1.0,45.7,88.0,0.0,True
27,168.4,145.0,4.0,1.0,91.4,310.0,21.0,True
28,100.22,62.0,7.0,1.0,101.22,56.0,5.0,True
29,132.71,51.0,5.0,1.0,92.71,64.0,201.0,True
30,157.33,78.0,4.0,1.0,66.33,143.0,34.0,True
31,55.38,202.0,11.0,1.0,118.81,570.0,365.0,True
