,nuc,aexp,nd,ns,age,la,ld,target
0,0.41,2.0,9.0,2.0,2.18,1070.0,22.0,True
1,4.08,9.0,6.0,2.0,43.0,210.0,103.0,True
2,5.7,11.0,6.0,2.0,9.9,408.0,84.0,True
3,3.08,13.0,8.0,2.0,15.67,95.0,27.0,True
4,22.88,35.0,5.0,2.0,27.38,457.0,82.0,True
5,9.78,33.0,8.0,2.0,22.89,1043.0,73.0,True
6,10.04,40.0,8.0,2.0,62.04,100.0,23.0,True
7,7.21,9.0,13.0,2.0,32.74,709.0,31.0,True
8,20.36,38.0,7.0,2.0,18.14,133.0,71.0,True
9,14.95,43.0,10.0,2.0,46.77,60.0,28.0,True
10,32.09,44.0,7.0,2.0,20.09,344.0,48.0,True
11,33.91,45.0,7.0,2.0,2.55,48.0,344.0,True
12,8.09,11.0,14.0,2.0,48.67,753.0,125.0,True
13,18.81,39.0,8.0,2.0,23.62,668.0,54.0,True
14,38.4,49.0,6.0,2.0,5.7,478.0,53.0,True
15,12.0,40.0,6.0,2.0,37.48,534.0,183.0,True
16,28.0,41.0,7.0,2.0,33.07,692.0,14.0,True
17,41.38,41.0,5.0,2.0,29.12,158.0,34.0,True
18,45.71,57.0,6.0,2.0,44.14,127.0,22.0,True
19,46.44,49.0,5.0,2.0,20.44,176.0,20.0,True
20,36.92,46.0,5.0,2.0,20.69,251.0,28.0,True
21,46.67,84.0,6.0,2.0,50.67,343.0,19.0,True
22,36.0,85.0,7.0,2.0,75.08,38.0,28.0,True
23,35.5,58.0,7.0,2.0,40.92,247.0,50.0,True
24,31.21,48.0,9.0,2.0,31.63,291.0,53.0,True
25,66.25,54.0,6.0,2.0,5.12,680.0,33.0,True
26,54.0,58.0,5.0,2.0,26.7,421.0,78.0,True
27,35.5,5.0,8.0,2.0,29.44,751.0,150.0,True
28,37.92,68.0,7.0,2.0,43.38,529.0,11.0,True
29,35.68,64.0,7.0,2.0,74.11,60.0,63.0,True
30,36.72,65.0,14.0,2.0,51.72,496.0,166.0,True
31,19.38,56.0,10.0,1.0,11.56,74.0,25.0,True
32,42.5,17.0,7.0,2.0,1.75,202.0,21.0,True
33,42.23,60.0,8.0,2.0,2.08,24.0,14.0,True
34,25.0,26.0,12.0,1.0,27.44,393.0,81.0,True
35,89.12,69.0,6.0,2.0,42.38,169.0,7.0,True
36,43.45,85.0,11.0,2.0,13.6,213.0,62.0,True
37,27.4,105.0,9.0,2.0,15.13,114.0,27.0,True
38,50.2,80.0,9.0,2.0,10.5,203.0,41.0,True
39,73.53,74.0,8.0,2.0,57.24,423.0,38.0,True
40,36.16,78.28,6.66,2.0,65.72,74.69,28.0,True
41,36.39,68.73,6.17,2.0,52.39,126.85,28.0,True
42,36.28,73.06,6.39,2.0,58.43,103.21,28.0,True
43,36.14,79.11,6.7,2.0,66.87,70.16,28.0,True
44,36.3,72.48,6.36,2.0,57.62,106.39,28.0,True
45,36.79,51.45,5.28,2.0,28.29,221.23,28.0,True
46,36.62,58.99,5.67,2.0,38.81,180.03,28.0,True
47,36.53,62.75,5.86,2.0,44.05,159.54,28.0,True
48,36.21,76.14,6.55,2.0,62.72,86.4,28.0,True
49,36.52,63.09,5.88,2.0,44.53,157.67,28.0,True
50,36.9,47.11,5.06,2.0,22.24,244.95,28.0,True
51,36.42,67.43,6.1,2.0,50.58,133.94,28.0,True
52,36.59,59.87,5.71,2.0,40.04,175.23,28.0,True
53,36.25,74.49,6.46,2.0,60.42,95.41,28.0,True
54,36.18,77.53,6.62,2.0,64.66,78.81,28.0,True
55,36.79,51.75,5.29,2.0,28.71,219.6,28.0,True
56,36.49,64.49,5.95,2.0,46.48,150.01,28.0,True
57,36.24,74.98,6.49,2.0,61.11,92.72,28.0,True
